czujnik1,21.80, czujnik2,21.29, czujnik3,38.28
czujnik1,21.80, czujnik2,21.29, czujnik3,38.28
czujnik1,19.29, czujnik2,39.98, czujnik3,20.44
czujnik1,18.98, czujnik2,22.43, czujnik3,23.21
czujnik1,19.80, czujnik2,38.27, czujnik3,20.83
czujnik1,20.53, czujnik2,40.39, czujnik3,22.45
czujnik1,20.26, czujnik2,39.54, czujnik3,21.33
czujnik1,19.44, czujnik2,39.54, czujnik3,20.48
czujnik1,19.88, czujnik2,38.98, czujnik3,21.36
czujnik1,20.77, czujnik2,45.15, czujnik3,21.67
czujnik1,21.58, czujnik2,21.79, czujnik3,22.19
czujnik1,20.60, czujnik2,43.59, czujnik3,38.78
czujnik1,20.31, czujnik2,39.85, czujnik3,21.34
czujnik1,22.82, czujnik2,40.41, czujnik3,21.62
czujnik1,21.58, czujnik2,24.01, czujnik3,20.03
czujnik1,20.63, czujnik2,21.85, czujnik3,38.76
czujnik1,22.04, czujnik2,21.73, czujnik3,37.93
czujnik1,38.20, czujnik2,22.40, czujnik3,38.30
czujnik1,23.83, czujnik2,21.96, czujnik3,25.46
czujnik1,23.32, czujnik2,21.99, czujnik3,22.64
czujnik1,38.20, czujnik2,21.85, czujnik3,24.29
czujnik1,38.21, czujnik2,21.89, czujnik3,38.69
czujnik1,23.32, czujnik2,21.04, czujnik3,20.85
czujnik1,21.43, czujnik2,20.97, czujnik3,23.78
czujnik1,21.99, czujnik2,20.92, czujnik3,38.40
czujnik1,23.67, czujnik2,21.43, czujnik3,21.62
czujnik1,22.45, czujnik2,21.07, czujnik3,38.38
czujnik1,22.81, czujnik2,21.02, czujnik3,20.90
czujnik1,24.03, czujnik2,21.38, czujnik3,20.03
czujnik1,38.64, czujnik2,21.89, czujnik3,38.28
czujnik1,21.58, czujnik2,21.87, czujnik3,22.13
czujnik1,24.03, czujnik2,21.02, czujnik3,20.85
czujnik1,38.20, czujnik2,20.92, czujnik3,20.02
czujnik1,38.21, czujnik2,22.30, czujnik3,20.34
czujnik1,24.18, czujnik2,22.35, czujnik3,21.72
czujnik1,38.11, czujnik2,23.20, czujnik3,21.72
czujnik1,38.21, czujnik2,21.36, czujnik3,22.55
czujnik1,23.78, czujnik2,21.02, czujnik3,38.30
czujnik1,38.59, czujnik2,22.81, czujnik3,20.03
czujnik1,24.49, czujnik2,22.35, czujnik3,19.17
czujnik1,38.64, czujnik2,21.33, czujnik3,38.35
czujnik1,38.66, czujnik2,21.94, czujnik3,21.16
czujnik1,38.66, czujnik2,22.70, czujnik3,19.15
czujnik1,38.55, czujnik2,21.89, czujnik3,20.85
czujnik1,39.06, czujnik2,20.92, czujnik3,19.15
czujnik1,39.03, czujnik2,21.48, czujnik3,39.52
czujnik1,39.06, czujnik2,21.89, czujnik3,20.43
czujnik1,38.98, czujnik2,22.81, czujnik3,22.57
czujnik1,38.62, czujnik2,22.30, czujnik3,38.81
czujnik1,23.42, czujnik2,21.09, czujnik3,22.07
czujnik1,38.62, czujnik2,21.07, czujnik3,24.59
czujnik1,38.55, czujnik2,21.53, czujnik3,22.18
