8czujnik1,37.16, czujnik2,37.59, czujnik3,27.13
czujnik1,37.98, czujnik2,38.32, czujnik3,25.78
czujnik1,37.91, czujnik2,37.87, czujnik3,25.51
czujnik1,37.55, czujnik2,37.77, czujnik3,24.95
czujnik1,37.55, czujnik2,38.89, czujnik3,25.20
czujnik1,37.57, czujnik2,39.37, czujnik3,25.09
czujnik1,38.69, czujnik2,37.99, czujnik3,24.76
czujnik1,37.53, czujnik2,38.84, czujnik3,25.61
czujnik1,37.55, czujnik2,37.99, czujnik3,24.66
czujnik1,37.55, czujnik2,38.47, czujnik3,24.66
czujnik1,37.38, czujnik2,37.94, czujnik3,25.20
czujnik1,37.93, czujnik2,39.20, czujnik3,25.20
czujnik1,37.53, czujnik2,38.45, czujnik3,24.69
czujnik1,37.52, czujnik2,37.99, czujnik3,24.66
czujnik1,37.87, czujnik2,39.37, czujnik3,25.22
czujnik1,37.50, czujnik2,37.89, czujnik3,25.22
czujnik1,37.98, czujnik2,38.42, czujnik3,25.10
czujnik1,37.98, czujnik2,38.42, czujnik3,25.10
czujnik1,37.47, czujnik2,37.99, czujnik3,25.61
czujnik1,37.98, czujnik2,37.45, czujnik3,25.17
czujnik1,38.78, czujnik2,38.01, czujnik3,24.61
czujnik1,38.76, czujnik2,38.47, czujnik3,24.61
czujnik1,37.82, czujnik2,38.42, czujnik3,24.69
czujnik1,38.38, czujnik2,39.22, czujnik3,24.71
czujnik1,38.38, czujnik2,37.99, czujnik3,25.00
czujnik1,38.33, czujnik2,38.88, czujnik3,25.02
czujnik1,37.82, czujnik2,39.32, czujnik3,25.12
czujnik1,37.93, czujnik2,38.76, czujnik3,25.56
czujnik1,38.37, czujnik2,38.01, czujnik3,25.05
czujnik1,37.52, czujnik2,39.37, czujnik3,25.07
czujnik1,37.41, czujnik2,37.52, czujnik3,25.17
czujnik1,37.89, czujnik2,37.89, czujnik3,25.17
czujnik1,37.94, czujnik2,39.34, czujnik3,25.05
czujnik1,38.35, czujnik2,37.52, czujnik3,24.59
czujnik1,37.87, czujnik2,39.35, czujnik3,25.15
czujnik1,37.93, czujnik2,38.33, czujnik3,25.15
czujnik1,38.33, czujnik2,37.99, czujnik3,25.05
czujnik1,37.96, czujnik2,38.40, czujnik3,25.46
czujnik1,38.23, czujnik2,37.06, czujnik3,25.12
czujnik1,33.18, czujnik2,37.43, czujnik3,25.10
czujnik1,38.79, czujnik2,37.53, czujnik3,24.59
czujnik1,39.23, czujnik2,37.53, czujnik3,25.00
czujnik1,39.10, czujnik2,38.45, czujnik3,24.69
czujnik1,38.37, czujnik2,37.45, czujnik3,25.56
czujnik1,37.96, czujnik2,37.99, czujnik3,25.00
czujnik1,38.79, czujnik2,37.09, czujnik3,25.48
czujnik1,37.84, czujnik2,37.55, czujnik3,24.69
czujnik1,37.93, czujnik2,36.97, czujnik3,25.12
czujnik1,31.63, czujnik2,39.32, czujnik3,24.59
czujnik1,32.04, czujnik2,37.53, czujnik3,24.59
czujnik1,39.12, czujnik2,37.99, czujnik3,25.56
czujnik1,37.93, czujnik2,38.35, czujnik3,25.58
czujnik1,37.93, czujnik2,37.09, czujnik3,24.59
czujnik1,38.33, czujnik2,37.57, czujnik3,24.57
czujnik1,38.25, czujnik2,38.03, czujnik3,24.69
czujnik1,38.79, czujnik2,38.35, czujnik3,25.15
czujnik1,37.94, czujnik2,37.13, czujnik3,25.05
czujnik1,38.37, czujnik2,37.99, czujnik3,24.59
czujnik1,37.82, czujnik2,37.99, czujnik3,24.71
czujnik1,39.63, czujnik2,37.48, czujnik3,25.17
czujnik1,38.37, czujnik2,36.68, czujnik3,25.07
czujnik1,38.33, czujnik2,37.13, czujnik3,25.05
czujnik1,38.28, czujnik2,37.13, czujnik3,24.69
czujnik1,40.05, czujnik2,37.02, czujnik3,25.15
czujnik1,31.22, czujnik2,37.53, czujnik3,25.48
czujnik1,38.35, czujnik2,31.73, czujnik3,25.02
czujnik1,38.25, czujnik2,37.53, czujnik3,24.69
czujnik1,38.35, czujnik2,37.87, czujnik3,25.56
czujnik1,38.32, czujnik2,38.44, czujnik3,25.05
czujnik1,40.49, czujnik2,37.57, czujnik3,24.64
czujnik1,39.93, czujnik2,37.57, czujnik3,25.15
czujnik1,32.36, czujnik2,37.43, czujnik3,24.73
czujnik1,38.35, czujnik2,38.45, czujnik3,24.64
czujnik1,37.98, czujnik2,37.13, czujnik3,24.64
czujnik1,37.79, czujnik2,37.98, czujnik3,25.15
czujnik1,38.76, czujnik2,37.91, czujnik3,25.15
czujnik1,37.94, czujnik2,37.13, czujnik3,25.09
czujnik1,37.93, czujnik2,37.59, czujnik3,25.05
czujnik1,38.23, czujnik2,37.99, czujnik3,25.15
czujnik1,38.35, czujnik2,37.43, czujnik3,24.69
czujnik1,38.37, czujnik2,37.53, czujnik3,25.46
czujnik1,38.79, czujnik2,38.01, czujnik3,25.02
czujnik1,38.25, czujnik2,37.99, czujnik3,24.69
czujnik1,38.33, czujnik2,37.45, czujnik3,24.69
czujnik1,38.33, czujnik2,38.47, czujnik3,25.05
czujnik1,37.93, czujnik2,38.93, czujnik3,24.64
czujnik1,37.82, czujnik2,37.13, czujnik3,24.73
czujnik1,38.37, czujnik2,37.96, czujnik3,25.14
czujnik1,38.38, czujnik2,37.14, czujnik3,24.59
czujnik1,39.20, czujnik2,38.50, czujnik3,25.05
czujnik1,38.69, czujnik2,37.13, czujnik3,24.71
czujnik1,38.74, czujnik2,37.50, czujnik3,24.68
czujnik1,39.20, czujnik2,38.45, czujnik3,24.59
czujnik1,38.35, czujnik2,38.04, czujnik3,24.59
czujnik1,38.71, czujnik2,37.09, czujnik3,24.69
czujnik1,38.76, czujnik2,37.43, czujnik3,24.71
czujnik1,38.33, czujnik2,37.57, czujnik3,24.59
czujnik1,38.35, czujnik2,37.11, czujnik3,24.59
czujnik1,31.21, czujnik2,38.44, czujnik3,25.56
czujnik1,38.79, czujnik2,37.93, czujnik3,25.56
