czujnik1,38.37, czujnik2,27.47, czujnik3,37.47
czujnik1,38.25, czujnik2,26.07, czujnik3,38.83
czujnik1,38.64, czujnik2,27.45, czujnik3,37.16
czujnik1,38.79, czujnik2,25.90, czujnik3,37.16
czujnik1,38.37, czujnik2,27.76, czujnik3,27.13
czujnik1,38.76, czujnik2,29.57, czujnik3,27.65
czujnik1,25.05, czujnik2,25.44, czujnik3,26.87
czujnik1,38.35, czujnik2,27.87, czujnik3,27.31
czujnik1,26.05, czujnik2,27.48, czujnik3,26.38
czujnik1,38.35, czujnik2,27.59, czujnik3,25.51
czujnik1,24.66, czujnik2,26.31, czujnik3,37.98
czujnik1,25.07, czujnik2,27.89, czujnik3,26.07
czujnik1,25.17, czujnik2,25.80, czujnik3,26.79
czujnik1,24.76, czujnik2,27.99, czujnik3,26.36
czujnik1,24.64, czujnik2,39.69, czujnik3,26.43
czujnik1,24.25, czujnik2,31.65, czujnik3,37.98
czujnik1,24.35, czujnik2,27.07, czujnik3,25.51
czujnik1,24.32, czujnik2,25.88, czujnik3,26.75
czujnik1,24.63, czujnik2,26.79, czujnik3,25.19
czujnik1,24.25, czujnik2,25.78, czujnik3,25.63
czujnik1,24.37, czujnik2,28.71, czujnik3,37.47
czujnik1,24.73, czujnik2,29.54, czujnik3,37.57
czujnik1,24.68, czujnik2,32.77, czujnik3,37.57
czujnik1,24.63, czujnik2,30.82, czujnik3,37.57
czujnik1,24.39, czujnik2,27.87, czujnik3,37.93
czujnik1,24.78, czujnik2,27.13, czujnik3,25.97
czujnik1,25.03, czujnik2,28.40, czujnik3,26.89
czujnik1,25.03, czujnik2,27.89, czujnik3,26.48
czujnik1,25.61, czujnik2,28.69, czujnik3,37.47
czujnik1,24.73, czujnik2,30.37, czujnik3,37.98
czujnik1,25.44, czujnik2,27.94, czujnik3,26.89
czujnik1,24.57, czujnik2,26.58, czujnik3,37.98
czujnik1,24.27, czujnik2,28.71, czujnik3,37.93
czujnik1,24.76, czujnik2,28.32, czujnik3,27.19
czujnik1,25.49, czujnik2,28.38, czujnik3,37.57
czujnik1,24.63, czujnik2,27.89, czujnik3,37.16
czujnik1,25.12, czujnik2,30.83, czujnik3,37.06
czujnik1,23.89, czujnik2,27.18, czujnik3,37.57
czujnik1,23.81, czujnik2,26.34, czujnik3,37.16
czujnik1,23.89, czujnik2,26.26, czujnik3,37.55
czujnik1,23.54, czujnik2,27.96, czujnik3,37.52
czujnik1,23.54, czujnik2,34.15, czujnik3,29.15
czujnik1,23.45, czujnik2,31.00, czujnik3,37.60
czujnik1,23.95, czujnik2,30.90, czujnik3,37.26
czujnik1,23.57, czujnik2,38.01, czujnik3,37.53
czujnik1,23.55, czujnik2,29.68, czujnik3,29.61
czujnik1,23.47, czujnik2,28.10, czujnik3,28.37
czujnik1,23.54, czujnik2,28.45, czujnik3,38.03
czujnik1,23.96, czujnik2,27.19, czujnik3,37.99
czujnik1,23.89, czujnik2,26.00, czujnik3,37.64
czujnik1,23.79, czujnik2,26.41, czujnik3,37.24
czujnik1,23.88, czujnik2,26.70, czujnik3,37.64
czujnik1,23.86, czujnik2,26.73, czujnik3,28.78
czujnik1,24.27, czujnik2,26.79, czujnik3,38.08
czujnik1,23.71, czujnik2,28.06, czujnik3,28.74
czujnik1,23.79, czujnik2,27.07, czujnik3,37.57
czujnik1,24.25, czujnik2,27.48, czujnik3,28.33
czujnik1,24.25, czujnik2,27.18, czujnik3,37.62
czujnik1,23.69, czujnik2,27.18, czujnik3,29.57
czujnik1,23.79, czujnik2,27.48, czujnik3,29.66
czujnik1,23.79, czujnik2,27.94, czujnik3,37.52
czujnik1,23.79, czujnik2,27.60, czujnik3,28.32
czujnik1,24.15, czujnik2,27.59, czujnik3,37.60
czujnik1,24.15, czujnik2,28.76, czujnik3,27.59
czujnik1,23.84, czujnik2,27.48, czujnik3,27.91
czujnik1,24.71, czujnik2,28.04, czujnik3,28.72
czujnik1,24.20, czujnik2,29.32, czujnik3,27.65
czujnik1,24.25, czujnik2,31.31, czujnik3,28.44
czujnik1,24.35, czujnik2,30.49, czujnik3,30.02
czujnik1,23.95, czujnik2,37.13, czujnik3,27.98
czujnik1,23.84, czujnik2,36.70, czujnik3,27.67
czujnik1,23.55, czujnik2,36.99, czujnik3,27.24
czujnik1,23.54, czujnik2,37.57, czujnik3,27.59
czujnik1,23.96, czujnik2,37.55, czujnik3,27.14
czujnik1,24.30, czujnik2,37.57, czujnik3,27.24
czujnik1,23.54, czujnik2,37.45, czujnik3,26.43
czujnik1,24.00, czujnik2,38.03, czujnik3,27.52
czujnik1,23.96, czujnik2,37.53, czujnik3,27.14
czujnik1,23.86, czujnik2,37.13, czujnik3,26.84
czujnik1,24.68, czujnik2,38.35, czujnik3,27.65
czujnik1,25.19, czujnik2,38.44, czujnik3,27.18
czujnik1,25.63, czujnik2,28.35, czujnik3,26.34
czujnik1,25.54, czujnik2,30.15, czujnik3,26.84
czujnik1,24.68, czujnik2,29.22, czujnik3,27.26
czujnik1,25.24, czujnik2,30.05, czujnik3,26.31
czujnik1,25.24, czujnik2,30.90, czujnik3,27.57
czujnik1,24.32, czujnik2,38.44, czujnik3,27.67
czujnik1,24.30, czujnik2,37.93, czujnik3,26.84
czujnik1,24.40, czujnik2,38.47, czujnik3,27.13
czujnik1,24.42, czujnik2,38.01, czujnik3,26.73
czujnik1,23.89, czujnik2,39.32, czujnik3,26.89
czujnik1,24.00, czujnik2,37.91, czujnik3,27.26
czujnik1,24.00, czujnik2,29.22, czujnik3,27.19
czujnik1,24.42, czujnik2,38.42, czujnik3,28.01
czujnik1,23.93, czujnik2,38.01, czujnik3,27.76
czujnik1,23.64, czujnik2,38.76, czujnik3,26.94
czujnik1,23.64, czujnik2,39.34, czujnik3,26.43
czujnik1,23.66, czujnik2,38.42, czujnik3,26.84
czujnik1,23.95, czujnik2,38.88, czujnik3,27.40
czujnik1,24.00, czujnik2,39.32, czujnik3,26.94
