czujnik1,24.71, czujnik2,39.39, czujnik3,22.81
czujnik1,24.18, czujnik2,38.64, czujnik3,25.26
czujnik1,25.15, czujnik2,38.62, czujnik3,27.57
czujnik1,25.32, czujnik2,30.19, czujnik3,26.43
czujnik1,26.33, czujnik2,26.46, czujnik3,24.61
czujnik1,26.43, czujnik2,24.86, czujnik3,24.66
czujnik1,26.79, czujnik2,25.37, czujnik3,23.91
czujnik1,26.43, czujnik2,24.40, czujnik3,24.34
czujnik1,27.70, czujnik2,24.81, czujnik3,25.88
czujnik1,26.82, czujnik2,39.49, czujnik3,25.20
czujnik1,37.79, czujnik2,37.72, czujnik3,28.54
czujnik1,28.44, czujnik2,26.09, czujnik3,38.25
czujnik1,26.43, czujnik2,38.18, czujnik3,23.10
czujnik1,39.54, czujnik2,40.78, czujnik3,25.92
czujnik1,27.14, czujnik2,38.64, czujnik3,23.27
czujnik1,25.41, czujnik2,25.43, czujnik3,21.97
czujnik1,24.64, czujnik2,24.56, czujnik3,21.87
czujnik1,25.51, czujnik2,24.66, czujnik3,21.56
czujnik1,39.01, czujnik2,24.30, czujnik3,21.56
czujnik1,25.00, czujnik2,23.76, czujnik3,22.02
czujnik1,39.12, czujnik2,23.49, czujnik3,22.35
czujnik1,39.10, czujnik2,23.49, czujnik3,23.32
czujnik1,39.40, czujnik2,23.84, czujnik3,28.40
czujnik1,24.74, czujnik2,23.33, czujnik3,25.46
czujnik1,26.12, czujnik2,23.89, czujnik3,26.65
czujnik1,24.91, czujnik2,23.49, czujnik3,26.65
czujnik1,26.07, czujnik2,23.49, czujnik3,26.79
czujnik1,25.71, czujnik2,23.38, czujnik3,26.33
czujnik1,24.90, czujnik2,23.49, czujnik3,25.48
czujnik1,25.77, czujnik2,23.44, czujnik3,24.59
czujnik1,25.65, czujnik2,23.44, czujnik3,25.61
czujnik1,23.95, czujnik2,23.33, czujnik3,25.99
czujnik1,24.49, czujnik2,23.89, czujnik3,25.10
czujnik1,24.03, czujnik2,24.32, czujnik3,26.70
czujnik1,26.11, czujnik2,23.49, czujnik3,26.04
czujnik1,24.78, czujnik2,23.79, czujnik3,28.13
czujnik1,24.90, czujnik2,23.44, czujnik3,25.39
czujnik1,25.32, czujnik2,23.89, czujnik3,26.65
czujnik1,24.83, czujnik2,23.49, czujnik3,25.94
czujnik1,26.11, czujnik2,23.38, czujnik3,26.45
czujnik1,26.63, czujnik2,23.47, czujnik3,27.16
czujnik1,25.82, czujnik2,23.95, czujnik3,26.70
czujnik1,25.31, czujnik2,23.89, czujnik3,26.38
czujnik1,25.26, czujnik2,23.79, czujnik3,28.96
czujnik1,25.80, czujnik2,23.89, czujnik3,27.52
czujnik1,25.36, czujnik2,23.89, czujnik3,26.24
czujnik1,26.48, czujnik2,24.74, czujnik3,25.05
czujnik1,26.53, czujnik2,23.78, czujnik3,25.07
czujnik1,27.47, czujnik2,24.20, czujnik3,25.36
czujnik1,24.90, czujnik2,23.89, czujnik3,25.46
czujnik1,25.26, czujnik2,23.88, czujnik3,26.33
czujnik1,38.66, czujnik2,23.78, czujnik3,27.21
czujnik1,26.17, czujnik2,23.89, czujnik3,25.41
czujnik1,25.36, czujnik2,24.76, czujnik3,28.79
czujnik1,26.12, czujnik2,24.30, czujnik3,24.63
czujnik1,25.75, czujnik2,23.44, czujnik3,24.63
czujnik1,25.41, czujnik2,23.95, czujnik3,25.41
czujnik1,25.44, czujnik2,24.35, czujnik3,25.41
czujnik1,25.80, czujnik2,23.95, czujnik3,25.94
czujnik1,25.39, czujnik2,23.84, czujnik3,25.09
czujnik1,25.03, czujnik2,23.95, czujnik3,24.57
czujnik1,25.49, czujnik2,23.54, czujnik3,26.28
czujnik1,24.93, czujnik2,23.95, czujnik3,26.80
