3czujnik1,39.98, czujnik2,4.44, czujnik3,38.47
czujnik1,40.20, czujnik2,4.78, czujnik3,38.45
czujnik1,43.23, czujnik2,4.81, czujnik3,38.38
czujnik1,41.16, czujnik2,40.77, czujnik3,38.32
czujnik1,41.53, czujnik2,4.95, czujnik3,38.84
czujnik1,39.95, czujnik2,4.95, czujnik3,38.44
czujnik1,39.85, czujnik2,5.02, czujnik3,38.44
czujnik1,42.11, czujnik2,4.95, czujnik3,38.42
czujnik1,40.46, czujnik2,5.02, czujnik3,38.49
czujnik1,42.82, czujnik2,4.56, czujnik3,38.86
czujnik1,41.09, czujnik2,4.97, czujnik3,38.47
czujnik1,43.76, czujnik2,4.56, czujnik3,38.74
czujnik1,42.11, czujnik2,5.02, czujnik3,38.45
czujnik1,39.86, czujnik2,5.43, czujnik3,38.47
czujnik1,40.34, czujnik2,4.90, czujnik3,38.44
czujnik1,40.02, czujnik2,5.02, czujnik3,38.35
czujnik1,39.98, czujnik2,5.43, czujnik3,38.86
czujnik1,39.85, czujnik2,4.95, czujnik3,38.45
czujnik1,41.99, czujnik2,4.86, czujnik3,38.45
czujnik1,41.26, czujnik2,4.51, czujnik3,38.35
czujnik1,40.37, czujnik2,4.97, czujnik3,38.45
czujnik1,43.23, czujnik2,5.83, czujnik3,38.47
czujnik1,42.09, czujnik2,5.32, czujnik3,38.47
czujnik1,40.37, czujnik2,4.95, czujnik3,38.50
czujnik1,40.32, czujnik2,4.97, czujnik3,38.45
czujnik1,40.31, czujnik2,5.32, czujnik3,38.49
czujnik1,40.39, czujnik2,5.32, czujnik3,38.35
czujnik1,40.44, czujnik2,6.29, czujnik3,38.47
czujnik1,40.68, czujnik2,5.36, czujnik3,38.45
czujnik1,39.97, czujnik2,6.17, czujnik3,38.88
czujnik1,39.91, czujnik2,6.60, czujnik3,38.74
czujnik1,42.47, czujnik2,4.97, czujnik3,38.47
czujnik1,42.40, czujnik2,4.97, czujnik3,38.45
czujnik1,41.14, czujnik2,5.37, czujnik3,38.47
czujnik1,40.02, czujnik2,5.82, czujnik3,38.37
czujnik1,40.00, czujnik2,5.43, czujnik3,38.47
czujnik1,40.80, czujnik2,5.37, czujnik3,38.45
czujnik1,40.44, czujnik2,5.32, czujnik3,38.47
czujnik1,41.70, czujnik2,5.48, czujnik3,38.38
czujnik1,43.74, czujnik2,5.02, czujnik3,38.45
czujnik1,41.96, czujnik2,4.95, czujnik3,38.45
czujnik1,40.87, czujnik2,4.90, czujnik3,38.35
czujnik1,39.91, czujnik2,5.83, czujnik3,38.45
czujnik1,40.73, czujnik2,5.83, czujnik3,38.84
czujnik1,40.68, czujnik2,5.32, czujnik3,38.45
czujnik1,41.19, czujnik2,4.97, czujnik3,38.38
czujnik1,40.43, czujnik2,5.43, czujnik3,38.44
czujnik1,39.85, czujnik2,6.29, czujnik3,38.45
czujnik1,40.77, czujnik2,4.86, czujnik3,38.50
czujnik1,40.83, czujnik2,5.43, czujnik3,38.35
czujnik1,44.20, czujnik2,5.43, czujnik3,38.50
czujnik1,41.07, czujnik2,5.83, czujnik3,38.45
czujnik1,40.07, czujnik2,5.73, czujnik3,38.86
czujnik1,44.66, czujnik2,5.37, czujnik3,38.37
czujnik1,40.78, czujnik2,7.48, czujnik3,38.47
czujnik1,40.27, czujnik2,42.70, czujnik3,38.45
czujnik1,40.78, czujnik2,39.49, czujnik3,38.45
czujnik1,39.98, czujnik2,6.19, czujnik3,38.45
czujnik1,40.32, czujnik2,7.47, czujnik3,38.45
czujnik1,42.45, czujnik2,43.49, czujnik3,38.45
czujnik1,40.03, czujnik2,39.54, czujnik3,38.35
czujnik1,39.95, czujnik2,39.66, czujnik3,38.45
czujnik1,41.56, czujnik2,40.51, czujnik3,38.45
czujnik1,40.71, czujnik2,40.39, czujnik3,38.44
czujnik1,40.03, czujnik2,40.82, czujnik3,38.35
czujnik1,42.47, czujnik2,46.45, czujnik3,38.88
czujnik1,41.96, czujnik2,5.43, czujnik3,38.45
czujnik1,39.86, czujnik2,5.32, czujnik3,38.47
czujnik1,40.02, czujnik2,5.73, czujnik3,38.35
czujnik1,40.41, czujnik2,43.16, czujnik3,38.45
czujnik1,40.27, czujnik2,5.36, czujnik3,38.47
czujnik1,40.73, czujnik2,5.26, czujnik3,38.47
czujnik1,40.80, czujnik2,5.36, czujnik3,38.37
czujnik1,40.00, czujnik2,5.83, czujnik3,38.45
czujnik1,41.50, czujnik2,6.22, czujnik3,38.86
czujnik1,40.00, czujnik2,4.81, czujnik3,38.47
czujnik1,41.63, czujnik2,5.83, czujnik3,38.35
czujnik1,41.19, czujnik2,4.95, czujnik3,38.47
czujnik1,40.71, czujnik2,5.82, czujnik3,38.47
czujnik1,41.65, czujnik2,5.31, czujnik3,38.84
czujnik1,41.65, czujnik2,5.36, czujnik3,38.40
czujnik1,42.52, czujnik2,4.97, czujnik3,38.45
czujnik1,40.32, czujnik2,6.17, czujnik3,38.45
czujnik1,43.30, czujnik2,4.86, czujnik3,38.38
czujnik1,40.80, czujnik2,5.43, czujnik3,38.45
czujnik1,40.24, czujnik2,6.29, czujnik3,38.86
czujnik1,41.92, czujnik2,4.86, czujnik3,38.50
czujnik1,40.78, czujnik2,5.48, czujnik3,38.33
czujnik1,41.70, czujnik2,5.43, czujnik3,38.50
czujnik1,40.71, czujnik2,5.02, czujnik3,38.45
czujnik1,40.02, czujnik2,5.32, czujnik3,38.88
czujnik1,41.28, czujnik2,4.91, czujnik3,38.35
czujnik1,40.43, czujnik2,5.43, czujnik3,38.50
czujnik1,39.88, czujnik2,6.34, czujnik3,38.50
czujnik1,41.24, czujnik2,6.22, czujnik3,38.45
czujnik1,39.98, czujnik2,5.83, czujnik3,38.38
czujnik1,42.91, czujnik2,5.88, czujnik3,38.45
czujnik1,40.31, czujnik2,5.83, czujnik3,38.47
czujnik1,40.43, czujnik2,5.36, czujnik3,38.79
czujnik1,40.46, czujnik2,5.48, czujnik3,38.86
