2czujnik1,7.65, czujnik2,6.63, czujnik3,8.88
czujnik1,7.55, czujnik2,7.11, czujnik3,8.98
czujnik1,8.11, czujnik2,6.24, czujnik3,8.88
czujnik1,7.55, czujnik2,7.01, czujnik3,8.98
czujnik1,8.13, czujnik2,6.24, czujnik3,8.89
czujnik1,8.06, czujnik2,6.70, czujnik3,8.11
czujnik1,8.08, czujnik2,6.12, czujnik3,9.46
czujnik1,8.18, czujnik2,6.70, czujnik3,7.60
czujnik1,8.03, czujnik2,6.29, czujnik3,8.13
czujnik1,7.60, czujnik2,6.14, czujnik3,8.98
czujnik1,8.18, czujnik2,6.29, czujnik3,9.76
czujnik1,8.16, czujnik2,6.29, czujnik3,10.17
czujnik1,8.03, czujnik2,6.29, czujnik3,8.11
czujnik1,8.18, czujnik2,6.58, czujnik3,8.03
czujnik1,8.13, czujnik2,6.29, czujnik3,38.93
czujnik1,8.47, czujnik2,6.68, czujnik3,10.22
czujnik1,8.01, czujnik2,6.14, czujnik3,9.39
czujnik1,8.11, czujnik2,6.24, czujnik3,10.12
czujnik1,8.59, czujnik2,6.24, czujnik3,10.99
czujnik1,8.03, czujnik2,6.24, czujnik3,9.40
czujnik1,8.13, czujnik2,6.14, czujnik3,7.60
czujnik1,8.13, czujnik2,6.19, czujnik3,8.44
czujnik1,8.03, czujnik2,6.65, czujnik3,14.34
czujnik1,8.03, czujnik2,6.14, czujnik3,38.93
czujnik1,8.11, czujnik2,6.24, czujnik3,10.99
czujnik1,8.11, czujnik2,6.24, czujnik3,10.12
czujnik1,7.55, czujnik2,6.19, czujnik3,8.11
czujnik1,7.65, czujnik2,5.66, czujnik3,9.69
czujnik1,8.11, czujnik2,5.78, czujnik3,13.91
czujnik1,7.57, czujnik2,6.24, czujnik3,8.11
czujnik1,7.57, czujnik2,6.09, czujnik3,15.12
czujnik1,7.67, czujnik2,6.24, czujnik3,9.69
czujnik1,8.11, czujnik2,6.68, czujnik3,10.58
czujnik1,8.44, czujnik2,6.55, czujnik3,38.89
czujnik1,8.13, czujnik2,6.14, czujnik3,10.15
czujnik1,8.11, czujnik2,6.24, czujnik3,11.45
czujnik1,8.44, czujnik2,6.65, czujnik3,9.44
czujnik1,8.01, czujnik2,6.09, czujnik3,10.68
czujnik1,8.11, czujnik2,6.24, czujnik3,8.42
czujnik1,8.54, czujnik2,6.24, czujnik3,8.11
czujnik1,8.42, czujnik2,6.14, czujnik3,38.52
czujnik1,8.08, czujnik2,6.14, czujnik3,10.58
czujnik1,8.54, czujnik2,6.24, czujnik3,11.85
czujnik1,8.42, czujnik2,6.24, czujnik3,8.98
czujnik1,8.42, czujnik2,6.14, czujnik3,38.89
czujnik1,8.11, czujnik2,6.24, czujnik3,11.46
czujnik1,8.59, czujnik2,6.68, czujnik3,9.30
czujnik1,8.01, czujnik2,6.14, czujnik3,9.40
czujnik1,8.13, czujnik2,6.14, czujnik3,11.87
czujnik1,8.13, czujnik2,6.24, czujnik3,11.46
czujnik1,8.03, czujnik2,6.24, czujnik3,10.27
czujnik1,8.03, czujnik2,6.14, czujnik3,13.25
czujnik1,8.54, czujnik2,6.24, czujnik3,10.15
czujnik1,8.11, czujnik2,6.24, czujnik3,10.15
czujnik1,8.03, czujnik2,6.14, czujnik3,10.27
czujnik1,8.13, czujnik2,6.14, czujnik3,11.45
czujnik1,8.13, czujnik2,6.24, czujnik3,9.30
czujnik1,8.03, czujnik2,6.22, czujnik3,15.92
czujnik1,8.44, czujnik2,6.14, czujnik3,17.99
czujnik1,8.11, czujnik2,6.24, czujnik3,9.76
czujnik1,8.11, czujnik2,6.24, czujnik3,18.40
czujnik1,8.03, czujnik2,6.14, czujnik3,10.68
czujnik1,8.11, czujnik2,6.14, czujnik3,8.88
czujnik1,8.13, czujnik2,6.24, czujnik3,8.42
czujnik1,8.01, czujnik2,5.78, czujnik3,8.98
czujnik1,7.55, czujnik2,5.68, czujnik3,13.61
czujnik1,7.67, czujnik2,5.78, czujnik3,10.58
czujnik1,7.65, czujnik2,6.19, czujnik3,15.88
czujnik1,7.57, czujnik2,6.12, czujnik3,38.52
czujnik1,7.67, czujnik2,6.14, czujnik3,8.44
czujnik1,8.11, czujnik2,5.77, czujnik3,9.71
czujnik1,8.03, czujnik2,6.24, czujnik3,11.07
czujnik1,7.98, czujnik2,5.68, czujnik3,9.39
czujnik1,7.65, czujnik2,6.24, czujnik3,9.30
czujnik1,7.57, czujnik2,6.24, czujnik3,10.12
czujnik1,7.55, czujnik2,6.09, czujnik3,9.39
czujnik1,8.06, czujnik2,5.78, czujnik3,10.58
czujnik1,7.67, czujnik2,6.24, czujnik3,8.88
czujnik1,7.55, czujnik2,5.78, czujnik3,11.09
czujnik1,7.65, czujnik2,6.09, czujnik3,11.09
czujnik1,8.11, czujnik2,5.78, czujnik3,9.74
czujnik1,7.57, czujnik2,5.78, czujnik3,10.58
czujnik1,7.55, czujnik2,5.66, czujnik3,9.39
czujnik1,8.06, czujnik2,6.24, czujnik3,10.99
czujnik1,8.11, czujnik2,6.19, czujnik3,10.58
czujnik1,7.55, czujnik2,6.24, czujnik3,9.39
czujnik1,7.65, czujnik2,6.09, czujnik3,10.24
czujnik1,8.11, czujnik2,5.78, czujnik3,8.42
czujnik1,7.55, czujnik2,6.24, czujnik3,8.98
czujnik1,8.01, czujnik2,6.09, czujnik3,10.68
czujnik1,7.65, czujnik2,6.24, czujnik3,10.58
czujnik1,8.11, czujnik2,6.22, czujnik3,10.12
czujnik1,8.01, czujnik2,6.24, czujnik3,8.52
czujnik1,8.11, czujnik2,6.09, czujnik3,9.71
czujnik1,8.08, czujnik2,6.19, czujnik3,9.71
czujnik1,7.57, czujnik2,5.77, czujnik3,8.95
czujnik1,8.03, czujnik2,6.14, czujnik3,8.11
czujnik1,8.13, czujnik2,5.78, czujnik3,8.42
czujnik1,7.67, czujnik2,5.78, czujnik3,9.29
czujnik1,8.01, czujnik2,6.14, czujnik3,7.69
