czujnik1,37.91, czujnik2,28.15, czujnik3,25.15
czujnik1,30.51, czujnik2,26.53, czujnik3,25.46
czujnik1,37.91, czujnik2,28.15, czujnik3,25.15
czujnik1,28.54, czujnik2,27.89, czujnik3,28.40
czujnik1,27.28, czujnik2,27.76, czujnik3,26.14
czujnik1,27.24, czujnik2,28.98, czujnik3,27.11
czujnik1,27.79, czujnik2,26.99, czujnik3,27.35
czujnik1,27.89, czujnik2,29.95, czujnik3,26.04
czujnik1,27.79, czujnik2,37.53, czujnik3,27.07
czujnik1,28.21, czujnik2,37.01, czujnik3,28.38
czujnik1,37.55, czujnik2,37.57, czujnik3,26.62
czujnik1,38.79, czujnik2,37.96, czujnik3,26.14
czujnik1,37.84, czujnik2,36.77, czujnik3,26.24
czujnik1,37.94, czujnik2,37.06, czujnik3,25.51
czujnik1,38.37, czujnik2,38.03, czujnik3,25.39
czujnik1,38.81, czujnik2,38.03, czujnik3,25.41
czujnik1,37.87, czujnik2,37.99, czujnik3,25.07
czujnik1,37.52, czujnik2,26.21, czujnik3,24.66
czujnik1,37.98, czujnik2,29.86, czujnik3,24.59
czujnik1,37.98, czujnik2,25.48, czujnik3,24.63
czujnik1,37.47, czujnik2,38.44, czujnik3,25.09
czujnik1,37.98, czujnik2,26.65, czujnik3,25.07
czujnik1,38.42, czujnik2,34.39, czujnik3,25.00
czujnik1,38.40, czujnik2,25.88, czujnik3,24.59
czujnik1,37.86, czujnik2,27.16, czujnik3,24.71
czujnik1,37.96, czujnik2,31.96, czujnik3,24.69
czujnik1,37.14, czujnik2,25.78, czujnik3,24.54
czujnik1,38.40, czujnik2,34.78, czujnik3,24.57
czujnik1,31.05, czujnik2,31.24, czujnik3,25.12
czujnik1,37.99, czujnik2,37.96, czujnik3,24.66
czujnik1,32.62, czujnik2,38.40, czujnik3,24.54
czujnik1,39.22, czujnik2,38.44, czujnik3,24.61
czujnik1,37.91, czujnik2,38.45, czujnik3,25.05
czujnik1,38.38, czujnik2,28.18, czujnik3,25.12
czujnik1,37.99, czujnik2,38.03, czujnik3,25.00
czujnik1,37.59, czujnik2,38.44, czujnik3,24.59
czujnik1,38.30, czujnik2,26.77, czujnik3,24.71
czujnik1,38.81, czujnik2,27.47, czujnik3,24.76
