czujnik1,0.00, czujnik2,38.67, czujnik3,37.82
czujnik1,39.57, czujnik2,38.54, czujnik3,37.87
czujnik1,40.36, czujnik2,39.54, czujnik3,38.18
czujnik1,39.05, czujnik2,39.54, czujnik3,37.86
czujnik1,39.59, czujnik2,39.08, czujnik3,37.69
czujnik1,40.37, czujnik2,38.66, czujnik3,37.82
czujnik1,39.20, czujnik2,38.64, czujnik3,37.82
czujnik1,45.24, czujnik2,38.67, czujnik3,37.82
czujnik1,40.71, czujnik2,39.44, czujnik3,37.84
czujnik1,39.59, czujnik2,40.36, czujnik3,37.74
czujnik1,39.59, czujnik2,39.10, czujnik3,37.87
czujnik1,40.26, czujnik2,38.69, czujnik3,37.84
czujnik1,39.05, czujnik2,38.52, czujnik3,37.82
czujnik1,41.16, czujnik2,38.69, czujnik3,37.72
czujnik1,39.13, czujnik2,38.23, czujnik3,37.82
czujnik1,39.05, czujnik2,38.67, czujnik3,37.84
czujnik1,41.12, czujnik2,39.00, czujnik3,38.20
czujnik1,39.17, czujnik2,38.69, czujnik3,38.10
czujnik1,39.18, czujnik2,39.57, czujnik3,37.84
czujnik1,40.66, czujnik2,38.21, czujnik3,37.84
czujnik1,40.31, czujnik2,38.55, czujnik3,38.25
czujnik1,40.37, czujnik2,38.25, czujnik3,37.74
czujnik1,39.15, czujnik2,39.57, czujnik3,38.30
czujnik1,40.71, czujnik2,39.52, czujnik3,37.82
czujnik1,38.72, czujnik2,39.00, czujnik3,37.82
czujnik1,40.41, czujnik2,38.69, czujnik3,38.13
czujnik1,40.02, czujnik2,39.13, czujnik3,37.82
czujnik1,40.19, czujnik2,42.14, czujnik3,37.82
czujnik1,39.91, czujnik2,38.11, czujnik3,37.84
czujnik1,43.95, czujnik2,39.10, czujnik3,37.72
czujnik1,39.57, czujnik2,41.68, czujnik3,38.21
czujnik1,39.08, czujnik2,38.64, czujnik3,37.82
czujnik1,39.03, czujnik2,39.01, czujnik3,37.86
czujnik1,39.13, czujnik2,40.27, czujnik3,37.74
czujnik1,38.74, czujnik2,39.95, czujnik3,37.84
czujnik1,39.42, czujnik2,39.10, czujnik3,38.23
czujnik1,39.10, czujnik2,39.46, czujnik3,37.79
czujnik1,39.57, czujnik2,39.44, czujnik3,37.76
czujnik1,39.56, czujnik2,38.21, czujnik3,38.21
czujnik1,39.42, czujnik2,40.02, czujnik3,37.81
czujnik1,39.08, czujnik2,38.95, czujnik3,37.86
czujnik1,38.72, czujnik2,39.42, czujnik3,37.72
czujnik1,39.15, czujnik2,38.69, czujnik3,37.84
czujnik1,39.06, czujnik2,38.69, czujnik3,37.87
czujnik1,40.31, czujnik2,39.00, czujnik3,37.82
czujnik1,44.42, czujnik2,38.66, czujnik3,38.13
czujnik1,40.44, czujnik2,39.10, czujnik3,37.87
czujnik1,39.44, czujnik2,39.08, czujnik3,37.82
czujnik1,40.26, czujnik2,38.98, czujnik3,37.82
czujnik1,39.59, czujnik2,39.46, czujnik3,37.72
czujnik1,39.20, czujnik2,39.10, czujnik3,38.28
czujnik1,40.31, czujnik2,39.97, czujnik3,37.82
czujnik1,38.71, czujnik2,39.85, czujnik3,37.82
czujnik1,40.36, czujnik2,38.64, czujnik3,37.72
czujnik1,39.15, czujnik2,38.64, czujnik3,38.27
czujnik1,39.08, czujnik2,38.23, czujnik3,37.82
czujnik1,44.39, czujnik2,38.59, czujnik3,37.84
czujnik1,38.72, czujnik2,38.64, czujnik3,37.70
czujnik1,39.59, czujnik2,38.67, czujnik3,37.84
czujnik1,38.62, czujnik2,38.66, czujnik3,37.82
czujnik1,39.08, czujnik2,38.54, czujnik3,37.82
czujnik1,39.13, czujnik2,39.08, czujnik3,37.72
czujnik1,39.13, czujnik2,39.10, czujnik3,37.82
czujnik1,42.70, czujnik2,38.67, czujnik3,37.84
czujnik1,39.46, czujnik2,38.52, czujnik3,38.23
czujnik1,39.17, czujnik2,38.62, czujnik3,38.13
czujnik1,39.59, czujnik2,39.10, czujnik3,37.84
czujnik1,39.01, czujnik2,38.23, czujnik3,37.82
czujnik1,39.47, czujnik2,38.59, czujnik3,37.82
czujnik1,39.17, czujnik2,38.69, czujnik3,38.16
