6czujnik1,38.57, czujnik2,16.07, czujnik3,13.32
czujnik1,38.15, czujnik2,16.96, czujnik3,13.37
czujnik1,38.03, czujnik2,18.59, czujnik3,13.50
czujnik1,37.74, czujnik2,18.74, czujnik3,13.93
czujnik1,38.52, czujnik2,20.07, czujnik3,13.50
czujnik1,38.16, czujnik2,37.82, czujnik3,13.45
czujnik1,37.60, czujnik2,17.36, czujnik3,13.45
czujnik1,37.74, czujnik2,16.48, czujnik3,13.55
czujnik1,38.15, czujnik2,16.90, czujnik3,13.49
czujnik1,37.74, czujnik2,16.90, czujnik3,13.45
czujnik1,37.64, czujnik2,16.90, czujnik3,13.91
czujnik1,37.74, czujnik2,38.59, czujnik3,13.59
czujnik1,37.74, czujnik2,38.69, czujnik3,13.50
czujnik1,38.15, czujnik2,38.23, czujnik3,13.96
czujnik1,38.04, czujnik2,19.03, czujnik3,13.49
czujnik1,37.74, czujnik2,38.13, czujnik3,13.61
czujnik1,37.77, czujnik2,38.23, czujnik3,13.45
czujnik1,38.13, czujnik2,38.21, czujnik3,13.50
czujnik1,37.64, czujnik2,17.35, czujnik3,13.96
czujnik1,37.76, czujnik2,17.81, czujnik3,13.59
czujnik1,37.74, czujnik2,18.23, czujnik3,13.91
czujnik1,38.20, czujnik2,17.81, czujnik3,13.50
czujnik1,38.04, czujnik2,16.94, czujnik3,13.50
czujnik1,38.15, czujnik2,16.60, czujnik3,13.61
czujnik1,38.13, czujnik2,16.17, czujnik3,13.96
czujnik1,37.79, czujnik2,17.06, czujnik3,14.42
czujnik1,37.64, czujnik2,16.65, czujnik3,14.42
czujnik1,38.15, czujnik2,17.09, czujnik3,14.85
czujnik1,38.16, czujnik2,16.63, czujnik3,14.74
czujnik1,38.16, czujnik2,17.48, czujnik3,14.42
czujnik1,38.01, czujnik2,17.04, czujnik3,14.76
czujnik1,38.15, czujnik2,17.50, czujnik3,14.85
czujnik1,38.15, czujnik2,18.78, czujnik3,14.74
czujnik1,37.74, czujnik2,16.63, czujnik3,15.17
czujnik1,38.06, czujnik2,17.50, czujnik3,14.76
czujnik1,37.74, czujnik2,17.09, czujnik3,14.90
czujnik1,38.16, czujnik2,17.52, czujnik3,14.74
czujnik1,38.15, czujnik2,16.63, czujnik3,14.76
czujnik1,38.04, czujnik2,17.50, czujnik3,15.20
czujnik1,38.57, czujnik2,17.09, czujnik3,14.90
czujnik1,38.55, czujnik2,17.09, czujnik3,14.76
czujnik1,37.76, czujnik2,17.09, czujnik3,14.74
czujnik1,38.04, czujnik2,17.93, czujnik3,14.74
czujnik1,38.16, czujnik2,16.63, czujnik3,14.85
czujnik1,38.13, czujnik2,16.62, czujnik3,14.74
czujnik1,38.57, czujnik2,17.04, czujnik3,14.42
czujnik1,37.67, czujnik2,16.58, czujnik3,14.37
czujnik1,37.76, czujnik2,16.17, czujnik3,14.52
czujnik1,38.11, czujnik2,17.04, czujnik3,14.42
czujnik1,37.76, czujnik2,16.58, czujnik3,14.42
czujnik1,38.04, czujnik2,17.04, czujnik3,14.42
czujnik1,38.15, czujnik2,17.04, czujnik3,14.85
czujnik1,38.16, czujnik2,16.63, czujnik3,14.42
czujnik1,37.74, czujnik2,16.63, czujnik3,14.74
czujnik1,38.06, czujnik2,16.68, czujnik3,14.74
czujnik1,38.52, czujnik2,17.09, czujnik3,14.91
czujnik1,37.74, czujnik2,17.09, czujnik3,14.76
czujnik1,38.16, czujnik2,17.04, czujnik3,14.74
czujnik1,38.01, czujnik2,18.32, czujnik3,14.42
czujnik1,38.15, czujnik2,17.45, czujnik3,14.52
czujnik1,38.16, czujnik2,17.86, czujnik3,13.96
czujnik1,38.54, czujnik2,17.81, czujnik3,13.96
czujnik1,38.06, czujnik2,18.67, czujnik3,13.96
czujnik1,37.77, czujnik2,18.25, czujnik3,14.52
czujnik1,38.16, czujnik2,17.86, czujnik3,14.42
czujnik1,37.76, czujnik2,17.45, czujnik3,14.42
czujnik1,38.04, czujnik2,17.45, czujnik3,14.42
czujnik1,38.15, czujnik2,19.15, czujnik3,14.52
czujnik1,38.16, czujnik2,18.27, czujnik3,14.42
czujnik1,38.16, czujnik2,17.45, czujnik3,14.47
czujnik1,38.08, czujnik2,19.56, czujnik3,14.47
czujnik1,38.61, czujnik2,19.86, czujnik3,14.52
czujnik1,38.11, czujnik2,19.08, czujnik3,14.42
czujnik1,38.16, czujnik2,17.81, czujnik3,13.96
czujnik1,38.04, czujnik2,18.21, czujnik3,14.42
czujnik1,38.16, czujnik2,21.07, czujnik3,14.12
czujnik1,38.54, czujnik2,16.97, czujnik3,14.44
czujnik1,38.16, czujnik2,40.43, czujnik3,14.49
czujnik1,38.04, czujnik2,38.66, czujnik3,14.47
czujnik1,38.61, czujnik2,38.62, czujnik3,14.57
czujnik1,38.57, czujnik2,38.27, czujnik3,14.74
czujnik1,38.15, czujnik2,38.27, czujnik3,14.42
czujnik1,37.65, czujnik2,17.96, czujnik3,14.37
czujnik1,37.76, czujnik2,17.07, czujnik3,14.52
czujnik1,37.72, czujnik2,17.09, czujnik3,14.42
czujnik1,38.18, czujnik2,16.68, czujnik3,14.42
czujnik1,38.04, czujnik2,17.14, czujnik3,14.40
czujnik1,38.52, czujnik2,17.91, czujnik3,14.06
czujnik1,38.16, czujnik2,17.50, czujnik3,13.49
czujnik1,38.13, czujnik2,17.04, czujnik3,13.89
czujnik1,38.50, czujnik2,17.40, czujnik3,13.49
czujnik1,38.13, czujnik2,16.56, czujnik3,13.59
czujnik1,38.11, czujnik2,16.07, czujnik3,13.49
czujnik1,38.15, czujnik2,15.65, czujnik3,13.44
czujnik1,38.03, czujnik2,16.07, czujnik3,13.44
czujnik1,38.55, czujnik2,16.48, czujnik3,13.59
czujnik1,38.13, czujnik2,16.12, czujnik3,13.50
czujnik1,38.55, czujnik2,16.11, czujnik3,13.44
czujnik1,38.04, czujnik2,16.12, czujnik3,13.50
czujnik1,38.15, czujnik2,16.63, czujnik3,13.61
