4czujnik1,7.93, czujnik2,7.01, czujnik3,38.38
czujnik1,8.33, czujnik2,7.09, czujnik3,38.47
czujnik1,8.30, czujnik2,6.97, czujnik3,38.35
czujnik1,7.87, czujnik2,6.92, czujnik3,13.67
czujnik1,7.89, czujnik2,6.97, czujnik3,38.32
czujnik1,7.91, czujnik2,7.11, czujnik3,38.88
czujnik1,7.91, czujnik2,7.01, czujnik3,38.88
czujnik1,8.03, czujnik2,7.01, czujnik3,13.81
czujnik1,8.03, czujnik2,7.16, czujnik3,11.29
czujnik1,7.91, czujnik2,7.11, czujnik3,11.39
czujnik1,7.93, czujnik2,7.01, czujnik3,38.47
czujnik1,8.01, czujnik2,7.11, czujnik3,38.93
czujnik1,7.50, czujnik2,7.16, czujnik3,38.86
czujnik1,7.91, czujnik2,7.06, czujnik3,38.89
czujnik1,7.62, czujnik2,7.01, czujnik3,10.48
czujnik1,8.01, czujnik2,7.16, czujnik3,13.76
czujnik1,7.52, czujnik2,7.11, czujnik3,14.17
czujnik1,8.37, czujnik2,7.01, czujnik3,13.04
czujnik1,8.03, czujnik2,7.14, czujnik3,9.23
czujnik1,8.37, czujnik2,7.57, czujnik3,10.07
czujnik1,8.38, czujnik2,7.11, czujnik3,12.62
czujnik1,8.49, czujnik2,7.06, czujnik3,10.83
czujnik1,8.47, czujnik2,7.16, czujnik3,9.61
czujnik1,7.96, czujnik2,7.16, czujnik3,12.87
czujnik1,7.50, czujnik2,7.01, czujnik3,9.76
czujnik1,8.47, czujnik2,7.16, czujnik3,11.24
czujnik1,7.50, czujnik2,7.16, czujnik3,10.88
czujnik1,8.38, czujnik2,6.99, czujnik3,9.30
czujnik1,8.06, czujnik2,7.09, czujnik3,9.18
czujnik1,8.08, czujnik2,7.11, czujnik3,10.43
czujnik1,7.96, czujnik2,7.16, czujnik3,9.69
czujnik1,7.96, czujnik2,7.04, czujnik3,10.58
czujnik1,8.03, czujnik2,7.16, czujnik3,12.48
czujnik1,7.52, czujnik2,7.14, czujnik3,13.35
czujnik1,7.50, czujnik2,7.01, czujnik3,12.16
czujnik1,7.60, czujnik2,7.01, czujnik3,13.69
czujnik1,7.62, czujnik2,7.11, czujnik3,10.02
czujnik1,7.52, czujnik2,7.11, czujnik3,11.60
czujnik1,7.93, czujnik2,6.65, czujnik3,10.94
czujnik1,7.62, czujnik2,6.70, czujnik3,9.59
czujnik1,7.91, czujnik2,6.70, czujnik3,11.65
czujnik1,7.52, czujnik2,7.01, czujnik3,10.17
czujnik1,7.60, czujnik2,7.06, czujnik3,10.83
czujnik1,8.03, czujnik2,7.16, czujnik3,9.64
czujnik1,7.52, czujnik2,7.09, czujnik3,10.94
czujnik1,7.52, czujnik2,7.09, czujnik3,10.51
czujnik1,8.03, czujnik2,7.19, czujnik3,9.59
czujnik1,7.96, czujnik2,7.16, czujnik3,12.06
czujnik1,7.52, czujnik2,7.04, czujnik3,11.75
czujnik1,7.62, czujnik2,7.06, czujnik3,10.48
czujnik1,8.03, czujnik2,7.11, czujnik3,9.64
czujnik1,7.91, czujnik2,7.11, czujnik3,9.29
czujnik1,7.59, czujnik2,7.01, czujnik3,9.71
czujnik1,7.60, czujnik2,7.16, czujnik3,11.65
czujnik1,7.93, czujnik2,7.14, czujnik3,10.82
czujnik1,7.91, czujnik2,7.06, czujnik3,12.57
czujnik1,7.62, czujnik2,7.06, czujnik3,10.02
czujnik1,8.03, czujnik2,7.16, czujnik3,10.43
czujnik1,7.93, czujnik2,7.16, czujnik3,10.17
czujnik1,7.52, czujnik2,7.11, czujnik3,10.53
czujnik1,8.49, czujnik2,7.16, czujnik3,10.41
czujnik1,7.62, czujnik2,7.16, czujnik3,9.18
czujnik1,7.52, czujnik2,7.06, czujnik3,10.94
czujnik1,8.03, czujnik2,7.06, czujnik3,9.18
czujnik1,8.03, czujnik2,7.16, czujnik3,9.59
czujnik1,7.50, czujnik2,7.16, czujnik3,11.70
czujnik1,7.60, czujnik2,7.01, czujnik3,9.71
czujnik1,8.47, czujnik2,7.16, czujnik3,9.23
czujnik1,8.38, czujnik2,7.16, czujnik3,9.69
czujnik1,7.50, czujnik2,7.06, czujnik3,10.12
czujnik1,8.01, czujnik2,7.06, czujnik3,10.41
czujnik1,7.62, czujnik2,7.11, czujnik3,8.78
czujnik1,7.52, czujnik2,7.11, czujnik3,9.30
czujnik1,8.37, czujnik2,7.06, czujnik3,10.00
czujnik1,7.62, czujnik2,7.16, czujnik3,9.18
czujnik1,8.37, czujnik2,7.16, czujnik3,12.48
czujnik1,7.52, czujnik2,7.06, czujnik3,9.29
czujnik1,7.60, czujnik2,7.04, czujnik3,10.83
czujnik1,8.06, czujnik2,7.16, czujnik3,9.20
czujnik1,7.96, czujnik2,7.21, czujnik3,10.94
czujnik1,8.06, czujnik2,7.06, czujnik3,10.78
czujnik1,8.08, czujnik2,7.16, czujnik3,11.24
czujnik1,7.96, czujnik2,7.16, czujnik3,12.06
czujnik1,7.96, czujnik2,7.06, czujnik3,10.53
czujnik1,8.06, czujnik2,7.06, czujnik3,10.02
czujnik1,8.49, czujnik2,7.14, czujnik3,10.83
czujnik1,8.38, czujnik2,7.14, czujnik3,9.71
czujnik1,8.38, czujnik2,7.09, czujnik3,10.02
czujnik1,8.08, czujnik2,7.14, czujnik3,10.02
czujnik1,7.98, czujnik2,7.16, czujnik3,10.02
czujnik1,7.96, czujnik2,7.06, czujnik3,9.74
czujnik1,8.06, czujnik2,7.09, czujnik3,9.61
czujnik1,8.47, czujnik2,7.21, czujnik3,10.43
czujnik1,8.38, czujnik2,7.16, czujnik3,8.88
