8czujnik1,38.15, czujnik2,38.76, czujnik3,38.35
czujnik1,20.99, czujnik2,37.84, czujnik3,38.40
czujnik1,38.11, czujnik2,21.19, czujnik3,38.35
czujnik1,38.55, czujnik2,38.23, czujnik3,38.35
czujnik1,38.42, czujnik2,20.51, czujnik3,37.93
czujnik1,38.55, czujnik2,19.23, czujnik3,37.94
czujnik1,38.44, czujnik2,19.29, czujnik3,38.35
czujnik1,19.83, czujnik2,20.46, czujnik3,38.35
czujnik1,38.55, czujnik2,20.20, czujnik3,38.27
czujnik1,18.67, czujnik2,38.71, czujnik3,38.78
czujnik1,20.31, czujnik2,39.12, czujnik3,37.99
czujnik1,22.14, czujnik2,39.06, czujnik3,38.38
czujnik1,20.92, czujnik2,41.19, czujnik3,37.86
czujnik1,20.90, czujnik2,38.25, czujnik3,37.99
czujnik1,21.63, czujnik2,38.27, czujnik3,37.96
czujnik1,20.49, czujnik2,39.98, czujnik3,38.78
czujnik1,22.19, czujnik2,39.12, czujnik3,37.84
czujnik1,38.59, czujnik2,20.54, czujnik3,37.99
czujnik1,19.98, czujnik2,20.17, czujnik3,37.94
czujnik1,38.20, czujnik2,19.63, czujnik3,37.94
czujnik1,38.15, czujnik2,18.88, czujnik3,38.25
czujnik1,20.44, czujnik2,19.22, czujnik3,37.98
czujnik1,20.75, czujnik2,18.78, czujnik3,37.94
czujnik1,20.41, czujnik2,19.18, czujnik3,37.96
czujnik1,19.10, czujnik2,20.00, czujnik3,37.79
czujnik1,18.67, czujnik2,19.59, czujnik3,38.32
czujnik1,19.47, czujnik2,19.12, czujnik3,37.94
czujnik1,19.06, czujnik2,19.12, czujnik3,37.93
czujnik1,19.90, czujnik2,19.59, czujnik3,37.81
czujnik1,19.08, czujnik2,19.57, czujnik3,37.93
czujnik1,20.66, czujnik2,18.76, czujnik3,38.33
czujnik1,18.30, czujnik2,19.23, czujnik3,38.33
czujnik1,17.91, czujnik2,18.83, czujnik3,37.84
czujnik1,20.00, czujnik2,18.83, czujnik3,37.94
czujnik1,19.13, czujnik2,19.64, czujnik3,37.94
czujnik1,18.67, czujnik2,19.61, czujnik3,37.96
czujnik1,17.86, czujnik2,19.63, czujnik3,37.84
czujnik1,19.13, czujnik2,19.23, czujnik3,37.99
czujnik1,18.28, czujnik2,20.44, czujnik3,37.96
czujnik1,18.32, czujnik2,20.39, czujnik3,37.94
czujnik1,18.72, czujnik2,20.09, czujnik3,37.84
czujnik1,19.15, czujnik2,19.23, czujnik3,37.94
czujnik1,17.86, czujnik2,21.26, czujnik3,37.98
czujnik1,18.67, czujnik2,20.34, czujnik3,37.94
czujnik1,19.10, czujnik2,20.05, czujnik3,37.43
czujnik1,17.81, czujnik2,22.48, czujnik3,37.93
czujnik1,18.21, czujnik2,19.18, czujnik3,37.96
czujnik1,18.67, czujnik2,19.22, czujnik3,37.96
czujnik1,18.67, czujnik2,20.44, czujnik3,37.82
czujnik1,18.25, czujnik2,23.33, czujnik3,37.94
czujnik1,17.86, czujnik2,20.03, czujnik3,37.55
czujnik1,18.27, czujnik2,19.64, czujnik3,37.96
czujnik1,17.84, czujnik2,20.05, czujnik3,38.25
czujnik1,18.27, czujnik2,21.28, czujnik3,38.32
czujnik1,17.45, czujnik2,21.31, czujnik3,38.37
czujnik1,19.13, czujnik2,19.63, czujnik3,38.35
czujnik1,19.17, czujnik2,21.68, czujnik3,38.25
czujnik1,21.24, czujnik2,38.30, czujnik3,37.96
czujnik1,19.52, czujnik2,38.25, czujnik3,37.94
czujnik1,20.34, czujnik2,38.13, czujnik3,37.94
czujnik1,19.08, czujnik2,22.45, czujnik3,38.20
czujnik1,19.49, czujnik2,38.71, czujnik3,37.93
czujnik1,19.08, czujnik2,22.04, czujnik3,38.37
czujnik1,19.08, czujnik2,19.44, czujnik3,37.91
czujnik1,18.61, czujnik2,21.17, czujnik3,37.81
czujnik1,17.81, czujnik2,23.72, czujnik3,37.96
czujnik1,18.23, czujnik2,25.00, czujnik3,37.91
czujnik1,18.62, czujnik2,20.61, czujnik3,37.91
czujnik1,18.21, czujnik2,21.16, czujnik3,37.84
czujnik1,17.81, czujnik2,19.85, czujnik3,38.35
czujnik1,18.23, czujnik2,20.31, czujnik3,37.94
czujnik1,19.49, czujnik2,21.94, czujnik3,37.94
czujnik1,19.49, czujnik2,37.79, czujnik3,37.89
czujnik1,18.20, czujnik2,24.95, czujnik3,38.37
czujnik1,18.62, czujnik2,23.37, czujnik3,37.94
czujnik1,18.21, czujnik2,23.66, czujnik3,37.94
czujnik1,18.62, czujnik2,37.79, czujnik3,38.25
czujnik1,18.21, czujnik2,20.31, czujnik3,37.94
czujnik1,19.08, czujnik2,22.45, czujnik3,37.94
czujnik1,18.21, czujnik2,24.44, czujnik3,37.94
czujnik1,19.06, czujnik2,38.23, czujnik3,38.25
czujnik1,19.49, czujnik2,37.79, czujnik3,37.94
czujnik1,19.49, czujnik2,24.63, czujnik3,37.96
czujnik1,19.90, czujnik2,37.69, czujnik3,37.98
czujnik1,19.08, czujnik2,22.57, czujnik3,38.27
