72czujnik1,27.59, czujnik2,29.25, czujnik3,36.63
czujnik1,27.26, czujnik2,29.63, czujnik3,37.18
czujnik1,27.53, czujnik2,29.37, czujnik3,28.79
czujnik1,27.33, czujnik2,29.22, czujnik3,37.02
czujnik1,27.11, czujnik2,28.91, czujnik3,26.51
czujnik1,28.16, czujnik2,28.50, czujnik3,27.89
czujnik1,28.86, czujnik2,29.00, czujnik3,38.04
czujnik1,27.59, czujnik2,28.44, czujnik3,37.64
czujnik1,26.89, czujnik2,28.49, czujnik3,37.48
czujnik1,26.87, czujnik2,28.84, czujnik3,37.64
czujnik1,26.79, czujnik2,29.40, czujnik3,27.43
czujnik1,38.33, czujnik2,37.04, czujnik3,27.01
czujnik1,29.25, czujnik2,31.05, czujnik3,26.50
czujnik1,30.20, czujnik2,37.55, czujnik3,25.22
czujnik1,29.69, czujnik2,28.23, czujnik3,24.91
czujnik1,30.97, czujnik2,37.89, czujnik3,24.49
czujnik1,37.94, czujnik2,38.03, czujnik3,23.98
czujnik1,37.98, czujnik2,27.48, czujnik3,24.44
czujnik1,37.43, czujnik2,29.15, czujnik3,24.49
czujnik1,37.93, czujnik2,37.91, czujnik3,24.54
czujnik1,38.40, czujnik2,37.99, czujnik3,24.80
czujnik1,28.98, czujnik2,28.21, czujnik3,24.81
czujnik1,38.25, czujnik2,38.47, czujnik3,25.77
czujnik1,28.40, czujnik2,37.43, czujnik3,26.58
czujnik1,29.57, czujnik2,29.25, czujnik3,29.37
czujnik1,29.22, czujnik2,37.99, czujnik3,36.41
czujnik1,29.54, czujnik2,38.47, czujnik3,30.66
czujnik1,29.12, czujnik2,27.52, czujnik3,25.05
czujnik1,29.57, czujnik2,26.22, czujnik3,37.55
czujnik1,29.68, czujnik2,27.65, czujnik3,37.65
czujnik1,27.91, czujnik2,27.19, czujnik3,38.06
czujnik1,28.76, czujnik2,29.23, czujnik3,38.06
czujnik1,28.76, czujnik2,27.57, czujnik3,37.55
czujnik1,29.27, czujnik2,27.26, czujnik3,37.64
czujnik1,29.18, czujnik2,37.99, czujnik3,37.64
czujnik1,30.44, czujnik2,38.37, czujnik3,28.33
czujnik1,27.64, czujnik2,38.91, czujnik3,27.36
czujnik1,28.45, czujnik2,37.55, czujnik3,38.01
czujnik1,27.06, czujnik2,29.76, czujnik3,38.04
czujnik1,28.35, czujnik2,37.91, czujnik3,28.30
czujnik1,27.64, czujnik2,38.01, czujnik3,27.36
czujnik1,27.64, czujnik2,38.45, czujnik3,25.66
czujnik1,29.22, czujnik2,38.47, czujnik3,25.32
czujnik1,37.93, czujnik2,38.37, czujnik3,24.93
czujnik1,37.94, czujnik2,38.01, czujnik3,25.20
czujnik1,37.94, czujnik2,38.42, czujnik3,25.66
czujnik1,38.28, czujnik2,38.42, czujnik3,24.91
czujnik1,37.53, czujnik2,28.28, czujnik3,24.95
czujnik1,37.94, czujnik2,29.05, czujnik3,26.09
czujnik1,37.94, czujnik2,28.64, czujnik3,25.22
czujnik1,38.28, czujnik2,28.74, czujnik3,26.17
czujnik1,37.96, czujnik2,28.21, czujnik3,26.19
czujnik1,38.38, czujnik2,27.82, czujnik3,24.01
czujnik1,38.38, czujnik2,26.70, czujnik3,24.01
czujnik1,37.86, czujnik2,27.06, czujnik3,24.54
czujnik1,38.38, czujnik2,26.94, czujnik3,24.93
czujnik1,38.83, czujnik2,26.55, czujnik3,24.44
czujnik1,38.33, czujnik2,27.11, czujnik3,24.86
czujnik1,38.28, czujnik2,27.52, czujnik3,24.56
czujnik1,38.79, czujnik2,26.96, czujnik3,24.97
czujnik1,37.94, czujnik2,27.82, czujnik3,24.44
czujnik1,38.79, czujnik2,27.09, czujnik3,24.44
czujnik1,38.28, czujnik2,27.52, czujnik3,24.97
czujnik1,38.81, czujnik2,27.41, czujnik3,25.37
czujnik1,38.35, czujnik2,27.40, czujnik3,24.44
czujnik1,38.74, czujnik2,28.64, czujnik3,24.86
czujnik1,38.69, czujnik2,28.78, czujnik3,24.95
czujnik1,38.35, czujnik2,28.23, czujnik3,24.54
czujnik1,38.81, czujnik2,27.81, czujnik3,24.44
czujnik1,38.33, czujnik2,27.91, czujnik3,24.85
czujnik1,38.28, czujnik2,28.76, czujnik3,24.56
czujnik1,38.81, czujnik2,28.64, czujnik3,24.97
czujnik1,38.81, czujnik2,28.23, czujnik3,24.44
czujnik1,38.33, czujnik2,38.52, czujnik3,25.27
czujnik1,39.15, czujnik2,26.68, czujnik3,24.54
czujnik1,32.33, czujnik2,26.55, czujnik3,25.36
czujnik1,31.97, czujnik2,27.81, czujnik3,24.44
czujnik1,38.81, czujnik2,28.69, czujnik3,24.85
czujnik1,38.67, czujnik2,27.52, czujnik3,24.13
czujnik1,38.38, czujnik2,29.91, czujnik3,24.54
czujnik1,31.17, czujnik2,26.97, czujnik3,25.26
czujnik1,38.79, czujnik2,26.65, czujnik3,25.26
czujnik1,31.21, czujnik2,38.01, czujnik3,26.19
czujnik1,38.78, czujnik2,37.87, czujnik3,26.19
czujnik1,38.40, czujnik2,37.98, czujnik3,26.51
czujnik1,38.42, czujnik2,29.05, czujnik3,26.92
czujnik1,38.28, czujnik2,37.99, czujnik3,27.41
czujnik1,38.38, czujnik2,37.91, czujnik3,26.96
czujnik1,38.38, czujnik2,37.98, czujnik3,27.31
czujnik1,30.87, czujnik2,37.99, czujnik3,26.92
czujnik1,38.74, czujnik2,37.98, czujnik3,26.19
czujnik1,38.35, czujnik2,37.89, czujnik3,25.78
czujnik1,30.82, czujnik2,38.03, czujnik3,25.26
czujnik1,38.76, czujnik2,37.94, czujnik3,25.22
czujnik1,28.72, czujnik2,27.87, czujnik3,25.37
czujnik1,38.38, czujnik2,37.91, czujnik3,25.77
czujnik1,38.38, czujnik2,38.42, czujnik3,25.66
czujnik1,38.79, czujnik2,28.28, czujnik3,25.22
czujnik1,29.59, czujnik2,38.49, czujnik3,25.36
czujnik1,38.79, czujnik2,38.37, czujnik3,25.37
