6czujnik1,27.93, czujnik2,27.47, czujnik3,37.18
czujnik1,28.88, czujnik2,28.45, czujnik3,37.01
czujnik1,28.45, czujnik2,28.13, czujnik3,37.21
czujnik1,28.93, czujnik2,28.64, czujnik3,37.64
czujnik1,28.96, czujnik2,27.86, czujnik3,37.62
czujnik1,39.18, czujnik2,28.01, czujnik3,38.01
czujnik1,39.03, czujnik2,27.59, czujnik3,37.23
czujnik1,30.00, czujnik2,27.43, czujnik3,37.62
czujnik1,31.96, czujnik2,28.28, czujnik3,37.53
czujnik1,30.90, czujnik2,27.93, czujnik3,37.21
czujnik1,30.39, czujnik2,28.37, czujnik3,37.64
czujnik1,29.97, czujnik2,28.74, czujnik3,37.62
czujnik1,31.19, czujnik2,28.28, czujnik3,37.52
czujnik1,29.64, czujnik2,28.69, czujnik3,37.59
czujnik1,28.72, czujnik2,28.83, czujnik3,37.62
czujnik1,31.63, czujnik2,28.32, czujnik3,37.62
czujnik1,40.05, czujnik2,27.47, czujnik3,37.48
czujnik1,31.39, czujnik2,28.03, czujnik3,37.57
czujnik1,38.21, czujnik2,29.35, czujnik3,37.57
czujnik1,39.57, czujnik2,28.74, czujnik3,37.64
czujnik1,30.39, czujnik2,28.32, czujnik3,37.48
czujnik1,30.07, czujnik2,28.28, czujnik3,38.03
czujnik1,28.78, czujnik2,28.42, czujnik3,37.62
czujnik1,31.65, czujnik2,29.15, czujnik3,37.98
czujnik1,30.83, czujnik2,29.20, czujnik3,37.47
czujnik1,39.18, czujnik2,29.13, czujnik3,37.21
czujnik1,31.24, czujnik2,29.29, czujnik3,37.62
czujnik1,32.76, czujnik2,30.02, czujnik3,37.62
czujnik1,31.96, czujnik2,31.63, czujnik3,37.50
czujnik1,39.17, czujnik2,28.69, czujnik3,37.19
czujnik1,30.36, czujnik2,30.02, czujnik3,37.62
czujnik1,29.90, czujnik2,28.74, czujnik3,37.57
czujnik1,29.12, czujnik2,29.08, czujnik3,37.87
czujnik1,28.83, czujnik2,28.32, czujnik3,37.19
czujnik1,29.18, czujnik2,29.66, czujnik3,37.64
czujnik1,29.13, czujnik2,29.15, czujnik3,37.60
czujnik1,31.58, czujnik2,29.91, czujnik3,37.89
czujnik1,30.83, czujnik2,29.54, czujnik3,37.99
czujnik1,29.49, czujnik2,30.48, czujnik3,37.99
czujnik1,31.53, czujnik2,29.54, czujnik3,37.99
czujnik1,31.53, czujnik2,39.32, czujnik3,37.53
czujnik1,31.28, czujnik2,38.40, czujnik3,38.04
czujnik1,39.47, czujnik2,38.93, czujnik3,37.62
czujnik1,29.95, czujnik2,27.91, czujnik3,37.62
czujnik1,29.59, czujnik2,28.33, czujnik3,37.52
czujnik1,27.65, czujnik2,28.08, czujnik3,37.59
czujnik1,27.57, czujnik2,27.65, czujnik3,37.59
czujnik1,27.62, czujnik2,28.03, czujnik3,37.64
czujnik1,27.35, czujnik2,28.95, czujnik3,37.48
czujnik1,28.23, czujnik2,29.00, czujnik3,37.21
czujnik1,29.05, czujnik2,28.71, czujnik3,37.23
czujnik1,28.67, czujnik2,28.21, czujnik3,38.03
czujnik1,28.67, czujnik2,30.36, czujnik3,37.93
czujnik1,28.30, czujnik2,28.95, czujnik3,37.60
czujnik1,29.34, czujnik2,29.86, czujnik3,37.57
czujnik1,28.01, czujnik2,28.38, czujnik3,38.03
czujnik1,28.33, czujnik2,28.27, czujnik3,37.52
czujnik1,29.20, czujnik2,28.62, czujnik3,37.59
czujnik1,29.56, czujnik2,29.64, czujnik3,37.57
czujnik1,29.95, czujnik2,30.88, czujnik3,37.62
czujnik1,29.25, czujnik2,28.83, czujnik3,36.75
czujnik1,27.77, czujnik2,29.35, czujnik3,37.19
czujnik1,27.64, czujnik2,29.40, czujnik3,37.18
czujnik1,27.65, czujnik2,29.30, czujnik3,36.77
czujnik1,28.47, czujnik2,30.12, czujnik3,36.75
