2czujnik1,23.95, czujnik2,39.64, czujnik3,26.28
czujnik1,24.37, czujnik2,44.08, czujnik3,27.01
czujnik1,23.89, czujnik2,40.90, czujnik3,25.90
czujnik1,24.42, czujnik2,39.27, czujnik3,25.00
czujnik1,24.74, czujnik2,31.51, czujnik3,25.73
czujnik1,26.89, czujnik2,39.68, czujnik3,24.57
czujnik1,28.50, czujnik2,39.68, czujnik3,25.15
czujnik1,25.15, czujnik2,38.69, czujnik3,24.68
czujnik1,29.37, czujnik2,38.37, czujnik3,25.05
czujnik1,29.10, czujnik2,44.90, czujnik3,25.51
czujnik1,38.69, czujnik2,28.08, czujnik3,25.56
czujnik1,25.15, czujnik2,25.00, czujnik3,25.10
czujnik1,24.85, czujnik2,27.09, czujnik3,25.00
czujnik1,25.31, czujnik2,26.79, czujnik3,25.00
czujnik1,38.72, czujnik2,25.94, czujnik3,24.69
czujnik1,25.60, czujnik2,26.68, czujnik3,24.69
czujnik1,38.01, czujnik2,27.91, czujnik3,24.59
czujnik1,42.55, czujnik2,28.35, czujnik3,25.05
czujnik1,28.93, czujnik2,28.01, czujnik3,24.22
czujnik1,40.85, czujnik2,26.22, czujnik3,25.10
czujnik1,37.99, czujnik2,26.63, czujnik3,24.12
czujnik1,25.70, czujnik2,27.19, czujnik3,24.59
czujnik1,25.60, czujnik2,27.60, czujnik3,24.23
czujnik1,24.73, czujnik2,27.91, czujnik3,24.23
czujnik1,38.42, czujnik2,28.71, czujnik3,24.59
czujnik1,38.44, czujnik2,27.53, czujnik3,24.13
czujnik1,24.74, czujnik2,27.13, czujnik3,24.22
czujnik1,39.66, czujnik2,26.58, czujnik3,24.69
czujnik1,24.83, czujnik2,28.71, czujnik3,24.59
czujnik1,27.77, czujnik2,27.53, czujnik3,24.13
czujnik1,25.97, czujnik2,27.14, czujnik3,24.22
czujnik1,38.40, czujnik2,26.99, czujnik3,23.78
czujnik1,39.25, czujnik2,26.58, czujnik3,24.95
czujnik1,26.05, czujnik2,25.39, czujnik3,25.34
czujnik1,37.04, czujnik2,26.63, czujnik3,26.28
czujnik1,27.21, czujnik2,24.85, czujnik3,25.00
czujnik1,37.13, czujnik2,24.83, czujnik3,25.31
czujnik1,37.98, czujnik2,25.36, czujnik3,24.42
czujnik1,28.86, czujnik2,25.36, czujnik3,27.09
czujnik1,28.47, czujnik2,27.38, czujnik3,24.54
czujnik1,37.57, czujnik2,26.16, czujnik3,24.47
czujnik1,27.74, czujnik2,27.94, czujnik3,24.06
czujnik1,26.79, czujnik2,27.96, czujnik3,24.64
czujnik1,27.62, czujnik2,27.43, czujnik3,24.18
czujnik1,38.83, czujnik2,27.89, czujnik3,24.12
czujnik1,38.38, czujnik2,39.23, czujnik3,24.13
czujnik1,25.95, czujnik2,28.35, czujnik3,24.23
czujnik1,38.37, czujnik2,26.60, czujnik3,25.05
czujnik1,37.98, czujnik2,28.72, czujnik3,24.12
czujnik1,25.20, czujnik2,28.67, czujnik3,24.13
czujnik1,25.97, czujnik2,29.27, czujnik3,24.23
czujnik1,25.09, czujnik2,27.50, czujnik3,24.68
czujnik1,38.35, czujnik2,29.08, czujnik3,24.12
czujnik1,38.81, czujnik2,27.96, czujnik3,24.54
czujnik1,38.72, czujnik2,27.94, czujnik3,24.18
czujnik1,38.38, czujnik2,29.93, czujnik3,23.72
czujnik1,39.66, czujnik2,27.81, czujnik3,24.52
czujnik1,38.79, czujnik2,28.33, czujnik3,24.12
czujnik1,38.28, czujnik2,33.55, czujnik3,25.10
czujnik1,38.79, czujnik2,27.86, czujnik3,24.64
czujnik1,38.79, czujnik2,29.97, czujnik3,24.52
czujnik1,37.96, czujnik2,28.32, czujnik3,24.47
czujnik1,37.86, czujnik2,39.27, czujnik3,25.92
czujnik1,39.18, czujnik2,29.59, czujnik3,24.18
czujnik1,38.40, czujnik2,28.72, czujnik3,24.54
czujnik1,37.98, czujnik2,29.15, czujnik3,25.00
czujnik1,39.10, czujnik2,26.73, czujnik3,25.51
czujnik1,38.79, czujnik2,27.40, czujnik3,25.05
czujnik1,38.38, czujnik2,27.81, czujnik3,24.95
czujnik1,38.37, czujnik2,29.47, czujnik3,24.95
czujnik1,39.13, czujnik2,27.50, czujnik3,25.92
czujnik1,38.42, czujnik2,26.97, czujnik3,25.51
czujnik1,39.23, czujnik2,26.97, czujnik3,25.41
czujnik1,39.25, czujnik2,27.91, czujnik3,25.36
czujnik1,38.69, czujnik2,27.94, czujnik3,25.05
czujnik1,37.98, czujnik2,26.97, czujnik3,25.05
czujnik1,38.79, czujnik2,28.20, czujnik3,25.37
czujnik1,39.25, czujnik2,28.28, czujnik3,24.95
czujnik1,40.77, czujnik2,27.91, czujnik3,25.92
czujnik1,38.81, czujnik2,27.41, czujnik3,26.34
czujnik1,38.79, czujnik2,27.82, czujnik3,25.82
czujnik1,38.79, czujnik2,27.52, czujnik3,25.82
czujnik1,38.69, czujnik2,27.09, czujnik3,26.38
czujnik1,38.38, czujnik2,26.94, czujnik3,25.92
czujnik1,39.20, czujnik2,28.27, czujnik3,25.82
czujnik1,38.79, czujnik2,27.50, czujnik3,25.82
czujnik1,39.13, czujnik2,26.68, czujnik3,25.87
czujnik1,38.78, czujnik2,26.96, czujnik3,25.92
czujnik1,38.44, czujnik2,27.35, czujnik3,26.22
czujnik1,39.25, czujnik2,26.60, czujnik3,25.77
czujnik1,38.72, czujnik2,26.21, czujnik3,25.92
czujnik1,38.76, czujnik2,26.92, czujnik3,25.92
czujnik1,38.44, czujnik2,26.53, czujnik3,25.82
czujnik1,38.84, czujnik2,26.21, czujnik3,25.80
czujnik1,38.35, czujnik2,26.21, czujnik3,28.01
czujnik1,29.80, czujnik2,25.66, czujnik3,25.87
czujnik1,29.88, czujnik2,25.70, czujnik3,27.45
czujnik1,29.49, czujnik2,26.22, czujnik3,26.63
czujnik1,38.69, czujnik2,26.22, czujnik3,26.34
czujnik1,31.11, czujnik2,25.68, czujnik3,25.87
