czujnik1,38.13, czujnik2,21.28, czujnik3,19.27
czujnik1,23.18, czujnik2,19.47, czujnik3,37.55
czujnik1,38.57, czujnik2,21.22, czujnik3,37.36
czujnik1,38.47, czujnik2,20.66, czujnik3,37.43
czujnik1,38.52, czujnik2,17.40, czujnik3,25.85
czujnik1,38.49, czujnik2,17.35, czujnik3,22.60
czujnik1,38.15, czujnik2,17.35, czujnik3,37.91
czujnik1,38.16, czujnik2,17.76, czujnik3,18.76
czujnik1,38.54, czujnik2,18.16, czujnik3,17.06
czujnik1,17.91, czujnik2,16.87, czujnik3,16.65
czujnik1,18.33, czujnik2,16.87, czujnik3,17.06
czujnik1,17.50, czujnik2,16.89, czujnik3,17.93
czujnik1,38.13, czujnik2,16.89, czujnik3,17.47
czujnik1,18.32, czujnik2,16.89, czujnik3,16.65
czujnik1,18.32, czujnik2,17.28, czujnik3,17.01
czujnik1,17.47, czujnik2,16.87, czujnik3,17.06
czujnik1,20.87, czujnik2,16.87, czujnik3,17.06
czujnik1,38.04, czujnik2,17.30, czujnik3,16.65
czujnik1,37.74, czujnik2,17.30, czujnik3,17.52
czujnik1,37.76, czujnik2,17.76, czujnik3,16.65
czujnik1,37.76, czujnik2,17.69, czujnik3,16.65
czujnik1,20.36, czujnik2,17.69, czujnik3,16.65
czujnik1,20.87, czujnik2,17.70, czujnik3,17.06
czujnik1,20.43, czujnik2,17.28, czujnik3,16.65
czujnik1,20.02, czujnik2,17.30, czujnik3,17.06
czujnik1,19.18, czujnik2,17.30, czujnik3,16.63
czujnik1,19.18, czujnik2,18.50, czujnik3,17.47
czujnik1,17.93, czujnik2,18.06, czujnik3,18.71
czujnik1,17.06, czujnik2,19.27, czujnik3,17.82
czujnik1,18.32, czujnik2,17.64, czujnik3,17.87
czujnik1,18.37, czujnik2,16.84, czujnik3,17.47
czujnik1,20.07, czujnik2,16.43, czujnik3,16.63
czujnik1,20.51, czujnik2,16.43, czujnik3,16.60
czujnik1,20.83, czujnik2,16.02, czujnik3,16.63
czujnik1,21.39, czujnik2,16.89, czujnik3,17.06
czujnik1,22.24, czujnik2,16.48, czujnik3,16.60
czujnik1,21.38, czujnik2,16.48, czujnik3,16.60
czujnik1,22.14, czujnik2,16.89, czujnik3,17.06
czujnik1,38.55, czujnik2,16.48, czujnik3,17.11
czujnik1,23.95, czujnik2,16.46, czujnik3,17.11
czujnik1,38.57, czujnik2,16.46, czujnik3,16.63
czujnik1,38.47, czujnik2,16.46, czujnik3,17.06
czujnik1,23.47, czujnik2,16.89, czujnik3,16.65
czujnik1,22.19, czujnik2,16.46, czujnik3,17.50
czujnik1,21.80, czujnik2,16.02, czujnik3,16.65
czujnik1,21.28, czujnik2,16.46, czujnik3,17.09
czujnik1,20.51, czujnik2,16.48, czujnik3,17.52
czujnik1,20.99, czujnik2,16.00, czujnik3,16.60
czujnik1,20.51, czujnik2,16.89, czujnik3,16.65
czujnik1,20.88, czujnik2,16.43, czujnik3,17.06
czujnik1,22.65, czujnik2,16.87, czujnik3,16.60
czujnik1,21.39, czujnik2,16.48, czujnik3,16.65
czujnik1,21.02, czujnik2,16.48, czujnik3,16.65
czujnik1,21.33, czujnik2,16.48, czujnik3,16.60
czujnik1,20.99, czujnik2,16.89, czujnik3,16.63
czujnik1,20.09, czujnik2,16.02, czujnik3,17.06
czujnik1,20.49, czujnik2,16.89, czujnik3,17.06
czujnik1,20.41, czujnik2,16.43, czujnik3,16.65
czujnik1,20.53, czujnik2,17.30, czujnik3,16.60
czujnik1,20.51, czujnik2,17.30, czujnik3,16.60
czujnik1,20.51, czujnik2,16.43, czujnik3,16.65
czujnik1,19.18, czujnik2,16.43, czujnik3,17.06
