7czujnik1,12.59, czujnik2,10.92, czujnik3,37.94
czujnik1,11.77, czujnik2,11.04, czujnik3,37.93
czujnik1,12.28, czujnik2,11.09, czujnik3,37.89
czujnik1,12.76, czujnik2,10.44, czujnik3,37.93
czujnik1,12.18, czujnik2,11.05, czujnik3,37.82
czujnik1,12.82, czujnik2,11.46, czujnik3,37.93
czujnik1,12.67, czujnik2,11.05, czujnik3,37.94
czujnik1,12.67, czujnik2,11.41, czujnik3,37.98
czujnik1,13.95, czujnik2,11.39, czujnik3,37.41
czujnik1,12.40, czujnik2,11.85, czujnik3,37.53
czujnik1,11.85, czujnik2,11.50, czujnik3,37.94
czujnik1,11.85, czujnik2,11.80, czujnik3,37.53
czujnik1,13.49, czujnik2,10.88, czujnik3,37.41
czujnik1,13.18, czujnik2,11.80, czujnik3,37.93
czujnik1,12.26, czujnik2,11.04, czujnik3,38.35
czujnik1,13.08, czujnik2,11.39, czujnik3,37.96
czujnik1,14.64, czujnik2,11.45, czujnik3,37.41
czujnik1,12.41, czujnik2,11.09, czujnik3,37.52
czujnik1,13.13, czujnik2,11.09, czujnik3,37.52
czujnik1,13.95, czujnik2,11.39, czujnik3,37.53
czujnik1,13.08, czujnik2,11.80, czujnik3,37.84
czujnik1,14.69, czujnik2,11.80, czujnik3,37.53
czujnik1,13.49, czujnik2,11.90, czujnik3,37.94
czujnik1,14.30, czujnik2,10.99, czujnik3,37.94
czujnik1,13.08, czujnik2,10.94, czujnik3,37.87
czujnik1,15.14, czujnik2,11.34, czujnik3,37.93
czujnik1,12.67, czujnik2,11.45, czujnik3,37.52
czujnik1,13.08, czujnik2,11.80, czujnik3,37.55
czujnik1,12.67, czujnik2,11.39, czujnik3,38.25
czujnik1,12.77, czujnik2,11.39, czujnik3,37.94
czujnik1,12.67, czujnik2,11.96, czujnik3,37.94
czujnik1,12.26, czujnik2,10.94, czujnik3,37.93
czujnik1,12.67, czujnik2,11.39, czujnik3,37.82
czujnik1,14.46, czujnik2,11.14, czujnik3,37.53
czujnik1,13.08, czujnik2,11.09, czujnik3,37.52
czujnik1,13.49, czujnik2,10.99, czujnik3,37.52
czujnik1,12.26, czujnik2,11.39, czujnik3,37.43
czujnik1,14.46, czujnik2,11.09, czujnik3,38.33
czujnik1,12.67, czujnik2,11.55, czujnik3,37.94
czujnik1,13.08, czujnik2,10.99, czujnik3,37.94
czujnik1,12.26, czujnik2,11.45, czujnik3,37.81
czujnik1,12.36, czujnik2,11.45, czujnik3,37.55
czujnik1,11.85, czujnik2,11.11, czujnik3,37.52
