czujnik1,0.00, czujnik2,39.22, czujnik3,8.11
czujnik1,39.64, czujnik2,39.68, czujnik3,8.52
czujnik1,39.61, czujnik2,39.40, czujnik3,39.13
czujnik1,39.52, czujnik2,39.57, czujnik3,7.13
czujnik1,39.20, czujnik2,39.22, czujnik3,38.72
czujnik1,39.17, czujnik2,39.25, czujnik3,38.91
czujnik1,39.59, czujnik2,40.19, czujnik3,38.44
czujnik1,39.08, czujnik2,39.23, czujnik3,7.23
czujnik1,39.57, czujnik2,39.59, czujnik3,8.52
czujnik1,39.20, czujnik2,39.22, czujnik3,6.73
czujnik1,40.07, czujnik2,39.68, czujnik3,8.01
czujnik1,39.49, czujnik2,39.69, czujnik3,6.82
czujnik1,39.98, czujnik2,39.12, czujnik3,7.24
czujnik1,39.18, czujnik2,39.68, czujnik3,6.31
czujnik1,39.64, czujnik2,39.69, czujnik3,9.23
czujnik1,39.54, czujnik2,39.69, czujnik3,38.86
czujnik1,39.18, czujnik2,39.59, czujnik3,39.73
czujnik1,39.63, czujnik2,40.19, czujnik3,9.23
czujnik1,39.18, czujnik2,40.15, czujnik3,39.25
czujnik1,39.08, czujnik2,39.68, czujnik3,6.84
czujnik1,39.17, czujnik2,39.61, czujnik3,8.11
czujnik1,39.17, czujnik2,40.14, czujnik3,7.14
czujnik1,39.54, czujnik2,39.71, czujnik3,10.53
czujnik1,39.49, czujnik2,39.59, czujnik3,38.88
czujnik1,40.05, czujnik2,39.13, czujnik3,38.35
czujnik1,39.20, czujnik2,39.22, czujnik3,38.76
czujnik1,39.52, czujnik2,39.22, czujnik3,38.86
czujnik1,39.10, czujnik2,39.10, czujnik3,38.45
czujnik1,40.05, czujnik2,40.00, czujnik3,38.76
czujnik1,39.63, czujnik2,39.18, czujnik3,38.79
czujnik1,39.52, czujnik2,40.19, czujnik3,38.86
czujnik1,39.08, czujnik2,39.15, czujnik3,38.88
czujnik1,39.64, czujnik2,40.05, czujnik3,38.83
czujnik1,39.17, czujnik2,40.17, czujnik3,38.76
czujnik1,39.06, czujnik2,39.73, czujnik3,38.86
czujnik1,39.54, czujnik2,39.57, czujnik3,39.34
czujnik1,39.20, czujnik2,39.52, czujnik3,38.79
czujnik1,39.57, czujnik2,39.23, czujnik3,39.15
czujnik1,39.12, czujnik2,39.68, czujnik3,38.86
