czujnik1,38.38, czujnik2,38.01, czujnik3,37.96
czujnik1,37.87, czujnik2,31.68, czujnik3,31.28
czujnik1,38.32, czujnik2,33.84, czujnik3,30.48
czujnik1,38.01, czujnik2,32.84, czujnik3,30.82
czujnik1,37.96, czujnik2,32.60, czujnik3,29.27
czujnik1,38.42, czujnik2,38.86, czujnik3,28.91
czujnik1,37.91, czujnik2,37.52, czujnik3,28.49
czujnik1,38.45, czujnik2,38.74, czujnik3,28.59
czujnik1,37.96, czujnik2,37.53, czujnik3,28.49
czujnik1,37.98, czujnik2,38.42, czujnik3,28.49
czujnik1,37.91, czujnik2,37.55, czujnik3,29.81
czujnik1,37.57, czujnik2,37.06, czujnik3,29.93
czujnik1,38.38, czujnik2,38.49, czujnik3,31.53
czujnik1,38.44, czujnik2,37.16, czujnik3,30.24
czujnik1,38.72, czujnik2,37.55, czujnik3,29.81
czujnik1,38.42, czujnik2,37.93, czujnik3,29.91
czujnik1,38.03, czujnik2,38.03, czujnik3,30.70
czujnik1,38.78, czujnik2,38.49, czujnik3,30.70
czujnik1,37.89, czujnik2,38.03, czujnik3,29.81
czujnik1,37.96, czujnik2,38.33, czujnik3,28.64
czujnik1,38.79, czujnik2,38.01, czujnik3,30.27
czujnik1,38.03, czujnik2,38.03, czujnik3,29.83
czujnik1,37.93, czujnik2,38.01, czujnik3,29.81
czujnik1,38.01, czujnik2,37.45, czujnik3,29.05
czujnik1,38.81, czujnik2,38.45, czujnik3,29.35
czujnik1,37.98, czujnik2,38.44, czujnik3,28.49
czujnik1,37.87, czujnik2,37.59, czujnik3,28.95
czujnik1,37.98, czujnik2,37.43, czujnik3,29.05
czujnik1,39.27, czujnik2,37.59, czujnik3,29.78
czujnik1,38.79, czujnik2,38.49, czujnik3,29.35
czujnik1,39.10, czujnik2,38.03, czujnik3,29.35
czujnik1,38.79, czujnik2,37.94, czujnik3,36.77
czujnik1,38.38, czujnik2,37.99, czujnik3,37.07
czujnik1,38.40, czujnik2,37.99, czujnik3,37.19
czujnik1,38.72, czujnik2,37.53, czujnik3,36.77
czujnik1,38.40, czujnik2,37.52, czujnik3,31.56
czujnik1,38.40, czujnik2,37.62, czujnik3,31.00
czujnik1,37.93, czujnik2,37.67, czujnik3,30.63
czujnik1,37.45, czujnik2,37.98, czujnik3,30.24
czujnik1,38.38, czujnik2,37.53, czujnik3,31.56
czujnik1,39.69, czujnik2,37.26, czujnik3,30.19
czujnik1,37.98, czujnik2,37.65, czujnik3,29.76
czujnik1,39.15, czujnik2,38.96, czujnik3,30.63
czujnik1,37.96, czujnik2,37.94, czujnik3,29.88
czujnik1,37.96, czujnik2,38.06, czujnik3,30.65
czujnik1,37.59, czujnik2,38.49, czujnik3,30.24
czujnik1,38.67, czujnik2,38.49, czujnik3,29.78
czujnik1,37.96, czujnik2,37.91, czujnik3,30.75
czujnik1,37.57, czujnik2,38.42, czujnik3,29.76
czujnik1,38.35, czujnik2,38.08, czujnik3,29.78
czujnik1,38.28, czujnik2,37.65, czujnik3,28.91
czujnik1,38.84, czujnik2,37.94, czujnik3,29.47
czujnik1,37.99, czujnik2,35.26, czujnik3,30.24
czujnik1,38.84, czujnik2,33.96, czujnik3,29.35
czujnik1,38.72, czujnik2,35.19, czujnik3,29.35
czujnik1,39.25, czujnik2,34.74, czujnik3,29.88
czujnik1,37.98, czujnik2,35.15, czujnik3,29.30
czujnik1,38.37, czujnik2,33.91, czujnik3,29.30
czujnik1,38.28, czujnik2,35.14, czujnik3,29.32
czujnik1,37.98, czujnik2,32.64, czujnik3,29.42
czujnik1,38.81, czujnik2,33.04, czujnik3,29.74
czujnik1,37.99, czujnik2,32.57, czujnik3,30.14
czujnik1,37.91, czujnik2,32.01, czujnik3,29.71
czujnik1,38.44, czujnik2,33.06, czujnik3,29.44
czujnik1,37.99, czujnik2,32.60, czujnik3,29.74
czujnik1,38.03, czujnik2,35.95, czujnik3,30.17
czujnik1,38.35, czujnik2,35.14, czujnik3,29.73
czujnik1,38.42, czujnik2,33.45, czujnik3,29.85
czujnik1,37.98, czujnik2,35.09, czujnik3,30.54
czujnik1,37.57, czujnik2,34.68, czujnik3,30.56
czujnik1,37.87, czujnik2,33.40, czujnik3,31.00
czujnik1,38.03, czujnik2,32.99, czujnik3,30.65
czujnik1,38.03, czujnik2,33.40, czujnik3,30.14
czujnik1,38.03, czujnik2,32.64, czujnik3,30.17
czujnik1,38.27, czujnik2,33.86, czujnik3,29.73
czujnik1,38.03, czujnik2,32.59, czujnik3,30.22
czujnik1,38.38, czujnik2,33.88, czujnik3,30.54
czujnik1,37.99, czujnik2,32.59, czujnik3,29.73
czujnik1,38.28, czujnik2,33.44, czujnik3,29.29
czujnik1,37.98, czujnik2,33.01, czujnik3,29.86
czujnik1,37.99, czujnik2,33.91, czujnik3,29.73
czujnik1,37.59, czujnik2,34.74, czujnik3,29.73
czujnik1,37.91, czujnik2,35.15, czujnik3,29.76
czujnik1,37.99, czujnik2,35.61, czujnik3,30.29
czujnik1,37.99, czujnik2,33.91, czujnik3,30.19
czujnik1,38.03, czujnik2,33.06, czujnik3,30.19
czujnik1,37.87, czujnik2,34.73, czujnik3,30.19
czujnik1,37.60, czujnik2,36.84, czujnik3,30.27
czujnik1,38.45, czujnik2,35.14, czujnik3,29.74
czujnik1,38.04, czujnik2,36.84, czujnik3,30.19
czujnik1,38.32, czujnik2,34.29, czujnik3,30.60
czujnik1,38.44, czujnik2,36.82, czujnik3,30.27
czujnik1,38.38, czujnik2,33.49, czujnik3,30.19
czujnik1,37.98, czujnik2,36.38, czujnik3,30.17
