9czujnik1,39.63, czujnik2,5.78, czujnik3,3.95
czujnik1,39.91, czujnik2,5.24, czujnik3,4.40
czujnik1,49.83, czujnik2,6.05, czujnik3,4.23
czujnik1,41.73, czujnik2,5.37, czujnik3,3.89
czujnik1,40.03, czujnik2,4.97, czujnik3,4.18
czujnik1,41.19, czujnik2,5.32, czujnik3,3.96
czujnik1,41.63, czujnik2,5.61, czujnik3,4.37
czujnik1,40.03, czujnik2,5.78, czujnik3,4.22
czujnik1,40.03, czujnik2,5.73, czujnik3,4.78
czujnik1,103.89, czujnik2,6.19, czujnik3,4.32
czujnik1,39.63, czujnik2,5.68, czujnik3,4.78
czujnik1,40.46, czujnik2,5.32, czujnik3,4.73
czujnik1,40.80, czujnik2,5.31, czujnik3,3.95
czujnik1,49.83, czujnik2,39.56, czujnik3,4.35
czujnik1,40.05, czujnik2,40.00, czujnik3,4.27
czujnik1,45.46, czujnik2,6.58, czujnik3,3.96
czujnik1,39.54, czujnik2,5.77, czujnik3,4.83
czujnik1,103.40, czujnik2,6.09, czujnik3,3.89
czujnik1,40.05, czujnik2,5.78, czujnik3,3.86
czujnik1,42.14, czujnik2,6.60, czujnik3,4.35
czujnik1,43.27, czujnik2,8.64, czujnik3,4.30
czujnik1,49.40, czujnik2,6.85, czujnik3,3.89
czujnik1,40.05, czujnik2,7.82, czujnik3,4.37
czujnik1,40.37, czujnik2,7.81, czujnik3,4.78
czujnik1,40.37, czujnik2,9.40, czujnik3,3.91
czujnik1,105.90, czujnik2,39.25, czujnik3,3.84
czujnik1,42.55, czujnik2,40.12, czujnik3,4.78
czujnik1,40.78, czujnik2,39.69, czujnik3,3.96
czujnik1,43.66, czujnik2,39.56, czujnik3,3.55
czujnik1,40.88, czujnik2,39.71, czujnik3,4.32
czujnik1,40.05, czujnik2,39.71, czujnik3,3.96
czujnik1,40.78, czujnik2,39.69, czujnik3,4.78
czujnik1,44.10, czujnik2,8.16, czujnik3,4.76
czujnik1,40.05, czujnik2,39.23, czujnik3,4.30
czujnik1,39.95, czujnik2,7.87, czujnik3,3.91
czujnik1,49.83, czujnik2,7.36, czujnik3,3.95
czujnik1,41.70, czujnik2,39.27, czujnik3,4.27
czujnik1,40.05, czujnik2,9.15, czujnik3,3.95
czujnik1,101.68, czujnik2,39.23, czujnik3,3.91
czujnik1,40.05, czujnik2,6.89, czujnik3,3.91
czujnik1,41.29, czujnik2,39.68, czujnik3,4.27
czujnik1,50.24, czujnik2,8.23, czujnik3,4.30
czujnik1,41.21, czujnik2,8.64, czujnik3,3.86
czujnik1,39.64, czujnik2,6.84, czujnik3,3.95
czujnik1,41.73, czujnik2,39.23, czujnik3,3.91
czujnik1,44.54, czujnik2,7.36, czujnik3,3.96
czujnik1,40.77, czujnik2,7.24, czujnik3,4.78
czujnik1,102.96, czujnik2,39.69, czujnik3,4.68
czujnik1,40.03, czujnik2,7.81, czujnik3,3.91
czujnik1,49.40, czujnik2,7.82, czujnik3,4.32
czujnik1,40.03, czujnik2,7.70, czujnik3,3.91
czujnik1,40.44, czujnik2,39.23, czujnik3,4.25
czujnik1,40.43, czujnik2,39.25, czujnik3,4.35
czujnik1,40.37, czujnik2,39.27, czujnik3,3.91
czujnik1,46.62, czujnik2,39.57, czujnik3,3.84
czujnik1,40.05, czujnik2,39.27, czujnik3,4.27
czujnik1,46.65, czujnik2,39.23, czujnik3,4.32
czujnik1,44.08, czujnik2,39.12, czujnik3,3.49
czujnik1,40.05, czujnik2,39.29, czujnik3,3.79
czujnik1,46.29, czujnik2,39.29, czujnik3,3.91
czujnik1,49.81, czujnik2,39.25, czujnik3,4.25
czujnik1,296.46, czujnik2,39.08, czujnik3,4.37
czujnik1,40.32, czujnik2,39.12, czujnik3,3.40
czujnik1,40.44, czujnik2,39.30, czujnik3,4.32
czujnik1,48.71, czujnik2,39.71, czujnik3,4.32
czujnik1,41.19, czujnik2,39.20, czujnik3,3.84
czujnik1,40.88, czujnik2,39.25, czujnik3,4.20
czujnik1,40.44, czujnik2,39.20, czujnik3,4.30
czujnik1,52.35, czujnik2,39.25, czujnik3,4.66
czujnik1,40.87, czujnik2,39.61, czujnik3,3.84
czujnik1,40.87, czujnik2,39.25, czujnik3,4.20
czujnik1,40.03, czujnik2,39.20, czujnik3,3.96
czujnik1,40.77, czujnik2,10.83, czujnik3,4.01
czujnik1,40.46, czujnik2,9.86, czujnik3,3.38
czujnik1,46.70, czujnik2,39.25, czujnik3,3.54
czujnik1,39.51, czujnik2,39.30, czujnik3,3.54
czujnik1,39.95, czujnik2,8.64, czujnik3,4.42
czujnik1,41.28, czujnik2,8.23, czujnik3,3.44
czujnik1,40.88, czujnik2,39.27, czujnik3,4.01
czujnik1,0.00, czujnik2,9.52, czujnik3,3.54
czujnik1,40.46, czujnik2,10.15, czujnik3,3.54
czujnik1,40.02, czujnik2,39.17, czujnik3,3.40
czujnik1,43.66, czujnik2,9.52, czujnik3,3.89
czujnik1,49.83, czujnik2,39.15, czujnik3,3.54
czujnik1,41.29, czujnik2,39.29, czujnik3,4.00
