czujnik1,38.20, czujnik2,19.01, czujnik3,13.49
czujnik1,38.10, czujnik2,38.25, czujnik3,13.49
czujnik1,38.20, czujnik2,19.01, czujnik3,13.49
czujnik1,38.10, czujnik2,38.25, czujnik3,13.49
czuczujnik1,38.15, czujnik2,16.45, czujnik3,13.35
czujnik1,37.77, czujnik2,16.85, czujnik3,13.35
czujnik1,38.06, czujnik2,16.84, czujnik3,13.44
czujnik1,38.18, czujnik2,18.47, czujnik3,13.30
czujnik1,38.18, czujnik2,38.11, czujnik3,13.84
czujnik1,38.16, czujnik2,38.30, czujnik3,13.44
czujnik1,38.10, czujnik2,17.67, czujnik3,13.50
czujnik1,38.20, czujnik2,16.45, czujnik3,13.64
czujnik1,38.18, czujnik2,17.31, czujnik3,14.00
czujnik1,38.59, czujnik2,16.89, czujnik3,14.01
czujnik1,38.93, czujnik2,37.81, czujnik3,13.49
czujnik1,38.20, czujnik2,37.70, czujnik3,14.74
czujnik1,38.55, czujnik2,37.81, czujnik3,14.34
czujnik1,38.20, czujnik2,38.27, czujnik3,13.91
czujnik1,38.50, czujnik2,38.30, czujnik3,37.99
czujnik1,38.57, czujnik2,38.15, czujnik3,14.47
czujnik1,38.61, czujnik2,38.28, czujnik3,16.90
czujnik1,38.20, czujnik2,15.56, czujnik3,39.22
czujnik1,37.65, czujnik2,16.41, czujnik3,15.14
czujnik1,38.16, czujnik2,38.20, czujnik3,15.97
czujnik1,38.21, czujnik2,16.43, czujnik3,15.56
czujnik1,38.18, czujnik2,16.43, czujnik3,39.25
czujnik1,38.08, czujnik2,38.76, czujnik3,38.83
czujnik1,38.61, czujnik2,16.87, czujnik3,17.65
czujnik1,38.62, czujnik2,16.41, czujnik3,38.69
czujnik1,38.20, czujnik2,38.30, czujnik3,37.98
czujnik1,38.06, czujnik2,16.00, czujnik3,38.86
czujnik1,38.16, czujnik2,38.18, czujnik3,16.50
czujnik1,38.20, czujnik2,15.60, czujnik3,16.07
czujnik1,38.15, czujnik2,16.04, czujnik3,15.26
czujnik1,38.10, czujnik2,16.87, czujnik3,16.53
czujnik1,38.21, czujnik2,17.33, czujnik3,15.36
czujnik1,38.16, czujnik2,38.69, czujnik3,15.31
czujnik1,38.18, czujnik2,38.25, czujnik3,15.31
czujnik1,38.06, czujnik2,38.27, czujnik3,26.50
czujnik1,38.20, czujnik2,38.57, czujnik3,38.40
czujnik1,38.20, czujnik2,20.24, czujnik3,18.64
czujnik1,38.18, czujnik2,38.74, czujnik3,38.45
czujnik1,38.06, czujnik2,18.15, czujnik3,21.92
czujnik1,38.16, czujnik2,38.18, czujnik3,25.70
czujnik1,38.16, czujnik2,19.83, czujnik3,19.06
czujnik1,38.62, czujnik2,19.83, czujnik3,25.60
czujnik1,38.10, czujnik2,20.26, czujnik3,19.49
czujnik1,38.15, czujnik2,18.15, czujnik3,16.17
czujnik1,38.55, czujnik2,20.26, czujnik3,25.15
czujnik1,38.55, czujnik2,38.23, czujnik3,18.59
czujnik1,38.45, czujnik2,16.92, czujnik3,23.16
czujnik1,38.57, czujnik2,38.18, czujnik3,21.05
czujnik1,38.16, czujnik2,17.33, czujnik3,21.00
czujnik1,38.20, czujnik2,22.33, czujnik3,25.19
czujnik1,38.08, czujnik2,19.83, czujnik3,19.83
czujnik1,38.18, czujnik2,19.73, czujnik3,26.12
czujnik1,38.21, czujnik2,19.83, czujnik3,21.77
czujnik1,38.18, czujnik2,38.30, czujnik3,23.16
czujnik1,38.08, czujnik2,38.69, czujnik3,25.66
czujnik1,38.18, czujnik2,21.41, czujnik3,15.82
czujnik1,38.62, czujnik2,16.92, czujnik3,37.89
czujnik1,38.57, czujnik2,19.85, czujnik3,24.74
czujnik1,38.06, czujnik2,17.76, czujnik3,14.95
czujnik1,38.20, czujnik2,38.18, czujnik3,22.28
czujnik1,38.16, czujnik2,38.23, czujnik3,38.30
czujnik1,38.57, czujnik2,38.69, czujnik3,26.38
czujnik1,38.06, czujnik2,19.42, czujnik3,14.47
czujnik1,38.20, czujnik2,38.20, czujnik3,38.42
czujnik1,38.55, czujnik2,38.25, czujnik3,38.30
czujnik1,39.01, czujnik2,38.28, czujnik3,23.93
czujnik1,38.10, czujnik2,38.69, czujnik3,26.07
czujnik1,38.21, czujnik2,21.43, czujnik3,16.22
czujnik1,38.20, czujnik2,38.28, czujnik3,21.41
czujnik1,38.20, czujnik2,38.25, czujnik3,20.63
czujnik1,38.08, czujnik2,38.23, czujnik3,16.24
czujnik1,38.20, czujnik2,38.15, czujnik3,23.98
czujnik1,38.61, czujnik2,19.83, czujnik3,37.87
czujnik1,38.20, czujnik2,38.23, czujnik3,14.95
czujnik1,38.06, czujnik2,38.66, czujnik3,24.03
czujnik1,38.18, czujnik2,16.94, czujnik3,15.82
czujnik1,38.18, czujnik2,38.27, czujnik3,20.95
