czujnik1,4.86, czujnik2,39.23, czujnik3,38.88
czujnik1,4.73, czujnik2,39.08, czujnik3,38.91
czujnik1,4.85, czujnik2,39.22, czujnik3,39.30
czujnik1,4.73, czujnik2,39.22, czujnik3,38.89
czujnik1,4.86, czujnik2,39.20, czujnik3,39.22
czujnik1,4.73, czujnik2,41.07, czujnik3,38.89
czujnik1,4.76, czujnik2,39.59, czujnik3,38.89
czujnik1,4.85, czujnik2,40.49, czujnik3,39.20
czujnik1,4.86, czujnik2,40.60, czujnik3,38.88
czujnik1,4.76, czujnik2,40.12, czujnik3,39.29
czujnik1,4.86, czujnik2,40.48, czujnik3,38.88
czujnik1,4.86, czujnik2,39.66, czujnik3,38.78
czujnik1,4.85, czujnik2,39.23, czujnik3,39.27
czujnik1,4.74, czujnik2,39.22, czujnik3,39.32
czujnik1,4.86, czujnik2,40.03, czujnik3,38.88
czujnik1,4.85, czujnik2,39.66, czujnik3,39.20
czujnik1,4.86, czujnik2,40.14, czujnik3,38.86
czujnik1,4.76, czujnik2,40.10, czujnik3,38.47
czujnik1,4.85, czujnik2,40.02, czujnik3,38.88
czujnik1,4.86, czujnik2,39.22, czujnik3,38.78
czujnik1,4.86, czujnik2,40.14, czujnik3,38.49
czujnik1,4.74, czujnik2,39.69, czujnik3,39.30
czujnik1,4.85, czujnik2,39.12, czujnik3,39.32
czujnik1,4.44, czujnik2,39.64, czujnik3,39.22
czujnik1,4.76, czujnik2,39.23, czujnik3,38.89
czujnik1,4.86, czujnik2,39.13, czujnik3,38.86
czujnik1,4.86, czujnik2,39.22, czujnik3,38.79
czujnik1,4.85, czujnik2,39.23, czujnik3,39.30
czujnik1,4.76, czujnik2,39.69, czujnik3,38.89
czujnik1,4.85, czujnik2,40.05, czujnik3,39.30
czujnik1,4.86, czujnik2,39.23, czujnik3,39.15
czujnik1,4.86, czujnik2,39.64, czujnik3,39.30
czujnik1,4.74, czujnik2,39.20, czujnik3,38.88
czujnik1,4.85, czujnik2,39.56, czujnik3,38.88
czujnik1,4.85, czujnik2,40.51, czujnik3,39.18
czujnik1,4.86, czujnik2,40.12, czujnik3,39.30
czujnik1,4.74, czujnik2,39.23, czujnik3,38.84
czujnik1,4.86, czujnik2,39.13, czujnik3,39.71
czujnik1,4.85, czujnik2,39.68, czujnik3,38.79
czujnik1,4.78, czujnik2,40.63, czujnik3,38.89
czujnik1,4.76, czujnik2,39.12, czujnik3,39.30
czujnik1,4.85, czujnik2,39.57, czujnik3,39.18
czujnik1,4.85, czujnik2,39.68, czujnik3,38.89
czujnik1,4.74, czujnik2,39.66, czujnik3,38.91
czujnik1,4.86, czujnik2,40.03, czujnik3,38.88
czujnik1,5.31, czujnik2,40.10, czujnik3,39.23
czujnik1,4.85, czujnik2,39.66, czujnik3,39.23
czujnik1,4.74, czujnik2,39.20, czujnik3,38.89
czujnik1,4.86, czujnik2,39.10, czujnik3,38.88
czujnik1,4.86, czujnik2,39.68, czujnik3,39.17
czujnik1,4.86, czujnik2,39.25, czujnik3,38.88
czujnik1,4.74, czujnik2,39.68, czujnik3,39.30
czujnik1,4.86, czujnik2,39.56, czujnik3,39.34
czujnik1,5.31, czujnik2,39.22, czujnik3,38.78
czujnik1,5.32, czujnik2,39.66, czujnik3,38.89
czujnik1,5.22, czujnik2,39.10, czujnik3,38.91
czujnik1,5.31, czujnik2,39.22, czujnik3,38.81
czujnik1,5.31, czujnik2,39.20, czujnik3,38.86
czujnik1,4.74, czujnik2,39.68, czujnik3,38.45
czujnik1,5.31, czujnik2,40.03, czujnik3,38.91
czujnik1,5.32, czujnik2,40.43, czujnik3,39.17
czujnik1,5.32, czujnik2,40.14, czujnik3,39.32
czujnik1,5.22, czujnik2,39.66, czujnik3,38.89
czujnik1,5.32, czujnik2,39.57, czujnik3,38.88
czujnik1,5.32, czujnik2,39.68, czujnik3,38.78
czujnik1,5.32, czujnik2,40.10, czujnik3,38.89
czujnik1,5.22, czujnik2,39.23, czujnik3,38.88
czujnik1,5.31, czujnik2,39.57, czujnik3,38.86
czujnik1,5.31, czujnik2,40.09, czujnik3,38.79
czujnik1,5.32, czujnik2,39.64, czujnik3,38.84
czujnik1,5.20, czujnik2,39.61, czujnik3,38.84
czujnik1,5.31, czujnik2,39.13, czujnik3,38.74
czujnik1,5.31, czujnik2,39.23, czujnik3,39.20
czujnik1,5.63, czujnik2,39.23, czujnik3,38.89
czujnik1,5.20, czujnik2,39.56, czujnik3,38.91
czujnik1,5.71, czujnik2,40.09, czujnik3,39.23
czujnik1,5.71, czujnik2,39.22, czujnik3,38.89
czujnik1,5.61, czujnik2,40.95, czujnik3,38.88
czujnik1,5.71, czujnik2,39.12, czujnik3,39.29
czujnik1,5.73, czujnik2,39.22, czujnik3,38.78
czujnik1,5.71, czujnik2,39.27, czujnik3,39.29
czujnik1,5.61, czujnik2,40.53, czujnik3,39.29
czujnik1,5.73, czujnik2,39.57, czujnik3,38.88
czujnik1,5.27, czujnik2,39.17, czujnik3,39.18
