3czujnik1,38.20, czujnik2,38.67, czujnik3,20.60
czujnik1,38.04, czujnik2,37.81, czujnik3,19.76
czujnik1,38.13, czujnik2,38.54, czujnik3,20.17
czujnik1,38.18, czujnik2,37.81, czujnik3,19.78
czujnik1,38.49, czujnik2,38.16, czujnik3,19.73
czujnik1,38.16, czujnik2,37.79, czujnik3,21.00
czujnik1,38.08, czujnik2,38.67, czujnik3,20.19
czujnik1,38.15, czujnik2,38.11, czujnik3,20.60
czujnik1,38.15, czujnik2,38.21, czujnik3,22.55
czujnik1,37.77, czujnik2,38.67, czujnik3,23.88
czujnik1,38.44, czujnik2,38.66, czujnik3,21.43
czujnik1,37.76, czujnik2,38.55, czujnik3,20.58
czujnik1,38.16, czujnik2,38.25, czujnik3,20.49
czujnik1,38.20, czujnik2,38.66, czujnik3,20.60
czujnik1,38.10, czujnik2,39.54, czujnik3,20.19
czujnik1,38.16, czujnik2,38.59, czujnik3,19.32
czujnik1,38.15, czujnik2,38.21, czujnik3,19.68
czujnik1,37.76, czujnik2,39.08, czujnik3,19.32
czujnik1,38.04, czujnik2,39.54, czujnik3,19.32
czujnik1,38.16, czujnik2,38.52, czujnik3,19.37
czujnik1,38.18, czujnik2,38.21, czujnik3,18.95
czujnik1,38.16, czujnik2,38.21, czujnik3,19.37
czujnik1,38.04, czujnik2,37.79, czujnik3,19.37
czujnik1,38.11, czujnik2,28.23, czujnik3,18.96
czujnik1,38.16, czujnik2,37.79, czujnik3,18.96
czujnik1,38.16, czujnik2,37.79, czujnik3,19.78
czujnik1,37.67, czujnik2,37.81, czujnik3,18.96
czujnik1,38.20, czujnik2,38.61, czujnik3,20.19
czujnik1,38.16, czujnik2,38.25, czujnik3,19.32
czujnik1,38.18, czujnik2,38.66, czujnik3,19.73
czujnik1,37.69, czujnik2,39.10, czujnik3,19.30
czujnik1,38.13, czujnik2,38.15, czujnik3,18.86
czujnik1,38.18, czujnik2,38.69, czujnik3,20.03
czujnik1,37.77, czujnik2,37.79, czujnik3,18.88
czujnik1,38.03, czujnik2,39.12, czujnik3,19.73
czujnik1,37.79, czujnik2,38.54, czujnik3,18.86
czujnik1,38.18, czujnik2,38.25, czujnik3,18.44
czujnik1,38.16, czujnik2,38.66, czujnik3,18.89
czujnik1,38.06, czujnik2,39.13, czujnik3,19.32
czujnik1,38.18, czujnik2,38.13, czujnik3,19.32
czujnik1,38.15, czujnik2,38.66, czujnik3,19.32
czujnik1,38.13, czujnik2,39.64, czujnik3,18.91
czujnik1,38.04, czujnik2,38.21, czujnik3,18.89
czujnik1,38.18, czujnik2,38.55, czujnik3,19.78
czujnik1,38.15, czujnik2,39.56, czujnik3,18.95
czujnik1,38.16, czujnik2,37.81, czujnik3,18.91
czujnik1,38.03, czujnik2,38.66, czujnik3,18.89
czujnik1,38.18, czujnik2,39.03, czujnik3,19.37
czujnik1,39.01, czujnik2,38.21, czujnik3,18.91
czujnik1,38.13, czujnik2,38.21, czujnik3,19.32
czujnik1,38.45, czujnik2,38.67, czujnik3,18.91
czujnik1,38.59, czujnik2,39.49, czujnik3,18.89
czujnik1,38.61, czujnik2,38.21, czujnik3,19.32
czujnik1,38.18, czujnik2,38.67, czujnik3,18.89
czujnik1,38.08, czujnik2,38.67, czujnik3,18.91
czujnik1,38.59, czujnik2,38.57, czujnik3,19.32
czujnik1,38.55, czujnik2,38.67, czujnik3,18.50
czujnik1,38.18, czujnik2,38.20, czujnik3,18.50
czujnik1,38.03, czujnik2,38.67, czujnik3,18.91
czujnik1,38.18, czujnik2,38.55, czujnik3,18.96
czujnik1,38.16, czujnik2,38.67, czujnik3,18.96
czujnik1,38.18, czujnik2,38.21, czujnik3,19.35
czujnik1,38.08, czujnik2,38.66, czujnik3,18.49
czujnik1,38.59, czujnik2,38.15, czujnik3,18.50
czujnik1,38.15, czujnik2,37.76, czujnik3,18.49
czujnik1,38.57, czujnik2,39.57, czujnik3,18.10
czujnik1,38.06, czujnik2,38.67, czujnik3,19.37
czujnik1,38.16, czujnik2,37.69, czujnik3,19.35
czujnik1,38.18, czujnik2,38.23, czujnik3,18.95
czujnik1,38.13, czujnik2,38.25, czujnik3,18.89
czujnik1,38.49, czujnik2,38.21, czujnik3,18.49
czujnik1,37.76, czujnik2,38.57, czujnik3,18.95
czujnik1,38.15, czujnik2,39.57, czujnik3,18.49
czujnik1,38.11, czujnik2,39.12, czujnik3,18.91
czujnik1,38.06, czujnik2,38.20, czujnik3,18.95
czujnik1,38.13, czujnik2,38.15, czujnik3,18.91
czujnik1,38.16, czujnik2,39.97, czujnik3,18.95
czujnik1,38.16, czujnik2,38.21, czujnik3,18.50
czujnik1,38.06, czujnik2,38.66, czujnik3,18.49
czujnik1,38.18, czujnik2,38.15, czujnik3,18.50
czujnik1,38.11, czujnik2,38.25, czujnik3,18.96
czujnik1,38.15, czujnik2,38.25, czujnik3,18.95
czujnik1,38.06, czujnik2,37.79, czujnik3,18.50
