5czujnik1,39.20, czujnik2,6.14, czujnik3,4.78
czujnik1,40.43, czujnik2,5.85, czujnik3,4.54
czujnik1,39.12, czujnik2,6.02, czujnik3,4.68
czujnik1,41.53, czujnik2,6.45, czujnik3,4.49
czujnik1,39.78, czujnik2,6.12, czujnik3,5.24
czujnik1,39.49, czujnik2,6.12, czujnik3,4.76
czujnik1,40.29, czujnik2,6.02, czujnik3,4.73
czujnik1,40.03, czujnik2,6.14, czujnik3,5.44
czujnik1,39.63, czujnik2,6.14, czujnik3,4.78
czujnik1,39.08, czujnik2,6.12, czujnik3,4.37
czujnik1,39.57, czujnik2,6.04, czujnik3,4.73
czujnik1,41.26, czujnik2,6.14, czujnik3,4.68
czujnik1,39.52, czujnik2,6.14, czujnik3,4.37
czujnik1,39.54, czujnik2,6.04, czujnik3,4.73
czujnik1,39.63, czujnik2,6.04, czujnik3,5.03
czujnik1,39.20, czujnik2,6.55, czujnik3,4.73
czujnik1,39.12, czujnik2,6.14, czujnik3,4.73
czujnik1,40.02, czujnik2,6.04, czujnik3,5.60
czujnik1,39.59, czujnik2,6.14, czujnik3,4.66
czujnik1,39.59, czujnik2,5.73, czujnik3,4.76
czujnik1,39.49, czujnik2,6.04, czujnik3,4.73
czujnik1,40.87, czujnik2,6.45, czujnik3,4.66
czujnik1,39.20, czujnik2,6.14, czujnik3,4.78
czujnik1,39.08, czujnik2,6.14, czujnik3,4.78
czujnik1,39.59, czujnik2,6.45, czujnik3,4.73
czujnik1,39.59, czujnik2,5.66, czujnik3,5.03
czujnik1,39.15, czujnik2,5.68, czujnik3,5.19
czujnik1,39.88, czujnik2,5.68, czujnik3,5.60
czujnik1,40.85, czujnik2,5.58, czujnik3,4.68
czujnik1,39.57, czujnik2,6.12, czujnik3,4.78
czujnik1,39.08, czujnik2,5.68, czujnik3,5.19
czujnik1,39.18, czujnik2,5.56, czujnik3,4.78
czujnik1,40.83, czujnik2,5.68, czujnik3,4.63
czujnik1,40.83, czujnik2,5.73, czujnik3,4.37
czujnik1,39.49, czujnik2,5.73, czujnik3,4.30
czujnik1,39.59, czujnik2,5.63, czujnik3,4.71
czujnik1,39.18, czujnik2,6.14, czujnik3,4.78
czujnik1,39.47, czujnik2,6.14, czujnik3,4.73
czujnik1,39.59, czujnik2,6.02, czujnik3,4.73
czujnik1,40.00, czujnik2,6.12, czujnik3,4.63
czujnik1,39.59, czujnik2,6.14, czujnik3,5.60
czujnik1,40.77, czujnik2,6.12, czujnik3,4.73
czujnik1,39.17, czujnik2,6.04, czujnik3,4.78
czujnik1,39.59, czujnik2,6.14, czujnik3,5.14
czujnik1,39.91, czujnik2,6.14, czujnik3,4.73
czujnik1,39.93, czujnik2,6.02, czujnik3,4.37
czujnik1,39.59, czujnik2,6.02, czujnik3,4.25
czujnik1,40.03, czujnik2,5.73, czujnik3,4.78
czujnik1,40.34, czujnik2,5.73, czujnik3,4.76
czujnik1,40.03, czujnik2,6.02, czujnik3,4.78
czujnik1,39.57, czujnik2,6.12, czujnik3,4.66
czujnik1,39.18, czujnik2,6.12, czujnik3,4.78
czujnik1,39.51, czujnik2,6.04, czujnik3,4.76
czujnik1,39.59, czujnik2,6.02, czujnik3,4.63
czujnik1,40.03, czujnik2,6.14, czujnik3,4.78
czujnik1,39.51, czujnik2,5.73, czujnik3,4.78
czujnik1,39.17, czujnik2,5.63, czujnik3,4.71
czujnik1,39.57, czujnik2,6.14, czujnik3,4.63
czujnik1,40.87, czujnik2,5.73, czujnik3,4.73
czujnik1,39.52, czujnik2,5.73, czujnik3,4.78
czujnik1,39.98, czujnik2,5.63, czujnik3,5.14
czujnik1,40.03, czujnik2,6.14, czujnik3,5.49
czujnik1,40.36, czujnik2,5.73, czujnik3,4.78
czujnik1,39.57, czujnik2,6.04, czujnik3,4.78
czujnik1,40.03, czujnik2,5.73, czujnik3,5.49
czujnik1,39.98, czujnik2,5.73, czujnik3,4.78
czujnik1,39.08, czujnik2,6.14, czujnik3,4.71
czujnik1,39.18, czujnik2,5.61, czujnik3,4.71
czujnik1,39.59, czujnik2,5.73, czujnik3,5.14
czujnik1,39.08, czujnik2,6.14, czujnik3,5.19
czujnik1,40.32, czujnik2,6.09, czujnik3,4.78
czujnik1,39.61, czujnik2,5.73, czujnik3,4.68
czujnik1,39.61, czujnik2,6.14, czujnik3,4.78
czujnik1,39.91, czujnik2,5.73, czujnik3,4.73
czujnik1,40.05, czujnik2,6.04, czujnik3,4.76
czujnik1,39.17, czujnik2,5.73, czujnik3,5.09
czujnik1,40.31, czujnik2,6.14, czujnik3,4.78
czujnik1,39.52, czujnik2,5.63, czujnik3,4.73
czujnik1,39.59, czujnik2,5.71, czujnik3,4.68
czujnik1,40.03, czujnik2,6.14, czujnik3,4.83
czujnik1,40.34, czujnik2,5.73, czujnik3,5.24
czujnik1,40.85, czujnik2,6.09, czujnik3,4.78
czujnik1,40.41, czujnik2,6.19, czujnik3,4.63
czujnik1,39.59, czujnik2,6.14, czujnik3,4.78
czujnik1,39.93, czujnik2,6.02, czujnik3,4.73
czujnik1,40.03, czujnik2,6.04, czujnik3,4.68
