2czujnik1,24.46, czujnik2,25.09, czujnik3,36.29
czujnik1,24.32, czujnik2,24.66, czujnik3,37.19
czujnik1,24.68, czujnik2,24.52, czujnik3,24.17
czujnik1,39.08, czujnik2,37.64, czujnik3,23.45
czujnik1,26.39, czujnik2,25.36, czujnik3,26.04
czujnik1,24.71, czujnik2,25.46, czujnik3,23.88
czujnik1,24.61, czujnik2,24.61, czujnik3,23.88
czujnik1,25.02, czujnik2,23.62, czujnik3,24.71
czujnik1,25.05, czujnik2,24.44, czujnik3,24.13
czujnik1,25.02, czujnik2,24.08, czujnik3,24.10
czujnik1,24.86, czujnik2,24.06, czujnik3,23.79
czujnik1,38.37, czujnik2,24.39, czujnik3,23.76
czujnik1,37.94, czujnik2,24.44, czujnik3,24.13
czujnik1,25.97, czujnik2,38.50, czujnik3,25.02
czujnik1,25.07, czujnik2,28.45, czujnik3,24.20
czujnik1,25.94, czujnik2,24.91, czujnik3,25.10
czujnik1,25.22, czujnik2,37.65, czujnik3,24.97
czujnik1,25.22, czujnik2,24.13, czujnik3,24.56
czujnik1,25.10, czujnik2,24.15, czujnik3,23.74
czujnik1,25.48, czujnik2,24.44, czujnik3,24.66
czujnik1,25.63, czujnik2,24.03, czujnik3,24.10
czujnik1,25.58, czujnik2,24.56, czujnik3,24.10
czujnik1,25.07, czujnik2,24.56, czujnik3,24.20
czujnik1,24.61, czujnik2,24.03, czujnik3,24.20
czujnik1,25.97, czujnik2,24.01, czujnik3,23.64
czujnik1,38.37, czujnik2,24.47, czujnik3,24.05
czujnik1,38.27, czujnik2,25.31, czujnik3,23.27
czujnik1,25.68, czujnik2,24.74, czujnik3,23.69
czujnik1,24.49, czujnik2,24.34, czujnik3,23.64
czujnik1,24.90, czujnik2,23.98, czujnik3,23.74
czujnik1,23.52, czujnik2,24.00, czujnik3,23.79
czujnik1,23.64, czujnik2,23.88, czujnik3,23.37
czujnik1,23.62, czujnik2,24.00, czujnik3,24.13
czujnik1,23.62, czujnik2,24.46, czujnik3,24.08
czujnik1,23.52, czujnik2,24.44, czujnik3,23.84
czujnik1,24.39, czujnik2,24.80, czujnik3,23.79
czujnik1,24.46, czujnik2,24.34, czujnik3,23.67
czujnik1,24.46, czujnik2,24.01, czujnik3,24.49
czujnik1,23.93, czujnik2,24.42, czujnik3,23.79
czujnik1,24.80, czujnik2,24.34, czujnik3,23.83
czujnik1,24.97, czujnik2,24.01, czujnik3,24.15
czujnik1,25.46, czujnik2,23.72, czujnik3,24.56
czujnik1,25.00, czujnik2,23.76, czujnik3,24.35
czujnik1,25.00, czujnik2,23.67, czujnik3,25.17
czujnik1,25.10, czujnik2,23.78, czujnik3,25.07
czujnik1,25.51, czujnik2,23.72, czujnik3,24.20
czujnik1,24.91, czujnik2,24.13, czujnik3,25.07
czujnik1,25.32, czujnik2,23.57, czujnik3,25.88
czujnik1,25.46, czujnik2,23.72, czujnik3,26.19
czujnik1,25.92, czujnik2,24.17, czujnik3,25.78
czujnik1,24.64, czujnik2,24.27, czujnik3,28.18
czujnik1,23.98, czujnik2,23.81, czujnik3,35.97
czujnik1,24.10, czujnik2,24.74, czujnik3,28.55
czujnik1,24.49, czujnik2,23.96, czujnik3,28.04
czujnik1,23.93, czujnik2,23.83, czujnik3,37.60
czujnik1,24.29, czujnik2,24.12, czujnik3,29.32
czujnik1,24.03, czujnik2,24.18, czujnik3,29.34
czujnik1,24.12, czujnik2,24.03, czujnik3,25.80
czujnik1,24.52, czujnik2,24.56, czujnik3,27.99
czujnik1,25.00, czujnik2,24.05, czujnik3,27.26
czujnik1,24.68, czujnik2,24.03, czujnik3,26.67
czujnik1,25.10, czujnik2,24.56, czujnik3,27.13
czujnik1,25.00, czujnik2,24.97, czujnik3,25.88
czujnik1,24.56, czujnik2,24.00, czujnik3,25.60
czujnik1,24.64, czujnik2,24.05, czujnik3,24.61
czujnik1,25.07, czujnik2,24.49, czujnik3,25.78
czujnik1,24.95, czujnik2,24.51, czujnik3,37.65
czujnik1,24.49, czujnik2,23.95, czujnik3,30.03
czujnik1,24.59, czujnik2,23.98, czujnik3,37.50
czujnik1,24.54, czujnik2,24.46, czujnik3,27.82
czujnik1,24.95, czujnik2,24.54, czujnik3,23.95
czujnik1,24.29, czujnik2,24.25, czujnik3,27.87
czujnik1,24.97, czujnik2,24.74, czujnik3,25.73
czujnik1,24.95, czujnik2,24.42, czujnik3,27.38
czujnik1,24.37, czujnik2,24.80, czujnik3,26.55
czujnik1,24.40, czujnik2,24.64, czujnik3,25.68
czujnik1,24.42, czujnik2,24.18, czujnik3,25.58
czujnik1,25.26, czujnik2,24.30, czujnik3,25.53
czujnik1,24.68, czujnik2,24.27, czujnik3,25.17
czujnik1,25.05, czujnik2,24.10, czujnik3,25.58
czujnik1,25.09, czujnik2,24.08, czujnik3,25.83
czujnik1,25.10, czujnik2,24.15, czujnik3,26.24
czujnik1,24.98, czujnik2,24.15, czujnik3,26.70
czujnik1,24.95, czujnik2,24.00, czujnik3,29.27
czujnik1,25.05, czujnik2,24.06, czujnik3,26.29
czujnik1,25.10, czujnik2,24.61, czujnik3,37.60
czujnik1,24.63, czujnik2,24.23, czujnik3,28.20
czujnik1,24.68, czujnik2,24.54, czujnik3,37.19
czujnik1,25.99, czujnik2,24.46, czujnik3,26.90
czujnik1,25.46, czujnik2,24.86, czujnik3,25.94
czujnik1,25.24, czujnik2,24.40, czujnik3,25.58
czujnik1,25.65, czujnik2,24.71, czujnik3,27.67
czujnik1,26.19, czujnik2,24.29, czujnik3,24.64
czujnik1,26.63, czujnik2,24.81, czujnik3,25.00
czujnik1,25.66, czujnik2,24.34, czujnik3,25.58
czujnik1,29.81, czujnik2,24.71, czujnik3,25.17
czujnik1,27.43, czujnik2,24.30, czujnik3,25.94
czujnik1,26.70, czujnik2,24.46, czujnik3,25.07
czujnik1,27.86, czujnik2,24.90, czujnik3,37.96
czujnik1,26.34, czujnik2,24.51, czujnik3,28.37
