czujnik1,0.00, czujnik2,39.73, czujnik3,38.88
czujnik1,39.64, czujnik2,39.20, czujnik3,38.72
czujnik1,40.03, czujnik2,39.20, czujnik3,38.84
czujnik1,39.22, czujnik2,39.12, czujnik3,39.17
czujnik1,39.23, czujnik2,39.71, czujnik3,38.86
czujnik1,39.59, czujnik2,39.56, czujnik3,39.17
czujnik1,39.63, czujnik2,39.64, czujnik3,38.45
czujnik1,39.52, czujnik2,39.23, czujnik3,38.45
czujnik1,39.54, czujnik2,39.15, czujnik3,38.88
czujnik1,39.61, czujnik2,40.03, czujnik3,38.72
czujnik1,39.18, czujnik2,39.20, czujnik3,39.59
czujnik1,39.51, czujnik2,39.20, czujnik3,39.32
czujnik1,39.49, czujnik2,38.69, czujnik3,38.86
czujnik1,39.20, czujnik2,39.15, czujnik3,38.76
czujnik1,39.17, czujnik2,39.69, czujnik3,38.86
czujnik1,39.49, czujnik2,39.66, czujnik3,38.86
czujnik1,39.10, czujnik2,40.07, czujnik3,38.84
czujnik1,40.07, czujnik2,40.05, czujnik3,38.74
czujnik1,39.17, czujnik2,39.25, czujnik3,38.84
czujnik1,39.06, czujnik2,39.64, czujnik3,38.89
czujnik1,39.10, czujnik2,39.57, czujnik3,38.89
czujnik1,39.18, czujnik2,39.08, czujnik3,39.15
czujnik1,40.05, czujnik2,39.68, czujnik3,38.84
czujnik1,39.52, czujnik2,40.14, czujnik3,38.89
czujnik1,39.54, czujnik2,39.56, czujnik3,39.25
czujnik1,40.05, czujnik2,39.10, czujnik3,38.74
czujnik1,39.59, czujnik2,40.15, czujnik3,38.44
czujnik1,39.08, czujnik2,39.20, czujnik3,38.44
czujnik1,39.10, czujnik2,40.00, czujnik3,38.89
czujnik1,40.05, czujnik2,39.12, czujnik3,38.76
czujnik1,39.59, czujnik2,39.27, czujnik3,39.20
czujnik1,39.93, czujnik2,39.25, czujnik3,38.44
czujnik1,39.08, czujnik2,39.10, czujnik3,38.86
czujnik1,40.03, czujnik2,39.61, czujnik3,38.76
czujnik1,39.64, czujnik2,39.22, czujnik3,38.86
czujnik1,39.49, czujnik2,39.66, czujnik3,38.84
czujnik1,39.49, czujnik2,40.09, czujnik3,38.91
czujnik1,39.63, czujnik2,39.13, czujnik3,38.35
czujnik1,39.57, czujnik2,39.18, czujnik3,38.44
czujnik1,39.12, czujnik2,39.20, czujnik3,38.89
czujnik1,39.93, czujnik2,39.12, czujnik3,38.86
czujnik1,40.44, czujnik2,38.81, czujnik3,38.74
czujnik1,39.61, czujnik2,39.20, czujnik3,38.91
czujnik1,39.12, czujnik2,39.22, czujnik3,38.45
czujnik1,39.08, czujnik2,39.61, czujnik3,38.45
czujnik1,39.64, czujnik2,40.07, czujnik3,38.79
czujnik1,39.63, czujnik2,40.10, czujnik3,38.89
czujnik1,39.54, czujnik2,39.20, czujnik3,38.88
czujnik1,39.08, czujnik2,39.12, czujnik3,38.91
czujnik1,40.07, czujnik2,39.12, czujnik3,39.22
czujnik1,39.61, czujnik2,39.68, czujnik3,38.44
czujnik1,39.10, czujnik2,39.68, czujnik3,38.86
czujnik1,39.51, czujnik2,39.12, czujnik3,38.88
czujnik1,39.61, czujnik2,39.12, czujnik3,39.20
czujnik1,40.03, czujnik2,39.68, czujnik3,38.84
czujnik1,39.93, czujnik2,39.18, czujnik3,38.86
czujnik1,39.93, czujnik2,39.12, czujnik3,38.89
czujnik1,40.00, czujnik2,39.61, czujnik3,38.35
czujnik1,39.63, czujnik2,39.20, czujnik3,38.89
czujnik1,39.10, czujnik2,39.20, czujnik3,38.91
czujnik1,39.10, czujnik2,40.03, czujnik3,39.30
czujnik1,39.61, czujnik2,40.02, czujnik3,38.74
czujnik1,40.02, czujnik2,40.15, czujnik3,38.84
czujnik1,39.47, czujnik2,39.22, czujnik3,38.86
czujnik1,39.51, czujnik2,39.57, czujnik3,38.86
czujnik1,39.18, czujnik2,39.17, czujnik3,38.37
czujnik1,40.48, czujnik2,39.20, czujnik3,38.45
czujnik1,39.08, czujnik2,39.22, czujnik3,38.86
czujnik1,39.12, czujnik2,39.61, czujnik3,38.86
czujnik1,40.00, czujnik2,40.03, czujnik3,39.22
czujnik1,40.03, czujnik2,39.68, czujnik3,39.17
czujnik1,39.49, czujnik2,39.73, czujnik3,38.86
czujnik1,39.91, czujnik2,39.15, czujnik3,38.45
czujnik1,39.63, czujnik2,39.56, czujnik3,39.17
czujnik1,39.61, czujnik2,39.68, czujnik3,38.86
czujnik1,39.47, czujnik2,40.15, czujnik3,38.86
czujnik1,39.06, czujnik2,39.13, czujnik3,38.86
czujnik1,39.20, czujnik2,39.12, czujnik3,38.78
czujnik1,40.05, czujnik2,39.68, czujnik3,39.17
czujnik1,39.90, czujnik2,39.73, czujnik3,38.86
czujnik1,39.06, czujnik2,39.15, czujnik3,39.32
czujnik1,39.61, czujnik2,39.56, czujnik3,39.17
czujnik1,39.61, czujnik2,39.69, czujnik3,39.15
czujnik1,39.54, czujnik2,40.17, czujnik3,39.34
czujnik1,39.51, czujnik2,39.10, czujnik3,38.84
czujnik1,39.20, czujnik2,40.03, czujnik3,38.79
czujnik1,39.20, czujnik2,39.68, czujnik3,38.89
czujnik1,39.10, czujnik2,39.20, czujnik3,38.88
czujnik1,39.10, czujnik2,39.56, czujnik3,39.23
czujnik1,39.20, czujnik2,39.57, czujnik3,38.76
czujnik1,39.61, czujnik2,39.71, czujnik3,38.83
czujnik1,39.97, czujnik2,39.25, czujnik3,38.84
czujnik1,39.49, czujnik2,40.02, czujnik3,38.89
czujnik1,39.18, czujnik2,39.12, czujnik3,39.20
czujnik1,39.64, czujnik2,39.23, czujnik3,38.45
czujnik1,39.90, czujnik2,39.68, czujnik3,38.86
czujnik1,39.95, czujnik2,39.56, czujnik3,38.45
czujnik1,39.22, czujnik2,39.56, czujnik3,38.76
czujnik1,39.20, czujnik2,39.68, czujnik3,38.45
czujnik1,39.10, czujnik2,40.15, czujnik3,38.86
