czujnik1,38.16, czujnik2,38.30, czujnik3,38.37
czujnik1,38.11, czujnik2,39.17, czujnik3,37.96
czujnik1,38.18, czujnik2,38.32, czujnik3,39.18
czujnik1,38.21, czujnik2,38.13, czujnik3,37.91
czujnik1,38.54, czujnik2,38.72, czujnik3,37.96
czujnik1,38.59, czujnik2,37.84, czujnik3,37.91
czujnik1,38.21, czujnik2,38.55, czujnik3,39.20
czujnik1,38.11, czujnik2,38.28, czujnik3,37.55
czujnik1,38.64, czujnik2,39.13, czujnik3,37.91
czujnik1,37.77, czujnik2,39.18, czujnik3,37.79
czujnik1,38.61, czujnik2,38.74, czujnik3,37.93
czujnik1,38.54, czujnik2,38.76, czujnik3,37.96
czujnik1,39.03, czujnik2,38.15, czujnik3,37.96
czujnik1,38.23, czujnik2,38.25, czujnik3,37.89
czujnik1,38.18, czujnik2,38.72, czujnik3,37.96
czujnik1,38.49, czujnik2,38.71, czujnik3,37.96
czujnik1,38.61, czujnik2,38.16, czujnik3,37.55
czujnik1,38.57, czujnik2,38.30, czujnik3,38.20
czujnik1,38.57, czujnik2,37.84, czujnik3,38.37
czujnik1,38.08, czujnik2,39.23, czujnik3,37.94
czujnik1,38.61, czujnik2,37.74, czujnik3,39.18
czujnik1,38.55, czujnik2,38.71, czujnik3,37.84
czujnik1,38.61, czujnik2,38.27, czujnik3,37.94
czujnik1,38.08, czujnik2,38.76, czujnik3,37.94
czujnik1,38.18, czujnik2,38.18, czujnik3,38.37
czujnik1,38.16, czujnik2,38.23, czujnik3,37.86
czujnik1,38.16, czujnik2,38.25, czujnik3,37.94
czujnik1,38.45, czujnik2,38.30, czujnik3,38.76
czujnik1,38.18, czujnik2,38.20, czujnik3,38.37
czujnik1,38.18, czujnik2,39.20, czujnik3,37.81
czujnik1,38.18, czujnik2,38.69, czujnik3,37.94
czujnik1,38.08, czujnik2,38.25, czujnik3,38.32
czujnik1,38.54, czujnik2,38.61, czujnik3,37.96
czujnik1,38.16, czujnik2,39.59, czujnik3,38.27
czujnik1,38.18, czujnik2,38.27, czujnik3,38.35
czujnik1,38.49, czujnik2,38.71, czujnik3,38.37
czujnik1,38.18, czujnik2,38.61, czujnik3,37.94
czujnik1,38.16, czujnik2,38.21, czujnik3,37.82
czujnik1,38.18, czujnik2,38.72, czujnik3,38.35
czujnik1,38.08, czujnik2,38.71, czujnik3,37.99
czujnik1,38.64, czujnik2,38.18, czujnik3,37.94
czujnik1,38.16, czujnik2,39.22, czujnik3,37.84
czujnik1,38.16, czujnik2,38.25, czujnik3,38.37
czujnik1,38.91, czujnik2,38.71, czujnik3,37.94
czujnik1,38.16, czujnik2,39.15, czujnik3,37.99
czujnik1,38.62, czujnik2,39.23, czujnik3,37.84
czujnik1,38.61, czujnik2,38.30, czujnik3,37.94
czujnik1,38.44, czujnik2,38.28, czujnik3,38.35
czujnik1,39.44, czujnik2,38.15, czujnik3,37.96
czujnik1,39.03, czujnik2,38.74, czujnik3,37.86
