9czujnik1,15.97, czujnik2,38.62, czujnik3,17.77
czujnik1,15.54, czujnik2,20.43, czujnik3,37.94
czujnik1,15.95, czujnik2,18.45, czujnik3,17.31
czujnik1,16.09, czujnik2,19.29, czujnik3,17.36
czujnik1,16.07, czujnik2,39.06, czujnik3,16.96
czujnik1,16.38, czujnik2,19.34, czujnik3,19.05
czujnik1,15.56, czujnik2,39.71, czujnik3,17.77
czujnik1,16.79, czujnik2,17.19, czujnik3,16.50
czujnik1,18.45, czujnik2,18.01, czujnik3,16.90
czujnik1,38.18, czujnik2,17.19, czujnik3,16.45
czujnik1,38.06, czujnik2,17.14, czujnik3,16.41
czujnik1,38.21, czujnik2,17.59, czujnik3,16.84
czujnik1,38.20, czujnik2,39.17, czujnik3,37.47
czujnik1,15.56, czujnik2,24.18, czujnik3,37.96
czujnik1,15.61, czujnik2,22.04, czujnik3,37.55
czujnik1,22.06, czujnik2,20.71, czujnik3,37.55
czujnik1,20.32, czujnik2,39.57, czujnik3,37.82
czujnik1,38.20, czujnik2,18.62, czujnik3,20.27
czujnik1,39.34, czujnik2,19.54, czujnik3,19.01
czujnik1,18.93, czujnik2,19.08, czujnik3,22.40
czujnik1,38.62, czujnik2,19.08, czujnik3,20.19
czujnik1,38.59, czujnik2,39.12, czujnik3,19.30
czujnik1,19.37, czujnik2,39.12, czujnik3,18.45
czujnik1,20.61, czujnik2,47.59, czujnik3,19.30
czujnik1,20.66, czujnik2,17.94, czujnik3,18.08
czujnik1,38.98, czujnik2,20.05, czujnik3,18.59
czujnik1,38.52, czujnik2,37.52, czujnik3,37.93
czujnik1,38.18, czujnik2,37.82, czujnik3,37.99
czujnik1,38.15, czujnik2,14.93, czujnik3,20.43
czujnik1,15.60, czujnik2,14.98, czujnik3,17.26
czujnik1,15.61, czujnik2,15.41, czujnik3,20.17
czujnik1,16.43, czujnik2,17.43, czujnik3,21.31
czujnik1,38.16, czujnik2,40.94, czujnik3,37.86
czujnik1,15.61, czujnik2,15.82, czujnik3,21.41
czujnik1,15.20, czujnik2,14.68, czujnik3,16.90
czujnik1,15.26, czujnik2,14.57, czujnik3,16.50
czujnik1,15.66, czujnik2,14.59, czujnik3,17.35
czujnik1,14.88, czujnik2,14.98, czujnik3,17.67
czujnik1,14.73, czujnik2,15.03, czujnik3,18.84
czujnik1,16.84, czujnik2,34.17, czujnik3,37.52
czujnik1,38.61, czujnik2,33.64, czujnik3,21.56
