1czujnik1,38.55, czujnik2,17.33, czujnik3,38.69
czujnik1,38.16, czujnik2,18.62, czujnik3,17.21
czujnik1,38.06, czujnik2,38.21, czujnik3,19.32
czujnik1,38.03, czujnik2,17.74, czujnik3,17.62
czujnik1,38.15, czujnik2,38.20, czujnik3,38.38
czujnik1,38.20, czujnik2,37.79, czujnik3,38.42
czujnik1,37.64, czujnik2,20.66, czujnik3,38.42
czujnik1,38.15, czujnik2,18.98, czujnik3,38.83
czujnik1,38.55, czujnik2,38.72, czujnik3,38.76
czujnik1,38.20, czujnik2,19.80, czujnik3,38.88
czujnik1,38.06, czujnik2,37.77, czujnik3,39.29
czujnik1,37.77, czujnik2,18.15, czujnik3,38.83
czujnik1,38.18, czujnik2,37.79, czujnik3,38.72
czujnik1,37.76, czujnik2,22.45, czujnik3,16.50
czujnik1,38.08, czujnik2,18.16, czujnik3,38.42
czujnik1,38.15, czujnik2,38.15, czujnik3,38.86
czujnik1,37.76, czujnik2,38.66, czujnik3,39.18
czujnik1,37.76, czujnik2,18.15, czujnik3,18.59
czujnik1,38.08, czujnik2,18.57, czujnik3,39.29
czujnik1,37.74, czujnik2,19.39, czujnik3,39.23
czujnik1,38.15, czujnik2,37.79, czujnik3,38.72
czujnik1,38.15, czujnik2,38.21, czujnik3,18.95
czujnik1,38.06, czujnik2,38.25, czujnik3,38.84
czujnik1,38.16, czujnik2,38.15, czujnik3,18.61
czujnik1,38.55, czujnik2,38.25, czujnik3,19.73
czujnik1,38.15, czujnik2,38.21, czujnik3,19.00
czujnik1,38.10, czujnik2,39.12, czujnik3,16.90
czujnik1,22.65, czujnik2,38.13, czujnik3,38.88
czujnik1,38.20, czujnik2,38.20, czujnik3,17.72
czujnik1,38.20, czujnik2,18.15, czujnik3,18.08
czujnik1,38.06, czujnik2,18.16, czujnik3,21.46
czujnik1,38.16, czujnik2,38.15, czujnik3,19.78
czujnik1,38.16, czujnik2,18.98, czujnik3,18.95
czujnik1,38.16, czujnik2,18.11, czujnik3,16.34
czujnik1,38.45, czujnik2,18.98, czujnik3,18.49
czujnik1,38.16, czujnik2,18.98, czujnik3,17.67
czujnik1,38.55, czujnik2,17.76, czujnik3,16.90
czujnik1,38.16, czujnik2,18.62, czujnik3,17.31
czujnik1,38.50, czujnik2,20.31, czujnik3,17.31
czujnik1,38.16, czujnik2,19.47, czujnik3,16.89
czujnik1,38.15, czujnik2,18.66, czujnik3,16.90
czujnik1,38.16, czujnik2,20.77, czujnik3,16.50
czujnik1,37.64, czujnik2,38.71, czujnik3,17.36
czujnik1,37.74, czujnik2,38.59, czujnik3,17.38
czujnik1,38.55, czujnik2,20.36, czujnik3,17.35
czujnik1,38.15, czujnik2,21.63, czujnik3,16.96
czujnik1,38.04, czujnik2,38.69, czujnik3,16.50
czujnik1,37.72, czujnik2,38.62, czujnik3,17.01
czujnik1,38.16, czujnik2,38.71, czujnik3,17.01
czujnik1,37.76, czujnik2,39.17, czujnik3,17.87
czujnik1,38.08, czujnik2,38.23, czujnik3,17.41
czujnik1,38.13, czujnik2,38.15, czujnik3,17.82
czujnik1,37.72, czujnik2,38.71, czujnik3,19.12
czujnik1,38.55, czujnik2,39.15, czujnik3,38.83
czujnik1,38.04, czujnik2,38.67, czujnik3,38.42
czujnik1,38.13, czujnik2,39.01, czujnik3,19.57
czujnik1,38.16, czujnik2,38.71, czujnik3,18.30
czujnik1,38.13, czujnik2,38.20, czujnik3,17.47
czujnik1,38.10, czujnik2,39.10, czujnik3,18.30
czujnik1,37.76, czujnik2,38.55, czujnik3,17.47
czujnik1,38.15, czujnik2,38.25, czujnik3,18.28
czujnik1,38.15, czujnik2,39.12, czujnik3,17.91
czujnik1,38.08, czujnik2,38.72, czujnik3,17.87
czujnik1,38.13, czujnik2,38.15, czujnik3,17.41
czujnik1,38.18, czujnik2,38.67, czujnik3,17.41
czujnik1,38.13, czujnik2,38.72, czujnik3,17.01
czujnik1,37.65, czujnik2,39.17, czujnik3,17.01
czujnik1,38.15, czujnik2,38.15, czujnik3,17.47
czujnik1,38.13, czujnik2,38.69, czujnik3,17.89
czujnik1,38.21, czujnik2,38.71, czujnik3,16.55
czujnik1,38.08, czujnik2,38.69, czujnik3,17.41
czujnik1,38.16, czujnik2,38.57, czujnik3,16.96
czujnik1,38.18, czujnik2,38.30, czujnik3,16.94
czujnik1,38.15, czujnik2,38.71, czujnik3,16.07
czujnik1,37.67, czujnik2,38.25, czujnik3,16.55
czujnik1,38.15, czujnik2,38.15, czujnik3,17.82
czujnik1,38.20, czujnik2,38.23, czujnik3,16.14
czujnik1,38.15, czujnik2,38.25, czujnik3,16.55
czujnik1,37.62, czujnik2,39.17, czujnik3,16.55
czujnik1,38.20, czujnik2,38.61, czujnik3,16.55
czujnik1,37.77, czujnik2,38.69, czujnik3,17.82
czujnik1,38.11, czujnik2,38.71, czujnik3,17.01
czujnik1,38.01, czujnik2,38.27, czujnik3,16.55
czujnik1,38.20, czujnik2,38.15, czujnik3,16.55
czujnik1,37.74, czujnik2,38.71, czujnik3,16.97
czujnik1,38.16, czujnik2,38.28, czujnik3,17.01
czujnik1,38.06, czujnik2,39.15, czujnik3,17.01
czujnik1,38.21, czujnik2,39.01, czujnik3,17.01
czujnik1,38.15, czujnik2,37.81, czujnik3,17.01
czujnik1,37.76, czujnik2,38.71, czujnik3,17.87
czujnik1,38.08, czujnik2,38.71, czujnik3,18.35
czujnik1,37.74, czujnik2,39.06, czujnik3,18.35
czujnik1,38.20, czujnik2,38.20, czujnik3,18.76
czujnik1,38.15, czujnik2,38.67, czujnik3,17.89
czujnik1,37.67, czujnik2,39.17, czujnik3,17.01
czujnik1,38.16, czujnik2,38.13, czujnik3,17.87
czujnik1,37.74, czujnik2,38.25, czujnik3,17.84
czujnik1,37.72, czujnik2,38.71, czujnik3,17.01
czujnik1,38.08, czujnik2,39.12, czujnik3,16.55
czujnik1,37.76, czujnik2,39.01, czujnik3,17.47
