7czujnik1,23.98, czujnik2,23.57, czujnik3,36.28
czujnik1,25.61, czujnik2,23.95, czujnik3,36.70
czujnik1,24.20, czujnik2,23.55, czujnik3,36.31
czujnik1,27.06, czujnik2,24.13, czujnik3,37.13
czujnik1,27.41, czujnik2,23.59, czujnik3,37.06
czujnik1,27.40, czujnik2,23.67, czujnik3,37.59
czujnik1,23.88, czujnik2,23.67, czujnik3,37.14
czujnik1,25.56, czujnik2,23.98, czujnik3,37.59
czujnik1,24.39, czujnik2,23.67, czujnik3,37.06
czujnik1,26.94, czujnik2,24.05, czujnik3,37.53
czujnik1,24.30, czujnik2,24.51, czujnik3,37.96
czujnik1,24.76, czujnik2,24.81, czujnik3,37.59
czujnik1,24.85, czujnik2,24.03, czujnik3,37.04
czujnik1,27.41, czujnik2,24.13, czujnik3,37.14
czujnik1,23.88, czujnik2,24.49, czujnik3,38.01
czujnik1,24.74, czujnik2,23.61, czujnik3,37.98
czujnik1,26.17, czujnik2,24.40, czujnik3,37.06
czujnik1,24.00, czujnik2,24.51, czujnik3,37.53
czujnik1,26.34, czujnik2,24.49, czujnik3,37.13
czujnik1,26.79, czujnik2,24.76, czujnik3,29.73
czujnik1,37.14, czujnik2,25.12, czujnik3,30.90
czujnik1,38.40, czujnik2,27.36, czujnik3,29.68
czujnik1,37.50, czujnik2,26.17, czujnik3,31.36
czujnik1,40.03, czujnik2,24.34, czujnik3,37.60
czujnik1,26.39, czujnik2,37.13, czujnik3,26.55
czujnik1,24.69, czujnik2,31.85, czujnik3,27.87
czujnik1,38.27, czujnik2,29.86, czujnik3,27.16
czujnik1,24.64, czujnik2,25.19, czujnik3,26.75
czujnik1,25.58, czujnik2,28.54, czujnik3,26.17
czujnik1,34.98, czujnik2,26.02, czujnik3,26.19
czujnik1,34.17, czujnik2,36.72, czujnik3,26.75
czujnik1,26.73, czujnik2,23.84, czujnik3,26.29
czujnik1,38.81, czujnik2,23.54, czujnik3,26.19
czujnik1,38.40, czujnik2,23.96, czujnik3,26.17
czujnik1,25.92, czujnik2,23.95, czujnik3,26.28
czujnik1,31.36, czujnik2,23.44, czujnik3,25.83
czujnik1,28.11, czujnik2,23.93, czujnik3,27.45
czujnik1,25.61, czujnik2,24.40, czujnik3,27.47
czujnik1,28.01, czujnik2,23.54, czujnik3,26.29
czujnik1,26.75, czujnik2,23.89, czujnik3,26.70
czujnik1,26.43, czujnik2,23.95, czujnik3,25.73
czujnik1,28.52, czujnik2,23.95, czujnik3,27.02
czujnik1,28.42, czujnik2,24.00, czujnik3,26.26
czujnik1,37.96, czujnik2,23.84, czujnik3,25.80
czujnik1,25.19, czujnik2,23.59, czujnik3,26.14
czujnik1,37.57, czujnik2,24.00, czujnik3,26.56
czujnik1,27.19, czujnik2,23.59, czujnik3,25.83
czujnik1,24.23, czujnik2,24.23, czujnik3,26.24
czujnik1,24.73, czujnik2,23.98, czujnik3,25.73
czujnik1,37.98, czujnik2,24.40, czujnik3,26.19
czujnik1,28.47, czujnik2,24.00, czujnik3,26.75
czujnik1,25.51, czujnik2,24.35, czujnik3,26.29
czujnik1,28.88, czujnik2,24.35, czujnik3,28.79
czujnik1,24.80, czujnik2,24.05, czujnik3,26.22
czujnik1,24.23, czujnik2,25.27, czujnik3,28.06
czujnik1,25.12, czujnik2,37.86, czujnik3,26.34
czujnik1,25.22, czujnik2,23.95, czujnik3,26.24
czujnik1,35.54, czujnik2,24.91, czujnik3,28.40
czujnik1,32.19, czujnik2,24.56, czujnik3,25.88
czujnik1,23.95, czujnik2,24.46, czujnik3,30.17
czujnik1,26.14, czujnik2,37.94, czujnik3,26.24
czujnik1,25.66, czujnik2,26.24, czujnik3,29.25
czujnik1,24.74, czujnik2,37.96, czujnik3,25.61
czujnik1,34.32, czujnik2,38.71, czujnik3,28.18
