czujnik1,26.31, czujnik2,31.63, czujnik3,37.98
czujnik1,26.82, czujnik2,31.60, czujnik3,31.65
czujnik1,37.94, czujnik2,31.60, czujnik3,37.64
czujnik1,33.96, czujnik2,31.02, czujnik3,37.67
czujnik1,31.53, czujnik2,31.62, czujnik3,37.55
czujnik1,31.41, czujnik2,31.24, czujnik3,37.65
czujnik1,33.45, czujnik2,30.97, czujnik3,38.11
czujnik1,31.55, czujnik2,31.63, czujnik3,37.67
czujnik1,31.48, czujnik2,31.21, czujnik3,37.14
czujnik1,31.65, czujnik2,30.83, czujnik3,37.28
czujnik1,30.34, czujnik2,30.90, czujnik3,37.23
czujnik1,31.50, czujnik2,31.99, czujnik3,37.24
czujnik1,30.66, czujnik2,31.17, czujnik3,37.53
czujnik1,31.12, czujnik2,31.63, czujnik3,37.70
czujnik1,30.61, czujnik2,32.06, czujnik3,37.23
czujnik1,28.88, czujnik2,31.56, czujnik3,38.06
czujnik1,28.42, czujnik2,31.56, czujnik3,37.53
czujnik1,28.95, czujnik2,31.51, czujnik3,37.24
czujnik1,27.98, czujnik2,32.30, czujnik3,37.64
czujnik1,29.66, czujnik2,30.65, czujnik3,38.11
czujnik1,25.78, czujnik2,30.09, czujnik3,38.01
czujnik1,29.64, czujnik2,30.09, czujnik3,38.04
czujnik1,25.63, czujnik2,29.76, czujnik3,37.19
czujnik1,26.50, czujnik2,29.68, czujnik3,37.62
czujnik1,26.19, czujnik2,29.66, czujnik3,37.98
czujnik1,25.73, czujnik2,30.09, czujnik3,38.06
czujnik1,29.52, czujnik2,30.19, czujnik3,38.11
czujnik1,29.46, czujnik2,29.23, czujnik3,30.97
czujnik1,29.15, czujnik2,29.63, czujnik3,38.03
czujnik1,29.25, czujnik2,29.66, czujnik3,33.28
czujnik1,29.51, czujnik2,30.60, czujnik3,32.43
czujnik1,29.52, czujnik2,30.03, czujnik3,31.80
czujnik1,29.17, czujnik2,30.09, czujnik3,31.75
czujnik1,28.89, czujnik2,29.71, czujnik3,32.07
czujnik1,28.86, czujnik2,29.83, czujnik3,32.48
czujnik1,27.67, czujnik2,29.37, czujnik3,35.09
czujnik1,26.92, czujnik2,29.32, czujnik3,33.88
czujnik1,27.77, czujnik2,28.61, czujnik3,35.17
czujnik1,27.72, czujnik2,29.12, czujnik3,37.26
czujnik1,27.77, czujnik2,29.54, czujnik3,31.80
czujnik1,28.28, czujnik2,28.76, czujnik3,31.33
czujnik1,29.22, czujnik2,29.17, czujnik3,31.34
czujnik1,29.17, czujnik2,28.83, czujnik3,30.92
czujnik1,28.64, czujnik2,28.72, czujnik3,31.38
czujnik1,28.64, czujnik2,29.08, czujnik3,30.44
czujnik1,28.25, czujnik2,28.66, czujnik3,31.96
czujnik1,28.15, czujnik2,28.78, czujnik3,30.36
czujnik1,28.15, czujnik2,29.10, czujnik3,30.92
czujnik1,28.25, czujnik2,28.66, czujnik3,30.00
czujnik1,28.71, czujnik2,29.12, czujnik3,31.29
czujnik1,28.18, czujnik2,28.81, czujnik3,30.48
czujnik1,28.18, czujnik2,29.61, czujnik3,32.13
czujnik1,29.06, czujnik2,29.06, czujnik3,37.55
czujnik1,26.97, czujnik2,29.52, czujnik3,37.70
czujnik1,27.28, czujnik2,29.52, czujnik3,37.30
czujnik1,27.69, czujnik2,29.42, czujnik3,37.24
