8czujnik1,39.05, czujnik2,38.21, czujnik3,37.82
czujnik1,39.83, czujnik2,39.12, czujnik3,37.82
czujnik1,39.57, czujnik2,38.67, czujnik3,37.72
czujnik1,39.52, czujnik2,38.23, czujnik3,37.77
czujnik1,41.84, czujnik2,38.49, czujnik3,37.82
czujnik1,40.78, czujnik2,39.05, czujnik3,37.77
czujnik1,39.06, czujnik2,39.57, czujnik3,37.87
czujnik1,39.52, czujnik2,38.98, czujnik3,37.77
czujnik1,39.15, czujnik2,38.62, czujnik3,37.69
czujnik1,39.06, czujnik2,38.64, czujnik3,37.81
czujnik1,39.01, czujnik2,39.12, czujnik3,37.84
czujnik1,39.52, czujnik2,39.90, czujnik3,37.77
czujnik1,39.15, czujnik2,39.08, czujnik3,37.72
czujnik1,40.36, czujnik2,38.67, czujnik3,37.84
czujnik1,39.86, czujnik2,38.67, czujnik3,37.38
czujnik1,39.93, czujnik2,38.11, czujnik3,37.79
czujnik1,39.56, czujnik2,38.66, czujnik3,37.70
czujnik1,39.97, czujnik2,38.64, czujnik3,37.74
czujnik1,39.81, czujnik2,39.54, czujnik3,37.77
czujnik1,39.12, czujnik2,38.11, czujnik3,37.82
czujnik1,40.75, czujnik2,39.56, czujnik3,38.13
czujnik1,39.98, czujnik2,38.21, czujnik3,37.38
czujnik1,39.34, czujnik2,39.08, czujnik3,37.79
czujnik1,39.93, czujnik2,39.44, czujnik3,37.79
czujnik1,39.08, czujnik2,38.62, czujnik3,37.23
czujnik1,39.12, czujnik2,38.64, czujnik3,37.82
czujnik1,39.01, czujnik2,39.08, czujnik3,37.82
czujnik1,39.98, czujnik2,38.57, czujnik3,37.36
czujnik1,39.47, czujnik2,38.64, czujnik3,37.74
czujnik1,39.57, czujnik2,39.08, czujnik3,37.41
czujnik1,39.88, czujnik2,38.64, czujnik3,37.82
czujnik1,39.52, czujnik2,40.29, czujnik3,37.38
czujnik1,39.47, czujnik2,38.62, czujnik3,37.74
czujnik1,39.56, czujnik2,38.21, czujnik3,38.23
czujnik1,39.46, czujnik2,39.05, czujnik3,37.79
czujnik1,39.54, czujnik2,39.42, czujnik3,37.79
czujnik1,39.93, czujnik2,39.49, czujnik3,37.69
czujnik1,39.12, czujnik2,39.08, czujnik3,38.20
czujnik1,39.06, czujnik2,38.62, czujnik3,37.79
czujnik1,45.19, czujnik2,40.32, czujnik3,37.81
czujnik1,39.10, czujnik2,38.62, czujnik3,37.67
czujnik1,39.91, czujnik2,38.67, czujnik3,37.82
czujnik1,39.42, czujnik2,38.67, czujnik3,37.82
czujnik1,39.88, czujnik2,39.40, czujnik3,37.82
czujnik1,39.98, czujnik2,38.64, czujnik3,37.67
czujnik1,39.59, czujnik2,39.13, czujnik3,37.41
czujnik1,39.00, czujnik2,38.20, czujnik3,37.84
czujnik1,39.54, czujnik2,38.55, czujnik3,37.79
czujnik1,39.08, czujnik2,39.54, czujnik3,37.70
czujnik1,40.39, czujnik2,39.54, czujnik3,37.77
czujnik1,39.90, czujnik2,39.54, czujnik3,37.84
czujnik1,39.08, czujnik2,38.98, czujnik3,37.79
czujnik1,39.56, czujnik2,38.64, czujnik3,37.74
czujnik1,39.49, czujnik2,38.21, czujnik3,37.84
czujnik1,39.05, czujnik2,38.66, czujnik3,37.79
czujnik1,39.56, czujnik2,39.90, czujnik3,37.77
czujnik1,45.99, czujnik2,38.21, czujnik3,37.74
czujnik1,39.46, czujnik2,39.08, czujnik3,38.20
czujnik1,40.29, czujnik2,40.41, czujnik3,37.82
czujnik1,40.34, czujnik2,38.98, czujnik3,37.84
czujnik1,39.52, czujnik2,39.56, czujnik3,37.76
czujnik1,40.39, czujnik2,38.66, czujnik3,37.82
czujnik1,41.85, czujnik2,39.10, czujnik3,37.82
czujnik1,39.49, czujnik2,39.49, czujnik3,37.79
czujnik1,39.12, czujnik2,38.64, czujnik3,37.69
czujnik1,49.44, czujnik2,38.64, czujnik3,37.77
czujnik1,39.37, czujnik2,38.67, czujnik3,37.84
czujnik1,39.12, czujnik2,38.54, czujnik3,37.81
czujnik1,39.12, czujnik2,38.64, czujnik3,37.69
czujnik1,39.52, czujnik2,39.54, czujnik3,37.79
czujnik1,39.00, czujnik2,39.49, czujnik3,38.23
czujnik1,44.74, czujnik2,38.98, czujnik3,37.81
czujnik1,38.66, czujnik2,38.21, czujnik3,37.70
czujnik1,39.06, czujnik2,39.97, czujnik3,37.81
czujnik1,39.46, czujnik2,38.66, czujnik3,37.81
czujnik1,39.13, czujnik2,38.55, czujnik3,38.21
czujnik1,39.56, czujnik2,39.12, czujnik3,37.65
czujnik1,41.12, czujnik2,39.54, czujnik3,37.79
czujnik1,39.44, czujnik2,38.67, czujnik3,37.81
czujnik1,39.15, czujnik2,38.54, czujnik3,38.27
czujnik1,40.32, czujnik2,38.23, czujnik3,37.72
czujnik1,39.52, czujnik2,39.08, czujnik3,37.82
czujnik1,39.37, czujnik2,38.21, czujnik3,37.76
czujnik1,39.97, czujnik2,39.00, czujnik3,37.81
czujnik1,46.00, czujnik2,39.52, czujnik3,37.69
czujnik1,39.93, czujnik2,38.62, czujnik3,37.79
czujnik1,40.68, czujnik2,38.23, czujnik3,37.81
czujnik1,45.97, czujnik2,39.00, czujnik3,37.77
czujnik1,40.82, czujnik2,38.67, czujnik3,37.72
czujnik1,44.46, czujnik2,38.64, czujnik3,37.79
czujnik1,39.88, czujnik2,38.18, czujnik3,37.81
czujnik1,39.95, czujnik2,38.57, czujnik3,37.79
czujnik1,39.52, czujnik2,39.06, czujnik3,38.11
czujnik1,38.67, czujnik2,39.06, czujnik3,37.86
czujnik1,39.44, czujnik2,39.03, czujnik3,37.86
czujnik1,39.51, czujnik2,38.54, czujnik3,37.82
czujnik1,41.96, czujnik2,39.52, czujnik3,37.72
czujnik1,40.73, czujnik2,38.64, czujnik3,37.82
czujnik1,39.39, czujnik2,38.66, czujnik3,38.25
czujnik1,40.00, czujnik2,39.40, czujnik3,38.20
