czujnik1,39.17, czujnik2,22.59, czujnik3,19.90
czujnik1,39.03, czujnik2,45.77, czujnik3,20.09
czujnik1,39.44, czujnik2,39.00, czujnik3,21.11
czujnik1,39.46, czujnik2,22.30, czujnik3,25.36
czujnik1,38.55, czujnik2,40.37, czujnik3,22.33
czujnik1,39.12, czujnik2,22.13, czujnik3,20.27
czujnik1,37.74, czujnik2,23.81, czujnik3,19.90
czujnik1,26.38, czujnik2,22.91, czujnik3,19.91
czujnik1,24.44, czujnik2,48.04, czujnik3,20.24
czujnik1,24.05, czujnik2,39.91, czujnik3,20.71
czujnik1,23.47, czujnik2,43.98, czujnik3,20.68
czujnik1,22.76, czujnik2,28.06, czujnik3,21.09
czujnik1,24.49, czujnik2,39.93, czujnik3,20.12
czujnik1,23.57, czujnik2,23.67, czujnik3,20.22
czujnik1,24.35, czujnik2,39.52, czujnik3,19.76
czujnik1,38.32, czujnik2,22.28, czujnik3,21.04
czujnik1,38.30, czujnik2,23.98, czujnik3,20.12
czujnik1,38.30, czujnik2,38.69, czujnik3,19.76
czujnik1,37.74, czujnik2,38.23, czujnik3,20.63
czujnik1,37.84, czujnik2,40.29, czujnik3,20.63
czujnik1,38.69, czujnik2,40.37, czujnik3,20.53
czujnik1,37.89, czujnik2,39.06, czujnik3,20.63
czujnik1,38.61, czujnik2,39.06, czujnik3,20.17
czujnik1,28.78, czujnik2,25.31, czujnik3,19.74
czujnik1,37.82, czujnik2,24.90, czujnik3,20.07
czujnik1,38.67, czujnik2,24.59, czujnik3,20.17
czujnik1,38.16, czujnik2,23.61, czujnik3,19.71
czujnik1,38.25, czujnik2,23.93, czujnik3,21.34
czujnik1,39.49, czujnik2,25.56, czujnik3,20.83
czujnik1,39.46, czujnik2,23.20, czujnik3,20.99
czujnik1,38.15, czujnik2,23.67, czujnik3,20.51
czujnik1,39.47, czujnik2,24.81, czujnik3,20.97
czujnik1,23.57, czujnik2,24.03, czujnik3,20.43
czujnik1,38.20, czujnik2,39.93, czujnik3,20.58
czujnik1,37.69, czujnik2,39.49, czujnik3,20.58
czujnik1,38.66, czujnik2,39.40, czujnik3,20.58
czujnik1,38.67, czujnik2,26.73, czujnik3,20.07
czujnik1,38.28, czujnik2,22.79, czujnik3,20.17
czujnik1,26.28, czujnik2,39.06, czujnik3,19.73
czujnik1,37.86, czujnik2,40.31, czujnik3,20.14
czujnik1,38.25, czujnik2,43.40, czujnik3,19.61
czujnik1,38.28, czujnik2,39.06, czujnik3,19.71
czujnik1,38.18, czujnik2,26.50, czujnik3,20.60
czujnik1,38.30, czujnik2,39.46, czujnik3,20.12
czujnik1,38.28, czujnik2,48.86, czujnik3,19.61
czujnik1,38.71, czujnik2,25.61, czujnik3,19.76
czujnik1,38.62, czujnik2,26.51, czujnik3,19.76
