3czujnik1,39.18, czujnik2,25.12, czujnik3,30.27
czujnik1,38.76, czujnik2,25.07, czujnik3,24.49
czujnik1,28.06, czujnik2,26.51, czujnik3,22.79
czujnik1,25.94, czujnik2,26.16, czujnik3,23.03
czujnik1,26.31, czujnik2,26.22, czujnik3,24.00
czujnik1,26.11, czujnik2,25.58, czujnik3,26.62
czujnik1,26.43, czujnik2,25.12, czujnik3,27.16
czujnik1,26.77, czujnik2,24.15, czujnik3,26.68
czujnik1,25.65, czujnik2,25.83, czujnik3,24.44
czujnik1,26.02, czujnik2,26.31, czujnik3,23.21
czujnik1,25.07, czujnik2,24.20, czujnik3,21.92
czujnik1,24.69, czujnik2,24.40, czujnik3,21.89
czujnik1,23.88, czujnik2,24.00, czujnik3,21.77
czujnik1,25.15, czujnik2,22.81, czujnik3,21.87
czujnik1,23.78, czujnik2,23.69, czujnik3,21.92
czujnik1,23.11, czujnik2,24.51, czujnik3,23.66
czujnik1,23.16, czujnik2,24.56, czujnik3,24.03
czujnik1,23.57, czujnik2,24.56, czujnik3,23.23
czujnik1,23.47, czujnik2,22.53, czujnik3,22.79
czujnik1,39.15, czujnik2,22.82, czujnik3,24.08
czujnik1,28.03, czujnik2,23.74, czujnik3,22.18
czujnik1,28.03, czujnik2,22.93, czujnik3,25.24
czujnik1,27.06, czujnik2,23.78, czujnik3,22.28
czujnik1,24.10, czujnik2,25.77, czujnik3,22.28
czujnik1,25.12, czujnik2,25.78, czujnik3,22.18
czujnik1,23.83, czujnik2,24.61, czujnik3,21.85
czujnik1,24.54, czujnik2,24.98, czujnik3,22.69
czujnik1,25.78, czujnik2,24.42, czujnik3,22.69
czujnik1,23.72, czujnik2,23.98, czujnik3,22.62
czujnik1,23.33, czujnik2,23.67, czujnik3,21.85
czujnik1,23.27, czujnik2,23.64, czujnik3,22.28
czujnik1,24.12, czujnik2,23.18, czujnik3,21.87
czujnik1,23.37, czujnik2,23.72, czujnik3,22.64
czujnik1,23.83, czujnik2,23.28, czujnik3,21.87
czujnik1,23.78, czujnik2,23.69, czujnik3,22.74
czujnik1,22.96, czujnik2,23.21, czujnik3,22.30
czujnik1,24.29, czujnik2,23.33, czujnik3,22.59
czujnik1,24.29, czujnik2,23.74, czujnik3,32.33
czujnik1,24.18, czujnik2,22.89, czujnik3,26.38
czujnik1,23.42, czujnik2,23.67, czujnik3,24.34
czujnik1,23.47, czujnik2,23.79, czujnik3,22.18
czujnik1,26.02, czujnik2,25.94, czujnik3,22.69
czujnik1,26.22, czujnik2,25.48, czujnik3,22.64
czujnik1,25.34, czujnik2,27.06, czujnik3,21.84
czujnik1,27.72, czujnik2,27.57, czujnik3,21.77
czujnik1,25.58, czujnik2,26.87, czujnik3,22.35
czujnik1,24.13, czujnik2,27.72, czujnik3,22.33
czujnik1,23.79, czujnik2,27.13, czujnik3,22.33
czujnik1,26.84, czujnik2,28.40, czujnik3,21.77
czujnik1,25.95, czujnik2,25.49, czujnik3,22.23
czujnik1,25.82, czujnik2,26.29, czujnik3,22.69
czujnik1,26.63, czujnik2,24.46, czujnik3,23.04
czujnik1,27.60, czujnik2,24.00, czujnik3,22.94
czujnik1,27.59, czujnik2,23.71, czujnik3,23.52
czujnik1,28.83, czujnik2,22.82, czujnik3,28.59
czujnik1,27.48, czujnik2,23.59, czujnik3,24.34
czujnik1,27.60, czujnik2,23.71, czujnik3,23.35
czujnik1,25.46, czujnik2,24.15, czujnik3,23.10
czujnik1,25.41, czujnik2,23.35, czujnik3,22.69
czujnik1,26.33, czujnik2,24.51, czujnik3,23.10
czujnik1,25.94, czujnik2,24.47, czujnik3,23.01
czujnik1,28.11, czujnik2,24.97, czujnik3,23.06
czujnik1,26.17, czujnik2,22.82, czujnik3,23.04
czujnik1,25.71, czujnik2,22.70, czujnik3,26.89
czujnik1,27.96, czujnik2,22.36, czujnik3,25.51
czujnik1,39.18, czujnik2,22.35, czujnik3,24.64
czujnik1,27.01, czujnik2,22.82, czujnik3,23.54
czujnik1,25.77, czujnik2,22.31, czujnik3,23.93
czujnik1,27.19, czujnik2,22.82, czujnik3,30.27
czujnik1,25.92, czujnik2,22.40, czujnik3,23.91
czujnik1,39.10, czujnik2,22.40, czujnik3,23.11
czujnik1,26.22, czujnik2,22.36, czujnik3,21.82
czujnik1,23.79, czujnik2,22.45, czujnik3,21.77
czujnik1,25.10, czujnik2,22.47, czujnik3,21.87
czujnik1,25.87, czujnik2,22.91, czujnik3,21.89
czujnik1,24.64, czujnik2,22.76, czujnik3,21.87
czujnik1,25.61, czujnik2,22.52, czujnik3,21.75
czujnik1,23.84, czujnik2,22.91, czujnik3,22.74
czujnik1,22.87, czujnik2,22.93, czujnik3,22.74
czujnik1,23.84, czujnik2,22.82, czujnik3,22.33
czujnik1,24.30, czujnik2,22.93, czujnik3,22.18
czujnik1,24.76, czujnik2,22.50, czujnik3,21.87
czujnik1,23.33, czujnik2,22.91, czujnik3,22.33
czujnik1,23.88, czujnik2,22.40, czujnik3,22.35
czujnik1,23.40, czujnik2,22.87, czujnik3,21.79
czujnik1,23.88, czujnik2,22.93, czujnik3,21.87
czujnik1,23.76, czujnik2,23.32, czujnik3,21.87
czujnik1,23.01, czujnik2,23.69, czujnik3,22.35
czujnik1,23.06, czujnik2,23.79, czujnik3,22.24
czujnik1,23.11, czujnik2,23.78, czujnik3,25.99
czujnik1,23.88, czujnik2,22.50, czujnik3,22.33
czujnik1,23.06, czujnik2,23.62, czujnik3,23.16
czujnik1,23.06, czujnik2,23.79, czujnik3,22.24
czujnik1,23.50, czujnik2,23.78, czujnik3,21.92
czujnik1,23.03, czujnik2,23.84, czujnik3,22.33
