3czujnik1,37.53, czujnik2,38.04, czujnik3,26.04
czujnik1,37.96, czujnik2,38.06, czujnik3,25.83
czujnik1,38.27, czujnik2,37.99, czujnik3,26.80
czujnik1,38.38, czujnik2,37.70, czujnik3,26.67
czujnik1,37.84, czujnik2,38.01, czujnik3,26.90
czujnik1,38.38, czujnik2,38.06, czujnik3,26.38
czujnik1,37.87, czujnik2,38.01, czujnik3,26.48
czujnik1,37.96, czujnik2,37.96, czujnik3,26.07
czujnik1,37.52, czujnik2,37.59, czujnik3,26.39
czujnik1,37.53, czujnik2,38.50, czujnik3,25.56
czujnik1,37.43, czujnik2,38.04, czujnik3,26.50
czujnik1,37.53, czujnik2,38.30, czujnik3,25.66
czujnik1,37.53, czujnik2,37.60, czujnik3,25.56
czujnik1,37.99, czujnik2,38.04, czujnik3,25.97
czujnik1,37.82, czujnik2,37.60, czujnik3,26.09
czujnik1,38.35, czujnik2,37.98, czujnik3,26.07
czujnik1,37.52, czujnik2,38.04, czujnik3,25.99
czujnik1,37.94, czujnik2,37.59, czujnik3,25.56
czujnik1,37.41, czujnik2,38.50, czujnik3,25.66
czujnik1,37.55, czujnik2,37.52, czujnik3,26.53
czujnik1,38.38, czujnik2,38.04, czujnik3,26.45
czujnik1,37.93, czujnik2,38.50, czujnik3,25.99
czujnik1,37.40, czujnik2,38.01, czujnik3,25.66
czujnik1,38.38, czujnik2,38.40, czujnik3,26.53
czujnik1,37.16, czujnik2,37.99, czujnik3,25.15
czujnik1,37.99, czujnik2,38.03, czujnik3,25.56
czujnik1,37.87, czujnik2,37.53, czujnik3,26.07
czujnik1,37.52, czujnik2,37.48, czujnik3,25.66
czujnik1,37.59, czujnik2,37.59, czujnik3,26.38
czujnik1,37.96, czujnik2,38.04, czujnik3,26.39
czujnik1,37.38, czujnik2,38.50, czujnik3,25.22
czujnik1,37.96, czujnik2,37.53, czujnik3,26.04
czujnik1,37.55, czujnik2,37.59, czujnik3,25.99
czujnik1,37.94, czujnik2,37.64, czujnik3,25.99
czujnik1,37.43, czujnik2,38.01, czujnik3,25.68
czujnik1,37.53, czujnik2,37.89, czujnik3,26.55
czujnik1,37.99, czujnik2,38.47, czujnik3,25.15
czujnik1,37.57, czujnik2,38.10, czujnik3,25.58
czujnik1,38.21, czujnik2,38.04, czujnik3,25.68
czujnik1,37.57, czujnik2,38.40, czujnik3,25.66
czujnik1,38.40, czujnik2,38.01, czujnik3,26.02
czujnik1,37.91, czujnik2,37.98, czujnik3,26.85
czujnik1,37.86, czujnik2,38.04, czujnik3,25.68
czujnik1,37.94, czujnik2,38.81, czujnik3,25.26
czujnik1,37.94, czujnik2,38.50, czujnik3,25.56
czujnik1,37.53, czujnik2,38.04, czujnik3,25.99
czujnik1,37.87, czujnik2,38.11, czujnik3,25.68
czujnik1,37.94, czujnik2,37.50, czujnik3,26.12
czujnik1,37.96, czujnik2,37.59, czujnik3,26.85
czujnik1,37.96, czujnik2,37.59, czujnik3,25.56
czujnik1,38.23, czujnik2,37.60, czujnik3,25.26
czujnik1,37.91, czujnik2,37.96, czujnik3,26.48
czujnik1,37.53, czujnik2,38.50, czujnik3,25.56
czujnik1,37.94, czujnik2,38.04, czujnik3,25.56
czujnik1,38.67, czujnik2,38.08, czujnik3,26.51
czujnik1,38.01, czujnik2,37.96, czujnik3,25.66
czujnik1,37.99, czujnik2,38.04, czujnik3,25.58
czujnik1,38.38, czujnik2,37.57, czujnik3,25.56
czujnik1,37.82, czujnik2,37.59, czujnik3,27.35
czujnik1,37.94, czujnik2,38.40, czujnik3,26.09
czujnik1,38.38, czujnik2,37.57, czujnik3,25.99
czujnik1,38.33, czujnik2,37.53, czujnik3,26.84
czujnik1,37.86, czujnik2,37.59, czujnik3,26.50
czujnik1,37.93, czujnik2,37.93, czujnik3,25.26
czujnik1,37.98, czujnik2,38.03, czujnik3,25.97
czujnik1,38.38, czujnik2,37.59, czujnik3,25.15
czujnik1,38.27, czujnik2,38.04, czujnik3,25.66
czujnik1,39.18, czujnik2,37.94, czujnik3,26.12
czujnik1,37.98, czujnik2,38.04, czujnik3,26.00
czujnik1,38.40, czujnik2,38.03, czujnik3,25.19
czujnik1,38.30, czujnik2,38.44, czujnik3,25.70
czujnik1,37.96, czujnik2,37.48, czujnik3,26.12
czujnik1,38.81, czujnik2,37.53, czujnik3,27.72
czujnik1,38.38, czujnik2,37.59, czujnik3,26.02
czujnik1,38.66, czujnik2,38.03, czujnik3,26.12
czujnik1,37.94, czujnik2,37.48, czujnik3,25.66
czujnik1,37.98, czujnik2,38.45, czujnik3,25.58
czujnik1,37.98, czujnik2,38.49, czujnik3,25.15
czujnik1,37.86, czujnik2,38.50, czujnik3,26.55
czujnik1,37.55, czujnik2,37.43, czujnik3,27.36
