czujnik1,26.41, czujnik2,33.55, czujnik3,24.18
czujnik1,26.41, czujnik2,33.55, czujnik3,24.18
czujnik1,25.94, czujnik2,25.26, czujnik3,25.70
czujnik1,26.31, czujnik2,25.77, czujnik3,26.09
czujnik1,26.36, czujnik2,25.43, czujnik3,25.88
czujnik1,26.29, czujnik2,25.32, czujnik3,26.29
czujnik1,25.99, czujnik2,25.41, czujnik3,26.60
czujnik1,26.33, czujnik2,26.29, czujnik3,25.90
czujnik1,25.92, czujnik2,25.37, czujnik3,26.39
czujnik1,26.50, czujnik2,25.83, czujnik3,26.29
czujnik1,26.09, czujnik2,25.94, czujnik3,27.21
czujnik1,26.04, czujnik2,25.58, czujnik3,38.89
czujnik1,26.04, czujnik2,25.95, czujnik3,27.82
czujnik1,26.19, czujnik2,25.94, czujnik3,27.24
czujnik1,27.01, czujnik2,26.04, czujnik3,29.83
czujnik1,26.50, czujnik2,26.09, czujnik3,26.90
czujnik1,26.45, czujnik2,26.34, czujnik3,26.39
czujnik1,26.55, czujnik2,25.92, czujnik3,25.53
czujnik1,26.60, czujnik2,26.04, czujnik3,25.94
czujnik1,26.96, czujnik2,26.50, czujnik3,26.50
czujnik1,26.94, czujnik2,25.94, czujnik3,26.50
czujnik1,27.04, czujnik2,25.94, czujnik3,25.53
czujnik1,26.60, czujnik2,26.46, czujnik3,25.92
czujnik1,26.07, czujnik2,26.04, czujnik3,26.02
czujnik1,26.48, czujnik2,25.94, czujnik3,25.61
czujnik1,26.65, czujnik2,26.00, czujnik3,29.47
czujnik1,27.11, czujnik2,27.41, czujnik3,29.06
czujnik1,27.11, czujnik2,26.65, czujnik3,27.99
czujnik1,26.75, czujnik2,27.48, czujnik3,28.50
czujnik1,26.85, czujnik2,26.19, czujnik3,27.91
czujnik1,26.85, czujnik2,27.11, czujnik3,28.32
czujnik1,27.11, czujnik2,27.87, czujnik3,28.30
czujnik1,27.04, czujnik2,26.46, czujnik3,26.55
czujnik1,27.11, czujnik2,26.85, czujnik3,29.90
czujnik1,27.09, czujnik2,26.56, czujnik3,29.46
czujnik1,27.47, czujnik2,26.56, czujnik3,38.86
czujnik1,27.87, czujnik2,26.43, czujnik3,25.66
czujnik1,27.06, czujnik2,25.99, czujnik3,26.39
czujnik1,26.65, czujnik2,26.09, czujnik3,25.12
czujnik1,26.09, czujnik2,26.05, czujnik3,25.66
czujnik1,26.96, czujnik2,26.39, czujnik3,25.22
czujnik1,26.65, czujnik2,26.05, czujnik3,25.22
czujnik1,27.16, czujnik2,25.78, czujnik3,26.12
czujnik1,26.65, czujnik2,26.26, czujnik3,27.11
czujnik1,27.14, czujnik2,26.12, czujnik3,25.78
czujnik1,27.21, czujnik2,39.40, czujnik3,38.32
czujnik1,28.01, czujnik2,27.84, czujnik3,37.53
czujnik1,27.47, czujnik2,28.30, czujnik3,38.88
czujnik1,27.45, czujnik2,27.77, czujnik3,38.01
czujnik1,27.99, czujnik2,28.59, czujnik3,38.37
czujnik1,27.11, czujnik2,40.24, czujnik3,31.99
czujnik1,27.43, czujnik2,39.81, czujnik3,38.86
czujnik1,27.01, czujnik2,40.09, czujnik3,38.88
czujnik1,27.50, czujnik2,39.40, czujnik3,38.35
czujnik1,27.52, czujnik2,40.22, czujnik3,38.47
czujnik1,27.82, czujnik2,39.35, czujnik3,26.02
czujnik1,27.38, czujnik2,39.68, czujnik3,38.50
czujnik1,27.91, czujnik2,39.34, czujnik3,38.40
czujnik1,28.78, czujnik2,39.80, czujnik3,38.49
czujnik1,28.27, czujnik2,29.49, czujnik3,38.54
czujnik1,28.28, czujnik2,39.23, czujnik3,29.68
czujnik1,27.99, czujnik2,27.31, czujnik3,29.98
czujnik1,27.11, czujnik2,27.41, czujnik3,29.98
czujnik1,27.43, czujnik2,40.19, czujnik3,29.15
czujnik1,27.50, czujnik2,27.41, czujnik3,28.44
czujnik1,27.19, czujnik2,27.36, czujnik3,27.87
czujnik1,27.19, czujnik2,27.06, czujnik3,28.79
czujnik1,27.50, czujnik2,40.12, czujnik3,28.33
czujnik1,27.11, czujnik2,27.41, czujnik3,28.03
czujnik1,26.80, czujnik2,27.41, czujnik3,28.79
czujnik1,27.62, czujnik2,41.96, czujnik3,27.52
czujnik1,26.65, czujnik2,27.02, czujnik3,28.28
czujnik1,26.63, czujnik2,27.36, czujnik3,28.45
czujnik1,27.19, czujnik2,27.79, czujnik3,27.96
czujnik1,26.72, czujnik2,27.47, czujnik3,28.76
czujnik1,27.47, czujnik2,27.43, czujnik3,29.10
czujnik1,26.99, czujnik2,28.15, czujnik3,38.45
czujnik1,26.65, czujnik2,39.40, czujnik3,28.69
czujnik1,26.68, czujnik2,27.43, czujnik3,28.74
czujnik1,27.07, czujnik2,27.89, czujnik3,28.71
czujnik1,27.06, czujnik2,26.92, czujnik3,28.40
czujnik1,27.14, czujnik2,30.29, czujnik3,28.33
czujnik1,26.68, czujnik2,27.87, czujnik3,28.71
czujnik1,27.04, czujnik2,27.87, czujnik3,28.35
czujnik1,27.47, czujnik2,40.10, czujnik3,28.44
czujnik1,27.16, czujnik2,29.47, czujnik3,29.63
czujnik1,27.55, czujnik2,39.37, czujnik3,28.35
czujnik1,27.06, czujnik2,30.36, czujnik3,28.33
czujnik1,27.87, czujnik2,31.56, czujnik3,28.38
czujnik1,27.11, czujnik2,39.00, czujnik3,28.33
czujnik1,27.93, czujnik2,39.35, czujnik3,29.15
czujnik1,27.81, czujnik2,39.71, czujnik3,29.93
czujnik1,27.47, czujnik2,39.64, czujnik3,29.32
czujnik1,27.69, czujnik2,40.61, czujnik3,28.91
czujnik1,27.31, czujnik2,30.88, czujnik3,28.03
czujnik1,26.39, czujnik2,39.80, czujnik3,28.15
czujnik1,27.16, czujnik2,28.28, czujnik3,28.86
czujnik1,27.16, czujnik2,29.51, czujnik3,28.28
czujnik1,27.59, czujnik2,40.22, czujnik3,28.30
czujnik1,27.02, czujnik2,30.48, czujnik3,28.03
