czujnik1,38.18, czujnik2,12.36, czujnik3,10.02
czujnik1,38.20, czujnik2,12.77, czujnik3,21.38
czujnik1,38.06, czujnik2,39.15, czujnik3,40.07
czujnik1,38.61, czujnik2,38.28, czujnik3,6.63
czujnik1,38.06, czujnik2,39.17, czujnik3,7.14
czujnik1,38.06, czujnik2,12.72, czujnik3,6.87
czujnik1,38.23, czujnik2,13.13, czujnik3,6.82
czujnik1,38.08, czujnik2,12.36, czujnik3,7.28
czujnik1,37.77, czujnik2,13.13, czujnik3,7.35
czujnik1,38.55, czujnik2,13.18, czujnik3,6.77
czujnik1,38.11, czujnik2,14.46, czujnik3,7.33
czujnik1,38.20, czujnik2,14.47, czujnik3,8.62
czujnik1,38.25, czujnik2,39.17, czujnik3,23.45
czujnik1,38.59, czujnik2,13.18, czujnik3,7.64
czujnik1,38.08, czujnik2,12.87, czujnik3,8.57
czujnik1,38.21, czujnik2,12.31, czujnik3,6.89
czujnik1,38.18, czujnik2,12.31, czujnik3,7.19
czujnik1,38.20, czujnik2,12.31, czujnik3,6.36
czujnik1,38.11, czujnik2,12.40, czujnik3,6.89
czujnik1,38.16, czujnik2,12.31, czujnik3,6.87
czujnik1,38.18, czujnik2,11.85, czujnik3,6.77
czujnik1,38.21, czujnik2,12.74, czujnik3,7.19
czujnik1,38.08, czujnik2,14.10, czujnik3,6.84
czujnik1,38.57, czujnik2,13.13, czujnik3,7.23
czujnik1,38.23, czujnik2,13.13, czujnik3,7.13
czujnik1,38.23, czujnik2,14.05, czujnik3,7.28
czujnik1,38.16, czujnik2,15.70, czujnik3,6.87
czujnik1,38.18, czujnik2,12.31, czujnik3,6.84
czujnik1,37.77, czujnik2,12.74, czujnik3,6.77
czujnik1,38.13, czujnik2,13.28, czujnik3,7.74
czujnik1,37.81, czujnik2,12.77, czujnik3,10.73
czujnik1,38.23, czujnik2,38.28, czujnik3,15.61
czujnik1,38.21, czujnik2,38.32, czujnik3,16.48
