czujnik1,37.91, czujnik2,39.51, czujnik3,25.60
czujnik1,26.33, czujnik2,26.51, czujnik3,22.99
czujnik1,25.56, czujnik2,25.63, czujnik3,23.32
czujnik1,25.05, czujnik2,29.05, czujnik3,25.15
czujnik1,25.07, czujnik2,27.72, czujnik3,24.74
czujnik1,38.35, czujnik2,39.54, czujnik3,23.42
czujnik1,38.69, czujnik2,39.10, czujnik3,37.43
czujnik1,38.78, czujnik2,28.69, czujnik3,24.73
czujnik1,39.20, czujnik2,38.25, czujnik3,37.77
czujnik1,39.18, czujnik2,29.20, czujnik3,37.82
czujnik1,38.71, czujnik2,27.67, czujnik3,37.84
czujnik1,39.18, czujnik2,38.16, czujnik3,37.84
czujnik1,38.74, czujnik2,39.15, czujnik3,24.23
czujnik1,27.76, czujnik2,39.54, czujnik3,23.40
czujnik1,38.25, czujnik2,39.10, czujnik3,23.45
czujnik1,38.35, czujnik2,38.57, czujnik3,23.88
czujnik1,38.79, czujnik2,38.30, czujnik3,37.74
czujnik1,38.76, czujnik2,38.28, czujnik3,38.25
czujnik1,38.69, czujnik2,38.28, czujnik3,38.20
czujnik1,38.81, czujnik2,38.61, czujnik3,38.25
czujnik1,38.78, czujnik2,38.27, czujnik3,37.74
czujnik1,38.81, czujnik2,38.27, czujnik3,37.84
czujnik1,39.12, czujnik2,38.72, czujnik3,24.29
czujnik1,39.22, czujnik2,38.15, czujnik3,37.84
czujnik1,39.22, czujnik2,37.84, czujnik3,24.59
czujnik1,39.22, czujnik2,38.25, czujnik3,37.84
czujnik1,39.08, czujnik2,37.81, czujnik3,38.21
czujnik1,39.61, czujnik2,28.40, czujnik3,38.25
czujnik1,39.61, czujnik2,27.16, czujnik3,38.15
czujnik1,39.20, czujnik2,27.24, czujnik3,38.25
czujnik1,27.87, czujnik2,23.95, czujnik3,27.57
czujnik1,27.06, czujnik2,23.44, czujnik3,29.56
czujnik1,27.18, czujnik2,25.09, czujnik3,28.64
czujnik1,26.75, czujnik2,23.13, czujnik3,24.90
czujnik1,25.82, czujnik2,24.00, czujnik3,26.29
czujnik1,26.22, czujnik2,23.44, czujnik3,25.90
czujnik1,26.34, czujnik2,25.10, czujnik3,24.90
czujnik1,26.79, czujnik2,24.81, czujnik3,25.37
czujnik1,25.82, czujnik2,24.81, czujnik3,26.29
czujnik1,27.98, czujnik2,23.49, czujnik3,25.88
czujnik1,25.94, czujnik2,23.98, czujnik3,25.77
czujnik1,25.07, czujnik2,23.59, czujnik3,25.36
czujnik1,25.41, czujnik2,23.15, czujnik3,25.05
czujnik1,25.00, czujnik2,24.30, czujnik3,24.22
czujnik1,25.12, czujnik2,23.59, czujnik3,25.02
czujnik1,25.12, czujnik2,24.00, czujnik3,24.54
czujnik1,26.73, czujnik2,24.00, czujnik3,24.22
czujnik1,25.82, czujnik2,24.30, czujnik3,26.75
czujnik1,38.76, czujnik2,24.30, czujnik3,24.54
czujnik1,25.48, czujnik2,24.39, czujnik3,25.83
czujnik1,26.68, czujnik2,24.81, czujnik3,26.34
czujnik1,25.83, czujnik2,23.89, czujnik3,25.46
czujnik1,25.53, czujnik2,23.95, czujnik3,24.93
czujnik1,25.97, czujnik2,24.00, czujnik3,24.12
czujnik1,26.29, czujnik2,24.40, czujnik3,25.05
czujnik1,27.52, czujnik2,23.84, czujnik3,37.82
czujnik1,38.32, czujnik2,23.54, czujnik3,28.25
czujnik1,40.00, czujnik2,23.13, czujnik3,26.17
czujnik1,38.25, czujnik2,24.81, czujnik3,24.22
czujnik1,38.33, czujnik2,23.49, czujnik3,25.05
czujnik1,38.37, czujnik2,23.16, czujnik3,24.97
czujnik1,39.17, czujnik2,23.18, czujnik3,25.02
czujnik1,39.10, czujnik2,24.03, czujnik3,23.44
czujnik1,25.87, czujnik2,23.93, czujnik3,23.01
czujnik1,26.02, czujnik2,23.21, czujnik3,22.91
czujnik1,25.99, czujnik2,24.46, czujnik3,23.42
czujnik1,25.92, czujnik2,23.21, czujnik3,23.44
czujnik1,25.87, czujnik2,23.89, czujnik3,23.83
czujnik1,40.03, czujnik2,24.29, czujnik3,23.67
czujnik1,39.18, czujnik2,24.44, czujnik3,24.54
czujnik1,39.10, czujnik2,23.16, czujnik3,24.61
czujnik1,38.78, czujnik2,23.89, czujnik3,24.64
czujnik1,38.78, czujnik2,23.59, czujnik3,24.13
czujnik1,39.59, czujnik2,23.59, czujnik3,24.17
czujnik1,24.56, czujnik2,23.18, czujnik3,24.27
czujnik1,39.61, czujnik2,23.49, czujnik3,23.83
czujnik1,25.95, czujnik2,23.98, czujnik3,23.76
czujnik1,25.15, czujnik2,24.51, czujnik3,23.01
czujnik1,25.92, czujnik2,24.91, czujnik3,23.88
czujnik1,25.51, czujnik2,24.00, czujnik3,23.45
czujnik1,25.15, czujnik2,24.40, czujnik3,23.76
czujnik1,25.61, czujnik2,24.05, czujnik3,23.81
czujnik1,25.46, czujnik2,23.59, czujnik3,23.42
czujnik1,24.54, czujnik2,24.76, czujnik3,24.29
czujnik1,26.38, czujnik2,24.30, czujnik3,24.13
czujnik1,27.21, czujnik2,24.42, czujnik3,23.78
czujnik1,27.55, czujnik2,23.13, czujnik3,26.33
czujnik1,26.29, czujnik2,23.03, czujnik3,24.68
czujnik1,25.15, czujnik2,23.20, czujnik3,24.18
czujnik1,24.23, czujnik2,23.57, czujnik3,24.18
czujnik1,25.07, czujnik2,23.59, czujnik3,23.88
czujnik1,25.05, czujnik2,23.95, czujnik3,23.86
czujnik1,26.04, czujnik2,24.35, czujnik3,24.18
