czujnik1,39.61, czujnik2,9.40, czujnik3,7.13
czujnik1,40.37, czujnik2,8.13, czujnik3,7.24
czujnik1,39.20, czujnik2,8.10, czujnik3,7.11
czujnik1,39.49, czujnik2,9.27, czujnik3,7.01
czujnik1,39.47, czujnik2,7.99, czujnik3,7.64
czujnik1,39.95, czujnik2,8.64, czujnik3,7.23
czujnik1,39.61, czujnik2,7.67, czujnik3,7.24
czujnik1,39.61, czujnik2,8.52, czujnik3,7.13
czujnik1,39.64, czujnik2,8.16, czujnik3,6.82
czujnik1,39.52, czujnik2,39.64, czujnik3,7.65
czujnik1,39.57, czujnik2,39.54, czujnik3,6.41
czujnik1,39.63, czujnik2,39.25, czujnik3,5.85
czujnik1,40.07, czujnik2,39.69, czujnik3,6.77
czujnik1,40.39, czujnik2,39.23, czujnik3,7.18
czujnik1,39.20, czujnik2,39.12, czujnik3,6.29
czujnik1,40.07, czujnik2,39.23, czujnik3,6.33
czujnik1,39.93, czujnik2,10.26, czujnik3,7.24
czujnik1,39.97, czujnik2,8.06, czujnik3,7.24
czujnik1,40.09, czujnik2,8.93, czujnik3,7.55
czujnik1,39.61, czujnik2,8.59, czujnik3,7.96
czujnik1,39.10, czujnik2,8.59, czujnik3,7.24
czujnik1,39.20, czujnik2,8.49, czujnik3,7.24
czujnik1,40.05, czujnik2,8.49, czujnik3,7.96
czujnik1,39.61, czujnik2,39.68, czujnik3,6.84
czujnik1,40.34, czujnik2,40.03, czujnik3,7.60
czujnik1,39.61, czujnik2,8.49, czujnik3,7.96
czujnik1,40.07, czujnik2,8.18, czujnik3,6.72
czujnik1,39.95, czujnik2,10.73, czujnik3,7.23
czujnik1,40.37, czujnik2,7.67, czujnik3,7.24
czujnik1,40.46, czujnik2,8.13, czujnik3,7.13
czujnik1,40.05, czujnik2,8.64, czujnik3,7.24
czujnik1,40.27, czujnik2,10.31, czujnik3,6.84
czujnik1,40.49, czujnik2,8.54, czujnik3,7.65
czujnik1,39.22, czujnik2,8.23, czujnik3,6.72
czujnik1,39.91, czujnik2,7.77, czujnik3,7.23
czujnik1,39.93, czujnik2,8.54, czujnik3,7.64
czujnik1,40.07, czujnik2,8.11, czujnik3,7.14
czujnik1,40.83, czujnik2,7.77, czujnik3,7.96
czujnik1,40.34, czujnik2,8.23, czujnik3,7.64
czujnik1,39.59, czujnik2,7.67, czujnik3,7.65
czujnik1,39.59, czujnik2,8.13, czujnik3,7.14
czujnik1,39.61, czujnik2,8.23, czujnik3,7.65
czujnik1,40.77, czujnik2,7.72, czujnik3,7.65
czujnik1,40.87, czujnik2,8.11, czujnik3,6.72
czujnik1,39.64, czujnik2,8.23, czujnik3,7.53
czujnik1,39.97, czujnik2,8.21, czujnik3,7.65
czujnik1,39.61, czujnik2,8.11, czujnik3,7.65
czujnik1,39.20, czujnik2,7.72, czujnik3,7.53
czujnik1,39.64, czujnik2,7.82, czujnik3,7.23
czujnik1,39.08, czujnik2,7.77, czujnik3,7.24
czujnik1,39.18, czujnik2,8.13, czujnik3,7.13
czujnik1,39.57, czujnik2,7.82, czujnik3,7.14
czujnik1,39.51, czujnik2,7.81, czujnik3,7.64
czujnik1,39.61, czujnik2,8.13, czujnik3,7.65
czujnik1,39.59, czujnik2,8.13, czujnik3,6.72
czujnik1,39.18, czujnik2,7.77, czujnik3,6.84
czujnik1,39.93, czujnik2,7.82, czujnik3,7.23
czujnik1,39.18, czujnik2,8.13, czujnik3,7.19
czujnik1,39.61, czujnik2,8.23, czujnik3,7.55
czujnik1,39.52, czujnik2,8.23, czujnik3,6.82
czujnik1,39.64, czujnik2,8.13, czujnik3,6.82
czujnik1,39.59, czujnik2,8.11, czujnik3,7.55
czujnik1,39.59, czujnik2,8.23, czujnik3,7.55
czujnik1,39.54, czujnik2,8.28, czujnik3,6.82
czujnik1,40.05, czujnik2,8.18, czujnik3,6.84
czujnik1,39.59, czujnik2,7.87, czujnik3,7.14
czujnik1,39.54, czujnik2,8.28, czujnik3,6.84
czujnik1,40.37, czujnik2,8.59, czujnik3,7.24
czujnik1,39.57, czujnik2,8.59, czujnik3,6.31
czujnik1,39.61, czujnik2,9.56, czujnik3,6.00
czujnik1,39.93, czujnik2,9.56, czujnik3,7.24
czujnik1,39.64, czujnik2,9.86, czujnik3,7.19
czujnik1,39.57, czujnik2,9.40, czujnik3,7.91
czujnik1,39.63, czujnik2,9.93, czujnik3,7.96
czujnik1,39.08, czujnik2,9.40, czujnik3,7.96
czujnik1,39.63, czujnik2,9.81, czujnik3,8.27
czujnik1,39.59, czujnik2,9.91, czujnik3,7.81
czujnik1,39.06, czujnik2,10.32, czujnik3,8.30
czujnik1,40.02, czujnik2,13.13, czujnik3,8.30
czujnik1,40.02, czujnik2,9.81, czujnik3,7.35
czujnik1,39.17, czujnik2,11.14, czujnik3,8.62
czujnik1,39.51, czujnik2,10.68, czujnik3,5.70
czujnik1,39.57, czujnik2,10.97, czujnik3,8.74
czujnik1,40.03, czujnik2,12.67, czujnik3,6.05
czujnik1,40.09, czujnik2,9.86, czujnik3,8.32
czujnik1,39.51, czujnik2,9.35, czujnik3,7.91
czujnik1,40.87, czujnik2,9.35, czujnik3,7.38
czujnik1,39.59, czujnik2,9.86, czujnik3,8.27
czujnik1,39.10, czujnik2,9.46, czujnik3,8.37
czujnik1,39.64, czujnik2,8.54, czujnik3,10.05
czujnik1,39.59, czujnik2,8.93, czujnik3,8.27
czujnik1,40.02, czujnik2,8.18, czujnik3,8.27
czujnik1,40.36, czujnik2,7.77, czujnik3,8.37
czujnik1,39.61, czujnik2,8.54, czujnik3,6.99
czujnik1,40.02, czujnik2,9.05, czujnik3,38.84
czujnik1,40.36, czujnik2,8.64, czujnik3,10.82
czujnik1,39.18, czujnik2,8.52, czujnik3,9.66
czujnik1,39.64, czujnik2,8.95, czujnik3,7.38
czujnik1,39.64, czujnik2,8.64, czujnik3,8.67
czujnik1,39.08, czujnik2,8.64, czujnik3,38.83
