1czujnik1,17.19, czujnik2,15.90, czujnik3,14.49
czujnik1,17.65, czujnik2,16.63, czujnik3,13.89
czujnik1,17.23, czujnik2,15.95, czujnik3,12.86
czujnik1,18.61, czujnik2,14.64, czujnik3,12.43
czujnik1,17.40, czujnik2,15.51, czujnik3,13.03
czujnik1,16.99, czujnik2,14.68, czujnik3,14.32
czujnik1,16.53, czujnik2,15.14, czujnik3,13.86
czujnik1,17.35, czujnik2,15.87, czujnik3,13.08
czujnik1,16.48, czujnik2,15.41, czujnik3,13.40
czujnik1,16.38, czujnik2,15.36, czujnik3,14.49
czujnik1,15.97, czujnik2,15.32, czujnik3,14.44
czujnik1,15.85, czujnik2,15.24, czujnik3,15.26
czujnik1,15.82, czujnik2,15.66, czujnik3,14.69
czujnik1,15.77, czujnik2,16.07, czujnik3,15.97
czujnik1,16.21, czujnik2,16.53, czujnik3,16.33
czujnik1,15.87, czujnik2,17.48, czujnik3,16.80
czujnik1,15.85, czujnik2,18.72, czujnik3,14.32
czujnik1,17.09, czujnik2,44.35, czujnik3,13.91
czujnik1,38.10, czujnik2,30.95, czujnik3,13.04
czujnik1,38.20, czujnik2,19.15, czujnik3,13.55
czujnik1,38.16, czujnik2,19.18, czujnik3,13.50
czujnik1,17.76, czujnik2,16.63, czujnik3,12.99
czujnik1,17.30, czujnik2,19.56, czujnik3,13.45
czujnik1,17.31, czujnik2,15.36, czujnik3,13.10
czujnik1,38.18, czujnik2,39.05, czujnik3,13.40
czujnik1,18.11, czujnik2,40.39, czujnik3,13.35
czujnik1,18.54, czujnik2,15.41, czujnik3,13.40
czujnik1,38.18, czujnik2,22.77, czujnik3,13.50
czujnik1,38.15, czujnik2,16.22, czujnik3,13.91
czujnik1,37.77, czujnik2,20.36, czujnik3,13.40
czujnik1,37.65, czujnik2,18.27, czujnik3,13.86
czujnik1,38.15, czujnik2,16.99, czujnik3,13.55
czujnik1,18.11, czujnik2,16.63, czujnik3,14.54
czujnik1,38.18, czujnik2,15.41, czujnik3,13.86
czujnik1,37.65, czujnik2,15.39, czujnik3,14.29
czujnik1,38.15, czujnik2,16.99, czujnik3,13.96
czujnik1,38.13, czujnik2,17.45, czujnik3,13.86
czujnik1,37.76, czujnik2,38.20, czujnik3,13.45
czujnik1,38.03, czujnik2,20.77, czujnik3,13.86
czujnik1,37.74, czujnik2,19.08, czujnik3,14.37
czujnik1,37.70, czujnik2,17.02, czujnik3,13.81
czujnik1,38.16, czujnik2,16.17, czujnik3,13.86
czujnik1,37.65, czujnik2,17.04, czujnik3,14.59
czujnik1,38.16, czujnik2,16.63, czujnik3,15.05
czujnik1,37.74, czujnik2,17.45, czujnik3,22.70
czujnik1,38.16, czujnik2,17.45, czujnik3,22.81
czujnik1,38.06, czujnik2,17.45, czujnik3,16.34
czujnik1,38.54, czujnik2,17.04, czujnik3,16.29
czujnik1,21.73, czujnik2,17.86, czujnik3,14.22
czujnik1,20.46, czujnik2,17.45, czujnik3,13.81
czujnik1,19.25, czujnik2,16.22, czujnik3,14.27
czujnik1,19.29, czujnik2,17.04, czujnik3,15.43
czujnik1,21.28, czujnik2,17.45, czujnik3,14.59
czujnik1,20.88, czujnik2,17.86, czujnik3,15.00
czujnik1,20.77, czujnik2,17.04, czujnik3,13.40
czujnik1,20.00, czujnik2,17.04, czujnik3,13.45
czujnik1,19.59, czujnik2,15.82, czujnik3,13.81
czujnik1,20.07, czujnik2,17.06, czujnik3,14.61
czujnik1,38.03, czujnik2,16.63, czujnik3,13.40
czujnik1,37.72, czujnik2,15.82, czujnik3,13.50
czujnik1,38.11, czujnik2,15.82, czujnik3,13.40
czujnik1,38.11, czujnik2,16.62, czujnik3,15.00
czujnik1,37.60, czujnik2,16.22, czujnik3,13.40
czujnik1,37.74, czujnik2,15.82, czujnik3,13.50
czujnik1,38.11, czujnik2,16.63, czujnik3,14.27
czujnik1,37.76, czujnik2,16.22, czujnik3,13.40
czujnik1,37.64, czujnik2,18.27, czujnik3,14.27
czujnik1,38.13, czujnik2,16.28, czujnik3,13.96
czujnik1,38.16, czujnik2,16.63, czujnik3,13.38
czujnik1,38.10, czujnik2,17.07, czujnik3,13.40
czujnik1,38.04, czujnik2,16.68, czujnik3,14.59
czujnik1,38.13, czujnik2,16.68, czujnik3,13.96
czujnik1,38.16, czujnik2,15.87, czujnik3,39.64
czujnik1,38.15, czujnik2,15.44, czujnik3,40.36
czujnik1,19.69, czujnik2,16.68, czujnik3,14.54
czujnik1,18.93, czujnik2,16.24, czujnik3,13.96
czujnik1,38.15, czujnik2,16.68, czujnik3,44.40
czujnik1,19.80, czujnik2,15.87, czujnik3,16.45
czujnik1,18.88, czujnik2,16.67, czujnik3,40.41
czujnik1,38.15, czujnik2,16.68, czujnik3,39.34
czujnik1,18.88, czujnik2,16.68, czujnik3,38.78
czujnik1,38.16, czujnik2,16.28, czujnik3,14.27
czujnik1,19.29, czujnik2,17.50, czujnik3,46.02
